*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:42 MDT 2025 - Case: heave/mesh_3x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
5.37 17.0729 0 -0.201511 1 0 0 0 1 0 0 0 1  0 0 0.0127202 0 0 0
5.38 17.0729 0 -0.201393 1 0 0 0 1 0 0 0 1  0 0 0.0110196 0 0 0
5.39 17.0729 0 -0.20129 1 0 0 0 1 0 0 0 1  0 0 0.00944451 0 0 0
5.4 17.0729 0 -0.201204 1 0 0 0 1 0 0 0 1  0 0 0.00772389 0 0 0
5.41 17.0729 0 -0.201135 1 0 0 0 1 0 0 0 1  0 0 0.00615743 0 0 0
5.42 17.0729 0 -0.201081 1 0 0 0 1 0 0 0 1  0 0 0.00452446 0 0 0
5.43 17.0729 0 -0.201044 1 0 0 0 1 0 0 0 1  0 0 0.00292451 0 0 0
5.44 17.0729 0 -0.201022 1 0 0 0 1 0 0 0 1  0 0 0.00134559 0 0 0
5.45 17.0729 0 -0.201016 1 0 0 0 1 0 0 0 1  0 0 -0.000183345 0 0 0
5.46 17.0729 0 -0.201026 1 0 0 0 1 0 0 0 1  0 0 -0.00172233 0 0 0
5.47 17.0729 0 -0.20105 1 0 0 0 1 0 0 0 1  0 0 -0.00322858 0 0 0
5.48 17.0729 0 -0.20109 1 0 0 0 1 0 0 0 1  0 0 -0.00473665 0 0 0
5.49 17.0729 0 -0.201145 1 0 0 0 1 0 0 0 1  0 0 -0.00620062 0 0 0
5.5 17.0729 0 -0.201214 1 0 0 0 1 0 0 0 1  0 0 -0.00762951 0 0 0
5.51 17.0729 0 -0.201297 1 0 0 0 1 0 0 0 1  0 0 -0.00903511 0 0 0
5.52 17.0729 0 -0.201394 1 0 0 0 1 0 0 0 1  0 0 -0.0104135 0 0 0
5.53 17.0729 0 -0.201505 1 0 0 0 1 0 0 0 1  0 0 -0.0117689 0 0 0
5.54 17.0729 0 -0.201629 1 0 0 0 1 0 0 0 1  0 0 -0.0131142 0 0 0
5.55 17.0729 0 -0.201767 1 0 0 0 1 0 0 0 1  0 0 -0.0144343 0 0 0
5.56 17.0729 0 -0.201917 1 0 0 0 1 0 0 0 1  0 0 -0.0157191 0 0 0
5.57 17.0729 0 -0.202081 1 0 0 0 1 0 0 0 1  0 0 -0.0169976 0 0 0
5.58 17.0729 0 -0.202257 1 0 0 0 1 0 0 0 1  0 0 -0.0182242 0 0 0
5.59 17.0729 0 -0.202445 1 0 0 0 1 0 0 0 1  0 0 -0.0194186 0 0 0
5.6 17.0729 0 -0.202645 1 0 0 0 1 0 0 0 1  0 0 -0.0206096 0 0 0
5.61 17.0729 0 -0.202857 1 0 0 0 1 0 0 0 1  0 0 -0.0217861 0 0 0
5.62 17.0729 0 -0.20308 1 0 0 0 1 0 0 0 1  0 0 -0.0228902 0 0 0
5.63 17.0729 0 -0.203315 1 0 0 0 1 0 0 0 1  0 0 -0.0240084 0 0 0
5.64 17.0729 0 -0.203559 1 0 0 0 1 0 0 0 1  0 0 -0.0249827 0 0 0
5.65 17.0729 0 -0.203814 1 0 0 0 1 0 0 0 1  0 0 -0.0260282 0 0 0
5.66 17.0729 0 -0.20408 1 0 0 0 1 0 0 0 1  0 0 -0.0270696 0 0 0
5.67 17.0729 0 -0.204354 1 0 0 0 1 0 0 0 1  0 0 -0.0279692 0 0 0
5.68 17.0729 0 -0.20464 1 0 0 0 1 0 0 0 1  0 0 -0.0290101 0 0 0
5.69 17.0729 0 -0.204933 1 0 0 0 1 0 0 0 1  0 0 -0.0298248 0 0 0
5.7 17.0729 0 -0.205237 1 0 0 0 1 0 0 0 1  0 0 -0.0308829 0 0 0
5.71 17.0729 0 -0.205549 1 0 0 0 1 0 0 0 1  0 0 -0.031617 0 0 0
5.72 17.0729 0 -0.205871 1 0 0 0 1 0 0 0 1  0 0 -0.032661 0 0 0
5.73 17.0729 0 -0.206199 1 0 0 0 1 0 0 0 1  0 0 -0.033258 0 0 0
5.74 17.0729 0 -0.206538 1 0 0 0 1 0 0 0 1  0 0 -0.0343355 0 0 0
5.75 17.0729 0 -0.206883 1 0 0 0 1 0 0 0 1  0 0 -0.0348692 0 0 0
5.76 17.0729 0 -0.207237 1 0 0 0 1 0 0 0 1  0 0 -0.0358176 0 0 0
5.77 17.0729 0 -0.207599 1 0 0 0 1 0 0 0 1  0 0 -0.0366236 0 0 0
5.78 17.0729 0 -0.207967 1 0 0 0 1 0 0 0 1  0 0 -0.0370628 0 0 0
5.79 17.0729 0 -0.208344 1 0 0 0 1 0 0 0 1  0 0 -0.0381545 0 0 0
5.8 17.0729 0 -0.208725 1 0 0 0 1 0 0 0 1  0 0 -0.0384582 0 0 0
5.81 17.0729 0 -0.209109 1 0 0 0 1 0 0 0 1  0 0 -0.038565 0 0 0
5.82 17.0729 0 -0.209517 1 0 0 0 1 0 0 0 1  0 0 -0.0409659 0 0 0
5.83 17.0729 0 -0.209898 1 0 0 0 1 0 0 0 1  0 0 -0.0381256 0 0 0
5.84 17.0729 0 -0.210336 1 0 0 0 1 0 0 0 1  0 0 -0.0448117 0 0 0
5.85 17.0729 0 -0.210722 1 0 0 0 1 0 0 0 1  0 0 -0.0391073 0 0 0
5.86 17.0729 0 -0.211158 1 0 0 0 1 0 0 0 1  0 0 -0.0434896 0 0 0
5.87 17.0729 0 -0.211584 1 0 0 0 1 0 0 0 1  0 0 -0.0432408 0 0 0
5.88 17.0729 0 -0.212007 1 0 0 0 1 0 0 0 1  0 0 -0.0422877 0 0 0
5.89 17.0729 0 -0.212481 1 0 0 0 1 0 0 0 1  0 0 -0.0482281 0 0 0
5.9 17.0729 0 -0.212908 1 0 0 0 1 0 0 0 1  0 0 -0.043108 0 0 0
5.91 17.0729 0 -0.213386 1 0 0 0 1 0 0 0 1  0 0 -0.0478981 0 0 0
5.92 17.0729 0 -0.213833 1 0 0 0 1 0 0 0 1  0 0 -0.0449968 0 0 0
5.93 17.0729 0 -0.214308 1 0 0 0 1 0 0 0 1  0 0 -0.0475316 0 0 0
5.94 17.0729 0 -0.214782 1 0 0 0 1 0 0 0 1  0 0 -0.0477997 0 0 0
5.95 17.0729 0 -0.215261 1 0 0 0 1 0 0 0 1  0 0 -0.0482138 0 0 0
5.96 17.0729 0 -0.215753 1 0 0 0 1 0 0 0 1  0 0 -0.0495314 0 0 0
5.97 17.0729 0 -0.216228 1 0 0 0 1 0 0 0 1  0 0 -0.0475548 0 0 0
5.98 17.0729 0 -0.21674 1 0 0 0 1 0 0 0 1  0 0 -0.0515488 0 0 0
5.99 17.0729 0 -0.217227 1 0 0 0 1 0 0 0 1  0 0 -0.0490361 0 0 0
6 17.0729 0 -0.217737 1 0 0 0 1 0 0 0 1  0 0 -0.0510707 0 0 0
6.01 17.0729 0 -0.21825 1 0 0 0 1 0 0 0 1  0 0 -0.0517643 0 0 0
6.02 17.0729 0 -0.218758 1 0 0 0 1 0 0 0 1  0 0 -0.050908 0 0 0
6.03 17.0729 0 -0.219288 1 0 0 0 1 0 0 0 1  0 0 -0.0532278 0 0 0
6.04 17.0729 0 -0.219806 1 0 0 0 1 0 0 0 1  0 0 -0.0521778 0 0 0
6.05 17.0729 0 -0.220339 1 0 0 0 1 0 0 0 1  0 0 -0.0534347 0 0 0
6.06 17.0729 0 -0.220875 1 0 0 0 1 0 0 0 1  0 0 -0.0538535 0 0 0
6.07 17.0729 0 -0.221411 1 0 0 0 1 0 0 0 1  0 0 -0.053784 0 0 0
6.08 17.0729 0 -0.221958 1 0 0 0 1 0 0 0 1  0 0 -0.0549525 0 0 0
6.09 17.0729 0 -0.222503 1 0 0 0 1 0 0 0 1  0 0 -0.054744 0 0 0
6.1 17.0729 0 -0.223056 1 0 0 0 1 0 0 0 1  0 0 -0.0554349 0 0 0
6.11 17.0729 0 -0.223612 1 0 0 0 1 0 0 0 1  0 0 -0.0558372 0 0 0
6.12 17.0729 0 -0.22417 1 0 0 0 1 0 0 0 1  0 0 -0.0559908 0 0 0
6.13 17.0729 0 -0.224735 1 0 0 0 1 0 0 0 1  0 0 -0.0566693 0 0 0
6.14 17.0729 0 -0.2253 1 0 0 0 1 0 0 0 1  0 0 -0.0567321 0 0 0
6.15 17.0729 0 -0.225872 1 0 0 0 1 0 0 0 1  0 0 -0.0573552 0 0 0
6.16 17.0729 0 -0.226446 1 0 0 0 1 0 0 0 1  0 0 -0.0576355 0 0 0
6.17 17.0729 0 -0.227024 1 0 0 0 1 0 0 0 1  0 0 -0.0579513 0 0 0
6.18 17.0729 0 -0.227606 1 0 0 0 1 0 0 0 1  0 0 -0.0584239 0 0 0
6.19 17.0729 0 -0.228191 1 0 0 0 1 0 0 0 1  0 0 -0.0586577 0 0 0
6.2 17.0729 0 -0.22878 1 0 0 0 1 0 0 0 1  0 0 -0.059092 0 0 0
6.21 17.0729 0 -0.229373 1 0 0 0 1 0 0 0 1  0 0 -0.0595012 0 0 0
6.22 17.0729 0 -0.229968 1 0 0 0 1 0 0 0 1  0 0 -0.0596028 0 0 0
6.23 17.0729 0 -0.230567 1 0 0 0 1 0 0 0 1  0 0 -0.0601474 0 0 0
6.24 17.0729 0 -0.231166 1 0 0 0 1 0 0 0 1  0 0 -0.0599511 0 0 0
6.25 17.0729 0 -0.23177 1 0 0 0 1 0 0 0 1  0 0 -0.0605774 0 0 0
6.26 17.0729 0 -0.232374 1 0 0 0 1 0 0 0 1  0 0 -0.0605514 0 0 0
6.27 17.0729 0 -0.232981 1 0 0 0 1 0 0 0 1  0 0 -0.0607271 0 0 0
6.28 17.0729 0 -0.233591 1 0 0 0 1 0 0 0 1  0 0 -0.061095 0 0 0
6.29 17.0729 0 -0.234184 1 0 0 0 1 0 0 0 1  0 0 -0.0590537 0 0 0
6.3 17.0729 0 -0.234801 1 0 0 0 1 0 0 0 1  0 0 -0.061724 0 0 0
6.31 17.0729 0 -0.235392 1 0 0 0 1 0 0 0 1  0 0 -0.0591589 0 0 0
6.32 17.0729 0 -0.236 1 0 0 0 1 0 0 0 1  0 0 -0.0606182 0 0 0
6.33 17.0729 0 -0.2366 1 0 0 0 1 0 0 0 1  0 0 -0.0600221 0 0 0
6.34 17.0729 0 -0.237198 1 0 0 0 1 0 0 0 1  0 0 -0.0597149 0 0 0
6.35 17.0729 0 -0.237802 1 0 0 0 1 0 0 0 1  0 0 -0.0604529 0 0 0
6.36 17.0729 0 -0.238396 1 0 0 0 1 0 0 0 1  0 0 -0.0593436 0 0 0
6.37 17.0729 0 -0.23899 1 0 0 0 1 0 0 0 1  0 0 -0.0590761 0 0 0
6.38 17.0729 0 -0.239587 1 0 0 0 1 0 0 0 1  0 0 -0.0596296 0 0 0
6.39 17.0729 0 -0.240175 1 0 0 0 1 0 0 0 1  0 0 -0.0587357 0 0 0
6.4 17.0729 0 -0.240786 1 0 0 0 1 0 0 0 1  0 0 -0.0613552 0 0 0
6.41 17.0729 0 -0.241367 1 0 0 0 1 0 0 0 1  0 0 -0.0580609 0 0 0
6.42 17.0729 0 -0.241966 1 0 0 0 1 0 0 0 1  0 0 -0.0596736 0 0 0
6.43 17.0729 0 -0.242559 1 0 0 0 1 0 0 0 1  0 0 -0.0594329 0 0 0
6.44 17.0729 0 -0.243144 1 0 0 0 1 0 0 0 1  0 0 -0.058246 0 0 0
6.45 17.0729 0 -0.243744 1 0 0 0 1 0 0 0 1  0 0 -0.060083 0 0 0
6.46 17.0729 0 -0.244325 1 0 0 0 1 0 0 0 1  0 0 -0.0580157 0 0 0
6.47 17.0729 0 -0.24492 1 0 0 0 1 0 0 0 1  0 0 -0.059385 0 0 0
6.48 17.0729 0 -0.245504 1 0 0 0 1 0 0 0 1  0 0 -0.0584653 0 0 0
6.49 17.0729 0 -0.246089 1 0 0 0 1 0 0 0 1  0 0 -0.0582727 0 0 0
6.5 17.0729 0 -0.246676 1 0 0 0 1 0 0 0 1  0 0 -0.0587628 0 0 0
6.51 17.0729 0 -0.247254 1 0 0 0 1 0 0 0 1  0 0 -0.0576692 0 0 0
6.52 17.0729 0 -0.247838 1 0 0 0 1 0 0 0 1  0 0 -0.0582668 0 0 0
6.53 17.0729 0 -0.248415 1 0 0 0 1 0 0 0 1  0 0 -0.0576027 0 0 0
6.54 17.0729 0 -0.24899 1 0 0 0 1 0 0 0 1  0 0 -0.0574353 0 0 0
6.55 17.0729 0 -0.249566 1 0 0 0 1 0 0 0 1  0 0 -0.0574432 0 0 0
6.56 17.0729 0 -0.250134 1 0 0 0 1 0 0 0 1  0 0 -0.0567332 0 0 0
6.57 17.0729 0 -0.250705 1 0 0 0 1 0 0 0 1  0 0 -0.0569464 0 0 0
6.58 17.0729 0 -0.25127 1 0 0 0 1 0 0 0 1  0 0 -0.0563689 0 0 0
6.59 17.0729 0 -0.251833 1 0 0 0 1 0 0 0 1  0 0 -0.0561812 0 0 0
6.6 17.0729 0 -0.252394 1 0 0 0 1 0 0 0 1  0 0 -0.0559722 0 0 0
6.61 17.0729 0 -0.252951 1 0 0 0 1 0 0 0 1  0 0 -0.0555007 0 0 0
6.62 17.0729 0 -0.253506 1 0 0 0 1 0 0 0 1  0 0 -0.0553656 0 0 0
6.63 17.0729 0 -0.254056 1 0 0 0 1 0 0 0 1  0 0 -0.0548627 0 0 0
6.64 17.0729 0 -0.254605 1 0 0 0 1 0 0 0 1  0 0 -0.0546415 0 0 0
6.65 17.0729 0 -0.255149 1 0 0 0 1 0 0 0 1  0 0 -0.0542364 0 0 0
6.66 17.0729 0 -0.255688 1 0 0 0 1 0 0 0 1  0 0 -0.0537964 0 0 0
6.67 17.0729 0 -0.256225 1 0 0 0 1 0 0 0 1  0 0 -0.0534384 0 0 0
6.68 17.0729 0 -0.256757 1 0 0 0 1 0 0 0 1  0 0 -0.0529791 0 0 0
6.69 17.0729 0 -0.257285 1 0 0 0 1 0 0 0 1  0 0 -0.0525503 0 0 0
6.7 17.0729 0 -0.257808 1 0 0 0 1 0 0 0 1  0 0 -0.052117 0 0 0
6.71 17.0729 0 -0.258327 1 0 0 0 1 0 0 0 1  0 0 -0.0517165 0 0 0
6.72 17.0729 0 -0.258842 1 0 0 0 1 0 0 0 1  0 0 -0.0512184 0 0 0
6.73 17.0729 0 -0.25935 1 0 0 0 1 0 0 0 1  0 0 -0.0504662 0 0 0
6.74 17.0729 0 -0.259858 1 0 0 0 1 0 0 0 1  0 0 -0.050609 0 0 0
6.75 17.0729 0 -0.260357 1 0 0 0 1 0 0 0 1  0 0 -0.0496047 0 0 0
6.76 17.0729 0 -0.260855 1 0 0 0 1 0 0 0 1  0 0 -0.049581 0 0 0
6.77 17.0729 0 -0.261347 1 0 0 0 1 0 0 0 1  0 0 -0.0489781 0 0 0
6.78 17.0729 0 -0.261835 1 0 0 0 1 0 0 0 1  0 0 -0.0484867 0 0 0
6.79 17.0729 0 -0.262314 1 0 0 0 1 0 0 0 1  0 0 -0.047643 0 0 0
6.8 17.0729 0 -0.262798 1 0 0 0 1 0 0 0 1  0 0 -0.0482266 0 0 0
6.81 17.0729 0 -0.263264 1 0 0 0 1 0 0 0 1  0 0 -0.0463224 0 0 0
6.82 17.0729 0 -0.263739 1 0 0 0 1 0 0 0 1  0 0 -0.0470562 0 0 0
6.83 17.0729 0 -0.264202 1 0 0 0 1 0 0 0 1  0 0 -0.0461433 0 0 0
6.84 17.0729 0 -0.26466 1 0 0 0 1 0 0 0 1  0 0 -0.0454367 0 0 0
6.85 17.0729 0 -0.265119 1 0 0 0 1 0 0 0 1  0 0 -0.0457433 0 0 0
6.86 17.0729 0 -0.265572 1 0 0 0 1 0 0 0 1  0 0 -0.0450961 0 0 0
6.87 17.0729 0 -0.26602 1 0 0 0 1 0 0 0 1  0 0 -0.044614 0 0 0
6.88 17.0729 0 -0.266464 1 0 0 0 1 0 0 0 1  0 0 -0.0441689 0 0 0
6.89 17.0729 0 -0.266898 1 0 0 0 1 0 0 0 1  0 0 -0.0429957 0 0 0
6.9 17.0729 0 -0.267335 1 0 0 0 1 0 0 0 1  0 0 -0.0432432 0 0 0
6.91 17.0729 0 -0.267762 1 0 0 0 1 0 0 0 1  0 0 -0.042566 0 0 0
6.92 17.0729 0 -0.268187 1 0 0 0 1 0 0 0 1  0 0 -0.0422181 0 0 0
6.93 17.0729 0 -0.268617 1 0 0 0 1 0 0 0 1  0 0 -0.0429803 0 0 0
6.94 17.0729 0 -0.26903 1 0 0 0 1 0 0 0 1  0 0 -0.0411514 0 0 0
6.95 17.0729 0 -0.269454 1 0 0 0 1 0 0 0 1  0 0 -0.0422303 0 0 0
6.96 17.0729 0 -0.269863 1 0 0 0 1 0 0 0 1  0 0 -0.0408127 0 0 0
6.97 17.0729 0 -0.270275 1 0 0 0 1 0 0 0 1  0 0 -0.0409353 0 0 0
6.98 17.0729 0 -0.270683 1 0 0 0 1 0 0 0 1  0 0 -0.0406815 0 0 0
6.99 17.0729 0 -0.271084 1 0 0 0 1 0 0 0 1  0 0 -0.0398543 0 0 0
7 17.0729 0 -0.271487 1 0 0 0 1 0 0 0 1  0 0 -0.0401531 0 0 0
7.01 17.0729 0 -0.271881 1 0 0 0 1 0 0 0 1  0 0 -0.0392925 0 0 0
7.02 17.0729 0 -0.272276 1 0 0 0 1 0 0 0 1  0 0 -0.0392198 0 0 0
7.03 17.0729 0 -0.272666 1 0 0 0 1 0 0 0 1  0 0 -0.038892 0 0 0
7.04 17.0729 0 -0.273051 1 0 0 0 1 0 0 0 1  0 0 -0.0383437 0 0 0
7.05 17.0729 0 -0.273435 1 0 0 0 1 0 0 0 1  0 0 -0.0382647 0 0 0
7.06 17.0729 0 -0.273814 1 0 0 0 1 0 0 0 1  0 0 -0.0376932 0 0 0
7.07 17.0729 0 -0.27419 1 0 0 0 1 0 0 0 1  0 0 -0.0374547 0 0 0
7.08 17.0729 0 -0.274563 1 0 0 0 1 0 0 0 1  -0 -0 -0.0371108 0 0 0
7.09 17.0729 0 -0.274932 1 0 0 0 1 0 0 0 1  -0 -0 -0.036647 0 0 0
7.1 17.0729 0 -0.275298 1 0 0 0 1 0 0 0 1  -0 -0 -0.0364233 0 0 0
7.11 17.0729 0 -0.275659 1 0 0 0 1 0 0 0 1  -0 -0 -0.0359387 0 0 0
7.12 17.0729 0 -0.276017 1 0 0 0 1 0 0 0 1  -0 -0 -0.0356441 0 0 0
7.13 17.0729 0 -0.276371 1 0 0 0 1 0 0 0 1  -0 -0 -0.0352511 0 0 0
7.14 17.0729 0 -0.276722 1 0 0 0 1 0 0 0 1  -0 -0 -0.0348485 0 0 0
7.15 17.0729 0 -0.277069 1 0 0 0 1 0 0 0 1  -0 -0 -0.0345157 0 0 0
7.16 17.0729 0 -0.277411 1 0 0 0 1 0 0 0 1  -0 -0 -0.0340834 0 0 0
7.17 17.0729 0 -0.277751 1 0 0 0 1 0 0 0 1  -0 -0 -0.0337368 0 0 0
7.18 17.0729 0 -0.278086 1 0 0 0 1 0 0 0 1  -0 -0 -0.033338 0 0 0
7.19 17.0729 0 -0.278417 1 0 0 0 1 0 0 0 1  -0 -0 -0.0329432 0 0 0
7.2 17.0729 0 -0.278745 1 0 0 0 1 0 0 0 1  -0 -0 -0.032565 0 0 0
7.21 17.0729 0 -0.279069 1 0 0 0 1 0 0 0 1  -0 -0 -0.0321734 0 0 0
7.22 17.0729 0 -0.279389 1 0 0 0 1 0 0 0 1  -0 -0 -0.0317872 0 0 0
7.23 17.0729 0 -0.279704 1 0 0 0 1 0 0 0 1  -0 -0 -0.0314022 0 0 0
7.24 17.0729 0 -0.280017 1 0 0 0 1 0 0 0 1  -0 -0 -0.031013 0 0 0
7.25 17.0729 0 -0.280325 1 0 0 0 1 0 0 0 1  -0 -0 -0.0306401 0 0 0
7.26 17.0729 0 -0.280629 1 0 0 0 1 0 0 0 1  -0 -0 -0.0302349 0 0 0
7.27 17.0729 0 -0.28093 1 0 0 0 1 0 0 0 1  -0 -0 -0.0298703 0 0 0
7.28 17.0729 0 -0.281227 1 0 0 0 1 0 0 0 1  0 0 -0.0294828 0 0 0
7.29 17.0729 0 -0.281519 1 0 0 0 1 0 0 0 1  0 0 -0.0291059 0 0 0
7.3 17.0729 0 -0.281809 1 0 0 0 1 0 0 0 1  -0 -0 -0.0287241 0 0 0
7.31 17.0729 0 -0.282094 1 0 0 0 1 0 0 0 1  -0 -0 -0.0283325 0 0 0
7.32 17.0729 0 -0.282376 1 0 0 0 1 0 0 0 1  0 0 -0.0279752 0 0 0
7.33 17.0729 0 -0.282653 1 0 0 0 1 0 0 0 1  0 0 -0.0276045 0 0 0
7.34 17.0729 0 -0.282927 1 0 0 0 1 0 0 0 1  0 0 -0.027203 0 0 0
7.35 17.0729 0 -0.283198 1 0 0 0 1 0 0 0 1  0 0 -0.0268655 0 0 0
7.36 17.0729 0 -0.283464 1 0 0 0 1 0 0 0 1  0 0 -0.0264456 0 0 0
7.37 17.0729 0 -0.283727 1 0 0 0 1 0 0 0 1  0 0 -0.0260751 0 0 0
7.38 17.0729 0 -0.283985 1 0 0 0 1 0 0 0 1  0 0 -0.0255837 0 0 0
7.39 17.0729 0 -0.284241 1 0 0 0 1 0 0 0 1  -0 -0 -0.0254547 0 0 0
7.4 17.0729 0 -0.284492 1 0 0 0 1 0 0 0 1  -0 -0 -0.0248767 0 0 0
7.41 17.0729 0 -0.28474 1 0 0 0 1 0 0 0 1  -0 -0 -0.0246553 0 0 0
7.42 17.0729 0 -0.284985 1 0 0 0 1 0 0 0 1  -0 -0 -0.0242781 0 0 0
7.43 17.0729 0 -0.285225 1 0 0 0 1 0 0 0 1  -0 -0 -0.0238617 0 0 0
7.44 17.0729 0 -0.285463 1 0 0 0 1 0 0 0 1  0 0 -0.0236032 0 0 0
7.45 17.0729 0 -0.285695 1 0 0 0 1 0 0 0 1  -0 -0 -0.0230392 0 0 0
7.46 17.0729 0 -0.285926 1 0 0 0 1 0 0 0 1  0 0 -0.0228992 0 0 0
7.47 17.0729 0 -0.286151 1 0 0 0 1 0 0 0 1  0 0 -0.0223665 0 0 0
7.48 17.0729 0 -0.286374 1 0 0 0 1 0 0 0 1  0 0 -0.0220626 0 0 0
7.49 17.0729 0 -0.286592 1 0 0 0 1 0 0 0 1  0 0 -0.021691 0 0 0
7.5 17.0729 0 -0.286807 1 0 0 0 1 0 0 0 1  0 0 -0.0212774 0 0 0
7.51 17.0729 0 -0.287019 1 0 0 0 1 0 0 0 1  0 0 -0.020979 0 0 0
7.52 17.0729 0 -0.287226 1 0 0 0 1 0 0 0 1  0 0 -0.0205936 0 0 0
7.53 17.0729 0 -0.287431 1 0 0 0 1 0 0 0 1  0 0 -0.0202908 0 0 0
7.54 17.0729 0 -0.287632 1 0 0 0 1 0 0 0 1  0 0 -0.0199875 0 0 0
7.55 17.0729 0 -0.28783 1 0 0 0 1 0 0 0 1  0 0 -0.0196687 0 0 0
7.56 17.0729 0 -0.288026 1 0 0 0 1 0 0 0 1  0 0 -0.0194082 0 0 0
7.57 17.0729 0 -0.288217 1 0 0 0 1 0 0 0 1  -0 -0 -0.0189285 0 0 0
7.58 17.0729 0 -0.288408 1 0 0 0 1 0 0 0 1  -0 -0 -0.0189935 0 0 0
7.59 17.0729 0 -0.288594 1 0 0 0 1 0 0 0 1  -0 -0 -0.0184498 0 0 0
7.6 17.0729 0 -0.288779 1 0 0 0 1 0 0 0 1  -0 -0 -0.0183738 0 0 0
7.61 17.0729 0 -0.288961 1 0 0 0 1 0 0 0 1  0 0 -0.0181089 0 0 0
7.62 17.0729 0 -0.28914 1 0 0 0 1 0 0 0 1  0 0 -0.0177812 0 0 0
7.63 17.0729 0 -0.289318 1 0 0 0 1 0 0 0 1  0 0 -0.0176868 0 0 0
7.64 17.0729 0 -0.289493 1 0 0 0 1 0 0 0 1  0 0 -0.017322 0 0 0
7.65 17.0729 0 -0.289665 1 0 0 0 1 0 0 0 1  0 0 -0.017166 0 0 0
7.66 17.0729 0 -0.289836 1 0 0 0 1 0 0 0 1  0 0 -0.0169106 0 0 0
7.67 17.0729 0 -0.290003 1 0 0 0 1 0 0 0 1  0 0 -0.0166436 0 0 0
7.68 17.0729 0 -0.290169 1 0 0 0 1 0 0 0 1  0 0 -0.0164753 0 0 0
7.69 17.0729 0 -0.290332 1 0 0 0 1 0 0 0 1  0 0 -0.0162103 0 0 0
7.7 17.0729 0 -0.290493 1 0 0 0 1 0 0 0 1  0 0 -0.0159826 0 0 0
7.71 17.0729 0 -0.290652 1 0 0 0 1 0 0 0 1  0 0 -0.0157826 0 0 0
7.72 17.0729 0 -0.290809 1 0 0 0 1 0 0 0 1  0 0 -0.0155317 0 0 0
7.73 17.0729 0 -0.29096 1 0 0 0 1 0 0 0 1  0 0 -0.0149602 0 0 0
7.74 17.0729 0 -0.291114 1 0 0 0 1 0 0 0 1  0 0 -0.0153183 0 0 0
7.75 17.0729 0 -0.291261 1 0 0 0 1 0 0 0 1  0 0 -0.0145398 0 0 0
7.76 17.0729 0 -0.291409 1 0 0 0 1 0 0 0 1  0 0 -0.0146997 0 0 0
7.77 17.0729 0 -0.291553 1 0 0 0 1 0 0 0 1  0 0 -0.0143928 0 0 0
7.78 17.0729 0 -0.291695 1 0 0 0 1 0 0 0 1  0 0 -0.0140686 0 0 0
7.79 17.0729 0 -0.291837 1 0 0 0 1 0 0 0 1  0 0 -0.0141097 0 0 0
7.8 17.0729 0 -0.291974 1 0 0 0 1 0 0 0 1  -0 -0 -0.0135568 0 0 0
7.81 17.0729 0 -0.292112 1 0 0 0 1 0 0 0 1  -0 -0 -0.0136974 0 0 0
7.82 17.0729 0 -0.292246 1 0 0 0 1 0 0 0 1  -0 -0 -0.0133387 0 0 0
7.83 17.0729 0 -0.292379 1 0 0 0 1 0 0 0 1  0 0 -0.0131309 0 0 0
7.84 17.0729 0 -0.29251 1 0 0 0 1 0 0 0 1  0 0 -0.0130755 0 0 0
7.85 17.0729 0 -0.292638 1 0 0 0 1 0 0 0 1  0 0 -0.0127093 0 0 0
7.86 17.0729 0 -0.292766 1 0 0 0 1 0 0 0 1  0 0 -0.0126868 0 0 0
7.87 17.0729 0 -0.29289 1 0 0 0 1 0 0 0 1  0 0 -0.0123323 0 0 0
7.88 17.0729 0 -0.293014 1 0 0 0 1 0 0 0 1  0 0 -0.0122397 0 0 0
7.89 17.0729 0 -0.293135 1 0 0 0 1 0 0 0 1  0 0 -0.0120896 0 0 0
7.9 17.0729 0 -0.293253 1 0 0 0 1 0 0 0 1  0 0 -0.0117401 0 0 0
7.91 17.0729 0 -0.293372 1 0 0 0 1 0 0 0 1  0 0 -0.0117175 0 0 0
7.92 17.0729 0 -0.293487 1 0 0 0 1 0 0 0 1  0 0 -0.0114371 0 0 0
7.93 17.0729 0 -0.2936 1 0 0 0 1 0 0 0 1  0 0 -0.0112394 0 0 0
7.94 17.0729 0 -0.293713 1 0 0 0 1 0 0 0 1  0 0 -0.0111504 0 0 0
7.95 17.0729 0 -0.293822 1 0 0 0 1 0 0 0 1  0 0 -0.0108441 0 0 0
7.96 17.0729 0 -0.29393 1 0 0 0 1 0 0 0 1  0 0 -0.0107369 0 0 0
7.97 17.0729 0 -0.294036 1 0 0 0 1 0 0 0 1  0 0 -0.0104652 0 0 0
7.98 17.0729 0 -0.29414 1 0 0 0 1 0 0 0 1  0 0 -0.0103509 0 0 0
7.99 17.0729 0 -0.294242 1 0 0 0 1 0 0 0 1  0 0 -0.0101 0 0 0
8 17.0729 0 -0.294343 1 0 0 0 1 0 0 0 1  0 0 -0.00996366 0 0 0
8.01 17.0729 0 -0.294442 1 0 0 0 1 0 0 0 1  0 0 -0.0098596 0 0 0
8.02 17.0729 0 -0.294539 1 0 0 0 1 0 0 0 1  0 0 -0.009678 0 0 0
