*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
30.33 1.347157e+02 -3.870575e+00 2.823978e-02
30.34 1.373636e+02 -3.632669e+00 2.997281e-02
30.35 1.400123e+02 -3.417625e+00 3.182639e-02
30.36 1.450472e+02 -3.272064e+00 3.363116e-02
30.37 1.591236e+02 -3.352898e+00 3.519657e-02
30.38 1.809531e+02 -3.758283e+00 3.662685e-02
30.39 2.055113e+02 -3.845186e+00 3.849191e-02
30.4 1.823061e+02 -3.075470e+00 4.038641e-02
30.41 2.103253e+02 -3.646003e+00 4.153202e-02
30.42 1.994760e+02 -3.140449e+00 4.280370e-02
30.43 2.115972e+02 -3.112200e+00 4.429102e-02
30.44 2.120506e+02 -2.729122e+00 4.591492e-02
30.45 2.274865e+02 -3.034583e+00 4.701674e-02
30.46 2.393711e+02 -3.187738e+00 4.797801e-02
30.47 2.583162e+02 -3.078732e+00 4.912595e-02
30.48 2.588334e+02 -2.999382e+00 5.004040e-02
30.49 2.410157e+02 -2.475789e+00 5.084129e-02
30.5 2.707648e+02 -2.987301e+00 5.127456e-02
30.51 2.428863e+02 -2.153124e+00 5.219523e-02
30.52 2.619780e+02 -2.552264e+00 5.278817e-02
30.53 3.189761e+02 -3.690623e+00 5.299887e-02
30.54 2.333472e+02 -1.519668e+00 5.381678e-02
30.55 2.855641e+02 -2.665186e+00 5.425247e-02
30.56 2.714290e+02 -2.025629e+00 5.493969e-02
30.57 3.129951e+02 -2.766952e+00 5.531213e-02
30.58 2.803197e+02 -1.929665e+00 5.583071e-02
30.59 2.966379e+02 -2.181026e+00 5.611460e-02
30.6 2.937583e+02 -1.784184e+00 5.671703e-02
30.61 2.970866e+02 -1.845788e+00 5.699229e-02
30.62 3.138941e+02 -2.218586e+00 5.722209e-02
30.63 2.944653e+02 -1.739722e+00 5.763029e-02
30.64 2.974006e+02 -1.657656e+00 5.826081e-02
30.65 2.705131e+02 -9.841593e-01 5.881426e-02
30.66 3.101049e+02 -1.886735e+00 5.907582e-02
30.67 2.709088e+02 -7.648215e-01 5.976652e-02
30.68 3.312610e+02 -2.432962e+00 5.955729e-02
30.69 2.892111e+02 -1.293525e+00 5.980910e-02
30.7 3.061905e+02 -1.790916e+00 5.965539e-02
30.71 3.330479e+02 -2.411034e+00 5.943035e-02
30.72 3.052565e+02 -1.481871e+00 5.989394e-02
30.73 3.031800e+02 -1.442535e+00 6.002201e-02
30.74 2.801217e+02 -8.601858e-01 6.007826e-02
30.75 3.063083e+02 -1.636633e+00 5.986127e-02
30.76 3.022109e+02 -1.818250e+00 5.938188e-02
30.77 2.901478e+02 -1.356903e+00 5.921880e-02
30.78 3.349258e+02 -2.440441e+00 5.904741e-02
30.79 2.754415e+02 -7.841018e-01 5.919712e-02
30.8 2.932171e+02 -1.587632e+00 5.873512e-02
30.81 2.991497e+02 -1.714896e+00 5.830337e-02
30.82 3.150393e+02 -1.655946e+00 5.813721e-02
30.83 2.888680e+02 -1.637212e+00 5.762959e-02
30.84 2.659850e+02 -1.191869e+00 5.708132e-02
30.85 2.993438e+02 -1.984025e+00 5.635894e-02
30.86 2.458092e+02 -1.132167e+00 5.577102e-02
30.87 2.883284e+02 -2.248185e+00 5.503017e-02
30.88 3.128487e+02 -2.975194e+00 5.418645e-02
30.89 2.675437e+02 -2.173447e+00 5.344886e-02
30.9 2.657974e+02 -2.403317e+00 5.254469e-02
30.91 2.546633e+02 -2.158456e+00 5.178802e-02
30.92 2.493257e+02 -2.396518e+00 5.102762e-02
30.93 2.864964e+02 -3.417431e+00 4.994257e-02
30.94 2.273813e+02 -2.184137e+00 4.926754e-02
30.95 2.695984e+02 -3.429918e+00 4.796541e-02
30.96 2.635937e+02 -3.443168e+00 4.696577e-02
30.97 1.837971e+02 -1.793032e+00 4.661907e-02
30.98 2.562662e+02 -3.680971e+00 4.530850e-02
30.99 2.450234e+02 -3.572944e+00 4.408066e-02
31 2.166140e+02 -3.114679e+00 4.335742e-02
31.01 2.288141e+02 -3.567029e+00 4.241917e-02
31.02 1.803586e+02 -2.792683e+00 4.176257e-02
31.03 2.240085e+02 -3.928025e+00 4.070815e-02
31.04 1.969483e+02 -3.777671e+00 3.967856e-02
31.05 1.992371e+02 -3.651826e+00 3.886326e-02
31.06 2.401198e+02 -4.563853e+00 3.746032e-02
31.07 2.327093e+02 -5.178763e+00 3.580855e-02
31.08 1.726612e+02 -4.137684e+00 3.456808e-02
31.09 1.956556e+02 -4.278784e+00 3.335629e-02
31.1 1.624965e+02 -4.609799e+00 3.173046e-02
31.11 1.497109e+02 -4.277615e+00 3.100752e-02
31.12 1.638835e+02 -4.500751e+00 3.018579e-02
31.13 1.193107e+02 -4.194562e+00 2.925854e-02
31.14 1.434304e+02 -4.797340e+00 2.807314e-02
31.15 1.136982e+02 -4.197644e+00 2.761820e-02
31.16 1.542921e+02 -5.050692e+00 2.659739e-02
31.17 1.731654e+02 -5.893349e+00 2.398152e-02
31.18 1.086814e+02 -5.253885e+00 2.128641e-02
31.19 6.527150e+01 -4.858818e+00 2.020937e-02
31.2 8.101961e+01 -4.490797e+00 2.045405e-02
31.21 1.218527e+02 -5.428508e+00 1.973719e-02
31.22 8.044343e+01 -5.233157e+00 1.876066e-02
31.23 7.631734e+01 -5.188559e+00 1.799956e-02
31.24 1.010536e+02 -5.560033e+00 1.715587e-02
31.25 8.393278e+01 -5.427639e+00 1.628992e-02
31.26 4.201673e+01 -5.138929e+00 1.546770e-02
31.27 7.934084e+01 -5.663287e+00 1.444699e-02
31.28 7.385627e+01 -5.473139e+00 1.360878e-02
31.29 7.940173e+01 -6.031068e+00 1.233731e-02
31.3 1.012011e+02 -6.320748e+00 1.116147e-02
31.31 3.140169e+01 -5.766855e+00 1.069051e-02
31.32 2.604933e+01 -5.486374e+00 1.027830e-02
31.33 6.202709e+01 -5.991511e+00 9.285323e-03
31.34 4.380992e+00 -5.726690e+00 8.525943e-03
31.35 2.765470e+01 -6.101293e+00 7.818639e-03
31.36 2.616621e+01 -5.838901e+00 7.363483e-03
31.37 3.541924e+01 -5.960680e+00 6.542137e-03
31.38 3.917669e+01 -6.257828e+00 5.356910e-03
31.39 -3.189409e+01 -5.842614e+00 4.770128e-03
31.4 1.345580e+01 -6.206731e+00 3.840447e-03
31.41 -1.003378e+01 -6.038146e+00 3.296718e-03
31.42 -1.355343e+01 -6.152167e+00 2.631990e-03
31.43 4.154163e+00 -6.379284e+00 1.882214e-03
31.44 -5.573807e+00 -6.413016e+00 1.326547e-03
31.45 8.635194e+00 -6.521861e+00 6.145424e-04
31.46 -2.492672e+01 -6.413337e+00 3.344799e-04
31.47 1.446031e+01 -6.723815e+00 -1.797106e-04
31.48 -2.764877e+01 -6.473523e+00 -5.292388e-04
31.49 -3.302913e+01 -6.591667e+00 -1.168055e-03
31.5 -1.538548e+01 -6.491067e+00 -1.844905e-03
31.51 -3.925160e+01 -6.215359e+00 -2.327414e-03
31.52 -1.912877e+01 -6.822585e+00 -3.306206e-03
31.53 -3.212902e+01 -6.734240e+00 -4.028286e-03
31.54 -2.012238e+01 -6.534809e+00 -4.657743e-03
31.55 -5.066819e+01 -6.874082e+00 -5.694735e-03
31.56 -3.590090e+01 -6.577377e+00 -6.113160e-03
31.57 -4.437723e+01 -7.499294e+00 -7.048502e-03
31.58 -2.922791e+01 -6.389147e+00 -6.827607e-03
31.59 -4.880651e+01 -7.419925e+00 -7.749008e-03
31.6 -7.233303e+01 -6.235693e+00 -7.751884e-03
31.61 -4.349457e+01 -7.892137e+00 -9.320620e-03
31.62 -8.771869e+01 -6.489573e+00 -9.193544e-03
31.63 -6.392562e+01 -7.808778e+00 -1.030652e-02
31.64 -5.892350e+01 -6.871711e+00 -1.014759e-02
31.65 -5.921394e+01 -7.612243e+00 -1.040705e-02
31.66 -8.431418e+01 -7.063480e+00 -1.038482e-02
31.67 -4.711547e+01 -7.429006e+00 -1.092920e-02
31.68 -1.076789e+02 -7.115595e+00 -1.111790e-02
31.69 -7.476216e+01 -7.013788e+00 -1.133354e-02
31.7 -7.659702e+01 -7.874229e+00 -1.256689e-02
31.71 -6.640811e+01 -7.717964e+00 -1.323983e-02
31.72 -3.966371e+01 -7.773855e+00 -1.357436e-02
31.73 -1.092294e+02 -7.368435e+00 -1.374835e-02
31.74 -7.947856e+01 -7.608086e+00 -1.432360e-02
31.75 -8.387320e+01 -7.430657e+00 -1.454148e-02
31.76 -7.387058e+01 -7.797814e+00 -1.517665e-02
31.77 -8.848192e+01 -7.626694e+00 -1.567641e-02
31.78 -6.628780e+01 -8.015206e+00 -1.640143e-02
31.79 -1.213803e+02 -7.598236e+00 -1.668758e-02
31.8 -9.780643e+01 -7.837493e+00 -1.709808e-02
31.81 -8.695927e+01 -7.970316e+00 -1.765633e-02
31.82 -9.728800e+01 -8.095502e+00 -1.825234e-02
31.83 -1.056293e+02 -8.018511e+00 -1.882487e-02
31.84 -1.235484e+02 -8.119973e+00 -1.946916e-02
31.85 -1.429392e+02 -7.800259e+00 -1.974106e-02
31.86 -9.591586e+01 -8.425131e+00 -2.042760e-02
31.87 -8.022392e+01 -8.517482e+00 -2.087119e-02
31.88 -1.337965e+02 -8.014020e+00 -2.087069e-02
31.89 -1.100025e+02 -8.701746e+00 -2.199145e-02
31.9 -9.236625e+01 -8.871848e+00 -2.297536e-02
31.91 -1.523464e+02 -8.168364e+00 -2.328652e-02
31.92 -1.367642e+02 -8.615214e+00 -2.419953e-02
31.93 -6.854934e+01 -9.338066e+00 -2.555180e-02
31.94 -1.346849e+02 -8.755823e+00 -2.644240e-02
31.95 -1.410565e+02 -9.050201e+00 -2.794487e-02
31.96 -1.419505e+02 -8.049189e+00 -2.779716e-02
31.97 -1.255241e+02 -1.011873e+01 -3.019749e-02
31.98 -1.652525e+02 -9.072081e+00 -3.131252e-02
31.99 -1.682925e+02 -9.069126e+00 -3.216341e-02
32 -2.026956e+02 -8.718661e+00 -3.271454e-02
32.01 -1.682128e+02 -9.279662e+00 -3.365251e-02
32.02 -2.099497e+02 -8.853022e+00 -3.445182e-02
32.03 -1.703056e+02 -9.582374e+00 -3.569093e-02
32.04 -2.144260e+02 -9.186761e+00 -3.689518e-02
32.05 -2.229947e+02 -8.466306e+00 -3.710345e-02
32.06 -1.751687e+02 -1.058524e+01 -3.950332e-02
32.07 -2.477618e+02 -8.884303e+00 -3.993828e-02
32.08 -1.989187e+02 -9.876854e+00 -4.108275e-02
32.09 -2.346824e+02 -9.403922e+00 -4.205942e-02
32.1 -2.308540e+02 -9.863744e+00 -4.335176e-02
32.11 -2.319221e+02 -9.402836e+00 -4.356788e-02
32.12 -2.058220e+02 -9.513809e+00 -4.355468e-02
32.13 -2.292731e+02 -1.069688e+01 -4.558646e-02
32.14 -2.503924e+02 -1.049154e+01 -4.770538e-02
32.15 -2.586161e+02 -9.896810e+00 -4.837569e-02
32.16 -2.746038e+02 -9.953235e+00 -4.938151e-02
32.17 -2.280469e+02 -1.130600e+01 -5.114591e-02
32.18 -2.721405e+02 -9.855102e+00 -5.155005e-02
32.19 -3.306259e+02 -9.788096e+00 -5.283245e-02
32.2 -2.702168e+02 -1.054329e+01 -5.407935e-02
32.21 -2.532779e+02 -1.129422e+01 -5.491750e-02
32.22 -3.094143e+02 -9.713819e+00 -5.498022e-02
32.23 -3.036839e+02 -1.012013e+01 -5.508112e-02
32.24 -2.896264e+02 -1.041989e+01 -5.544180e-02
32.25 -3.458780e+02 -9.171958e+00 -5.536322e-02
32.26 -2.874801e+02 -1.079901e+01 -5.637093e-02
32.27 -3.473834e+02 -9.669327e+00 -5.694378e-02
32.28 -2.917644e+02 -1.087326e+01 -5.751639e-02
32.29 -3.240710e+02 -1.019458e+01 -5.778261e-02
32.3 -2.593995e+02 -1.178728e+01 -5.868601e-02
32.31 -3.246035e+02 -1.029284e+01 -5.907041e-02
32.32 -3.174189e+02 -1.119452e+01 -6.012023e-02
32.33 -2.903132e+02 -1.090478e+01 -5.996976e-02
32.34 -3.133010e+02 -1.015904e+01 -5.983961e-02
32.35 -2.793038e+02 -1.167636e+01 -6.089912e-02
32.36 -2.773806e+02 -1.119702e+01 -6.102179e-02
32.37 -3.374116e+02 -1.017519e+01 -6.128789e-02
32.38 -3.349716e+02 -1.121279e+01 -6.227197e-02
32.39 -3.075740e+02 -1.054357e+01 -6.134258e-02
32.4 -3.057840e+02 -1.068741e+01 -6.087182e-02
32.41 -3.769202e+02 -9.211780e+00 -6.065108e-02
32.42 -2.917257e+02 -1.115947e+01 -6.099109e-02
32.43 -3.269486e+02 -1.029209e+01 -6.070198e-02
32.44 -2.886210e+02 -1.039572e+01 -5.996759e-02
32.45 -3.831099e+02 -8.458096e+00 -5.934486e-02
32.46 -3.057368e+02 -1.056036e+01 -5.938314e-02
32.47 -3.082184e+02 -1.008543e+01 -5.883214e-02
32.48 -3.144863e+02 -9.677246e+00 -5.832271e-02
32.49 -2.328669e+02 -1.134917e+01 -5.836516e-02
32.5 -3.094186e+02 -9.548901e+00 -5.767163e-02
32.51 -3.141132e+02 -9.270306e+00 -5.676656e-02
32.52 -3.201940e+02 -8.602336e+00 -5.571538e-02
32.53 -2.870357e+02 -9.252903e+00 -5.550895e-02
32.54 -2.909787e+02 -9.206860e+00 -5.490556e-02
32.55 -3.253063e+02 -8.046897e+00 -5.375202e-02
32.56 -3.281641e+02 -7.805478e+00 -5.256394e-02
32.57 -2.379427e+02 -9.672302e+00 -5.196511e-02
32.58 -3.035826e+02 -7.742344e+00 -5.041917e-02
32.59 -2.818561e+02 -8.039418e+00 -4.937728e-02
32.6 -2.317949e+02 -8.879702e+00 -4.865856e-02
32.61 -2.704624e+02 -7.811474e+00 -4.709563e-02
32.62 -2.704326e+02 -7.289857e+00 -4.533001e-02
32.63 -2.100912e+02 -7.955066e+00 -4.415467e-02
32.64 -2.560394e+02 -7.191825e+00 -4.274770e-02
32.65 -2.297674e+02 -7.388335e+00 -4.148728e-02
32.66 -1.998470e+02 -7.385467e+00 -4.042023e-02
32.67 -2.283996e+02 -6.769965e+00 -3.902080e-02
32.68 -1.875613e+02 -7.310980e+00 -3.795422e-02
32.69 -2.145097e+02 -6.580522e+00 -3.613350e-02
32.7 -2.173600e+02 -6.248141e+00 -3.399060e-02
32.71 -1.818747e+02 -5.841365e+00 -3.186641e-02
32.72 -1.513814e+02 -6.622712e+00 -3.071143e-02
32.73 -1.831746e+02 -5.989419e+00 -2.878541e-02
32.74 -1.629173e+02 -5.877253e+00 -2.680288e-02
32.75 -1.624644e+02 -5.679287e+00 -2.481725e-02
32.76 -1.203088e+02 -5.972031e+00 -2.297374e-02
32.77 -1.156213e+02 -5.811774e+00 -2.125194e-02
32.78 -1.063576e+02 -5.779208e+00 -1.961947e-02
32.79 -6.757619e+01 -5.945227e+00 -1.796905e-02
32.8 -9.190603e+01 -5.593085e+00 -1.587134e-02
32.81 -5.239223e+01 -5.747852e+00 -1.395555e-02
32.82 -7.710800e+01 -5.318797e+00 -1.177843e-02
32.83 -1.097116e+02 -4.575286e+00 -9.243477e-03
32.84 -5.051804e+01 -5.056281e+00 -7.310996e-03
32.85 -9.044276e+00 -5.261574e+00 -5.405326e-03
32.86 -4.328248e+01 -4.791341e+00 -3.154849e-03
32.87 -2.395330e+01 -5.102008e+00 -1.067172e-03
32.88 2.304881e+01 -5.033735e+00 1.358494e-03
32.89 7.510526e+00 -4.707751e+00 3.953936e-03
32.9 5.425008e+01 -5.016728e+00 5.707351e-03
32.91 1.835451e+01 -4.556764e+00 7.631946e-03
32.92 3.516058e+01 -4.349682e+00 9.441212e-03
32.93 6.818573e+01 -4.602767e+00 1.100353e-02
32.94 1.719262e+01 -3.995096e+00 1.305025e-02
32.95 5.332235e+01 -4.250735e+00 1.478481e-02
32.96 6.777257e+01 -4.234269e+00 1.654422e-02
32.97 7.628214e+01 -4.205249e+00 1.821966e-02
32.98 8.139705e+01 -4.103755e+00 1.986154e-02
32.99 8.475823e+01 -3.937827e+00 2.167094e-02
33 1.420076e+02 -4.474343e+00 2.315632e-02
33.01 8.317097e+01 -3.636995e+00 2.501857e-02
33.02 1.239292e+02 -3.899377e+00 2.652889e-02
33.03 1.258539e+02 -3.676593e+00 2.815949e-02
33.04 1.504001e+02 -3.846631e+00 2.964044e-02
33.05 1.404967e+02 -3.529883e+00 3.142271e-02
33.06 1.560503e+02 -3.465321e+00 3.307157e-02
33.07 1.576183e+02 -3.413601e+00 3.456116e-02
33.08 1.831126e+02 -3.860084e+00 3.585006e-02
33.09 1.925893e+02 -3.777822e+00 3.735366e-02
33.1 2.003333e+02 -3.643857e+00 3.889775e-02
33.11 2.145937e+02 -3.839735e+00 4.027442e-02
33.12 1.991292e+02 -3.229676e+00 4.189624e-02
33.13 2.022410e+02 -3.224975e+00 4.327508e-02
33.14 2.116975e+02 -2.857995e+00 4.469227e-02
33.15 2.579911e+02 -3.752890e+00 4.578450e-02
33.16 2.430790e+02 -3.232725e+00 4.693019e-02
33.17 2.411355e+02 -3.176705e+00 4.789855e-02
33.18 2.505700e+02 -2.919992e+00 4.902137e-02
33.19 2.347157e+02 -2.302151e+00 5.023277e-02
33.2 2.670638e+02 -2.796627e+00 5.116029e-02
33.21 2.752655e+02 -2.952353e+00 5.176978e-02
33.22 2.457072e+02 -1.919869e+00 5.311423e-02
33.23 2.844311e+02 -2.777997e+00 5.362793e-02
33.24 2.741719e+02 -2.402875e+00 5.426433e-02
33.25 3.015693e+02 -2.903141e+00 5.465895e-02
33.26 2.661072e+02 -1.935380e+00 5.528024e-02
33.27 2.611705e+02 -1.576863e+00 5.593120e-02
33.28 3.164786e+02 -2.607501e+00 5.621812e-02
33.29 3.068888e+02 -2.442891e+00 5.650431e-02
33.3 2.732026e+02 -1.462679e+00 5.707082e-02
33.31 2.896869e+02 -1.706026e+00 5.751376e-02
33.32 2.934659e+02 -1.516046e+00 5.815283e-02
33.33 3.020235e+02 -1.880778e+00 5.845107e-02
33.34 3.049062e+02 -1.893465e+00 5.884364e-02
33.35 3.063325e+02 -1.971046e+00 5.909746e-02
33.36 2.855137e+02 -1.268086e+00 5.941117e-02
33.37 2.888791e+02 -1.404671e+00 5.959140e-02
33.38 2.971777e+02 -1.374277e+00 6.000064e-02
33.39 3.197774e+02 -2.047060e+00 6.008285e-02
33.4 3.329862e+02 -2.089220e+00 6.020216e-02
33.41 2.879654e+02 -1.018749e+00 6.025415e-02
33.42 3.551339e+02 -2.776330e+00 5.989217e-02
33.43 3.012818e+02 -1.400270e+00 5.992357e-02
33.44 3.085110e+02 -1.576219e+00 5.971337e-02
33.45 3.221953e+02 -1.889927e+00 5.949112e-02
33.46 3.168824e+02 -1.740448e+00 5.956607e-02
33.47 3.103087e+02 -1.558663e+00 5.942820e-02
33.48 2.879055e+02 -1.138091e+00 5.924882e-02
33.49 3.266343e+02 -2.074054e+00 5.875617e-02
33.5 2.745636e+02 -7.774263e-01 5.866290e-02
33.51 3.183030e+02 -2.103844e+00 5.798375e-02
33.52 3.306037e+02 -2.656617e+00 5.711457e-02
33.53 3.205779e+02 -2.562318e+00 5.646319e-02
33.54 2.901082e+02 -1.740733e+00 5.606604e-02
33.55 2.737049e+02 -1.744714e+00 5.530928e-02
33.56 2.913161e+02 -2.223183e+00 5.459916e-02
33.57 3.294154e+02 -3.460975e+00 5.361428e-02
33.58 2.783638e+02 -2.390506e+00 5.285010e-02
33.59 2.604851e+02 -2.273301e+00 5.220496e-02
33.6 2.322109e+02 -1.353048e+00 5.194427e-02
33.61 3.321564e+02 -3.780851e+00 5.049728e-02
33.62 2.394521e+02 -2.540455e+00 4.954093e-02
33.63 2.673905e+02 -2.854668e+00 4.875823e-02
33.64 2.963800e+02 -4.117683e+00 4.743895e-02
33.65 1.921944e+02 -1.637830e+00 4.709400e-02
33.66 2.549186e+02 -3.522660e+00 4.578798e-02
33.67 2.507951e+02 -3.501308e+00 4.504627e-02
33.68 2.563704e+02 -3.754616e+00 4.427835e-02
33.69 2.398217e+02 -3.655482e+00 4.331860e-02
33.7 2.232872e+02 -3.252943e+00 4.240974e-02
33.71 2.542924e+02 -4.316644e+00 4.116100e-02
33.72 2.101386e+02 -3.518864e+00 4.035769e-02
33.73 2.088278e+02 -3.435368e+00 3.956611e-02
33.74 1.953471e+02 -3.715628e+00 3.856728e-02
33.75 2.138868e+02 -4.245045e+00 3.732329e-02
33.76 1.621564e+02 -3.438298e+00 3.651883e-02
33.77 1.756004e+02 -3.946105e+00 3.558397e-02
33.78 1.680525e+02 -3.948707e+00 3.474016e-02
33.79 1.940683e+02 -4.765249e+00 3.347144e-02
33.8 1.387660e+02 -3.760134e+00 3.268675e-02
33.81 1.493962e+02 -4.230805e+00 3.170821e-02
33.82 2.018393e+02 -5.219321e+00 3.042878e-02
33.83 1.586622e+02 -4.592932e+00 2.950187e-02
33.84 1.545198e+02 -4.728463e+00 2.844620e-02
33.85 1.587537e+02 -4.932121e+00 2.725075e-02
33.86 1.496272e+02 -5.056349e+00 2.586203e-02
33.87 9.751229e+01 -4.345177e+00 2.474888e-02
33.88 1.286370e+02 -5.063308e+00 2.328083e-02
33.89 1.318741e+02 -5.059702e+00 2.227696e-02
33.9 9.407320e+01 -4.595140e+00 2.135224e-02
33.91 9.370548e+01 -5.193473e+00 1.962151e-02
33.92 1.106109e+02 -5.609420e+00 1.850147e-02
33.93 7.849219e+01 -4.876217e+00 1.814348e-02
33.94 8.217097e+01 -5.390477e+00 1.713703e-02
33.95 5.589271e+01 -5.045278e+00 1.647252e-02
33.96 7.860141e+01 -5.505430e+00 1.562431e-02
33.97 5.881115e+01 -5.353199e+00 1.489025e-02
33.98 5.516998e+01 -4.274232e+00 1.462575e-02
33.99 6.809946e+01 -5.928084e+00 1.249512e-02
34 6.456291e+01 -6.508458e+00 1.111624e-02
34.01 4.504402e+01 -5.426611e+00 1.195793e-02
34.02 7.950512e+01 -5.898523e+00 1.170454e-02
34.03 6.832371e+01 -6.146089e+00 1.059618e-02
34.04 7.302120e+01 -6.131801e+00 9.686818e-03
34.05 2.131466e+01 -5.516961e+00 9.005864e-03
34.06 5.950846e+01 -6.627272e+00 7.415711e-03
34.07 1.627769e+01 -5.686527e+00 7.020226e-03
34.08 5.902831e+01 -6.348238e+00 6.035977e-03
34.09 3.156754e+01 -5.986371e+00 5.293178e-03
34.1 2.259364e+01 -6.150237e+00 4.266945e-03
34.11 -2.683383e+00 -5.998503e+00 3.394611e-03
34.12 1.201063e+01 -6.217694e+00 2.529775e-03
34.13 -9.426844e+00 -6.071437e+00 2.029263e-03
34.14 1.049219e+01 -6.685803e+00 1.097607e-03
34.15 -1.202293e+01 -6.202543e+00 1.102349e-03
34.16 1.702417e+01 -6.521130e+00 6.088118e-04
34.17 -1.413985e+01 -6.207304e+00 5.089979e-05
34.18 5.204180e+00 -6.657025e+00 -9.869008e-04
34.19 5.807878e+00 -6.659232e+00 -1.555756e-03
34.2 -5.694369e+00 -6.401486e+00 -1.590872e-03
34.21 -8.222877e+01 -5.851882e+00 -1.474101e-03
34.22 -1.562873e+01 -6.536138e+00 -2.212056e-03
34.23 -1.155320e+01 -6.781226e+00 -2.995210e-03
34.24 -2.852907e+01 -6.867693e+00 -3.609638e-03
34.25 1.641170e+01 -7.242539e+00 -4.487417e-03
34.26 -3.775156e+01 -6.769572e+00 -4.731108e-03
34.27 2.623332e-02 -6.979986e+00 -5.207588e-03
34.28 -3.297097e+01 -6.928377e+00 -5.554609e-03
34.29 -5.022541e+01 -6.968399e+00 -5.756888e-03
34.3 -4.570389e+01 -6.674403e+00 -5.784824e-03
34.31 -3.749974e+01 -7.088956e+00 -6.314065e-03
34.32 -3.509286e+01 -6.986534e+00 -6.630858e-03
34.33 -5.720948e+01 -7.157928e+00 -7.109143e-03
34.34 -4.945313e+01 -7.075079e+00 -7.499382e-03
34.35 -5.330826e+01 -7.233946e+00 -7.795312e-03
34.36 -3.395891e+01 -7.127439e+00 -8.039707e-03
34.37 -2.642252e+01 -7.276250e+00 -8.666270e-03
34.38 -7.089181e+01 -7.206659e+00 -9.318880e-03
34.39 -7.915556e+01 -7.569919e+00 -1.017701e-02
34.4 -7.365390e+01 -7.259416e+00 -1.025609e-02
34.41 -5.028655e+01 -7.276198e+00 -1.042770e-02
34.42 -6.271073e+01 -7.470377e+00 -1.132846e-02
34.43 -6.062305e+01 -7.177373e+00 -1.171042e-02
34.44 -6.066126e+01 -6.716285e+00 -1.146177e-02
34.45 -1.291078e+02 -7.473322e+00 -1.261878e-02
34.46 -9.599506e+01 -7.741990e+00 -1.390073e-02
34.47 -5.803416e+01 -7.883722e+00 -1.401366e-02
34.48 -6.038004e+01 -7.136648e+00 -1.312105e-02
34.49 -5.419667e+01 -8.065827e+00 -1.394880e-02
34.5 -3.188427e+01 -8.105298e+00 -1.497213e-02
34.51 -8.321433e+01 -5.793402e+00 -1.370305e-02
34.52 -1.035037e+02 -9.995477e+00 -1.675963e-02
34.53 -8.678941e+01 -8.389996e+00 -1.819875e-02
34.54 -6.914286e+01 -8.283027e+00 -1.862523e-02
34.55 -9.560524e+01 -7.376832e+00 -1.840417e-02
34.56 -1.216441e+02 -8.291285e+00 -1.967043e-02
34.57 -9.416468e+01 -6.968147e+00 -1.886855e-02
34.58 -8.025867e+01 -9.827869e+00 -2.142698e-02
34.59 -1.133279e+02 -7.032197e+00 -2.049945e-02
34.6 -1.304234e+02 -9.117429e+00 -2.187309e-02
34.61 -5.869361e+01 -9.420946e+00 -2.284690e-02
34.62 -1.325445e+02 -8.492715e+00 -2.322469e-02
34.63 -1.156737e+02 -8.774693e+00 -2.403783e-02
34.64 -1.144679e+02 -8.783330e+00 -2.477123e-02
34.65 -1.880566e+02 -7.860137e+00 -2.491594e-02
34.66 -1.576801e+02 -8.385846e+00 -2.578240e-02
34.67 -1.447904e+02 -8.607798e+00 -2.652637e-02
34.68 -1.266910e+02 -8.982682e+00 -2.741988e-02
34.69 -1.480185e+02 -8.844781e+00 -2.842505e-02
34.7 -1.549284e+02 -8.106704e+00 -2.872710e-02
34.71 -1.954663e+02 -9.265532e+00 -3.049847e-02
34.72 -1.537471e+02 -9.394129e+00 -3.169979e-02
34.73 -1.729215e+02 -8.964359e+00 -3.222051e-02
34.74 -1.918872e+02 -8.650140e+00 -3.268601e-02
34.75 -1.719076e+02 -9.046623e+00 -3.363408e-02
34.76 -1.717742e+02 -8.474271e+00 -3.374235e-02
34.77 -1.979535e+02 -9.108808e+00 -3.510432e-02
34.78 -2.292078e+02 -8.784415e+00 -3.639523e-02
34.79 -1.988564e+02 -9.412884e+00 -3.786231e-02
34.8 -2.097640e+02 -9.123350e+00 -3.875714e-02
34.81 -2.368382e+02 -9.750706e+00 -4.059752e-02
34.82 -1.975408e+02 -1.007053e+01 -4.168161e-02
34.83 -2.440548e+02 -9.212104e+00 -4.222690e-02
34.84 -2.381775e+02 -9.787984e+00 -4.318463e-02
34.85 -2.357216e+02 -9.799667e+00 -4.421949e-02
34.86 -2.508477e+02 -9.537572e+00 -4.499599e-02
34.87 -2.209637e+02 -1.081834e+01 -4.712462e-02
34.88 -2.458690e+02 -9.981444e+00 -4.796924e-02
34.89 -2.156534e+02 -1.119021e+01 -4.942935e-02
34.9 -2.517075e+02 -1.025477e+01 -5.016556e-02
34.91 -2.566399e+02 -1.041092e+01 -5.106387e-02
34.92 -2.682684e+02 -8.105369e+00 -4.998766e-02
34.93 -2.637593e+02 -1.193501e+01 -5.304143e-02
34.94 -3.062994e+02 -9.958582e+00 -5.383768e-02
34.95 -3.135602e+02 -9.926834e+00 -5.419559e-02
34.96 -2.924329e+02 -1.000781e+01 -5.456758e-02
