*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T20/
1.43              1237.13 -0.241674 6550.9              -0.0299284 38054.4 2.11773
1.44              1270.88 -0.199503 6569.82              -0.0547968 38169.9 1.879
1.45              1288.67 -0.262447 6623.79              -0.0338478 38486.1 2.21334
1.46              1323.17 -0.297373 6664.96              -0.0372586 38724.3 2.39706
1.47              1354.08 -0.303691 6704.5              -0.0412974 38956.1 2.41619
1.48              1380.95 -0.137405 6745.35              -0.0254804 39197.7 1.39981
1.49              1413.58 -0.282588 6784.27              -0.0407426 39425.2 2.22872
1.5              1439.04 -0.316335 6825.54              -0.0443422 39670.6 2.39042
1.51              1475.93 -0.326524 6862.4              -0.0379415 39886.2 2.42838
1.52              1499.69 -1.005 6901.66              -0.0831029 40122.2 6.29528
1.53              1538.47 -0.483927 6932.87              -0.0512144 40305.9 3.27715
1.54              1564.96 -0.459196 6969.04              -0.0524601 40524.3 3.09554
1.55              1594.1 -0.406942 7000.87              -0.0457609 40717.3 2.7709
1.56              1627.56 -0.411736 7035.18              -0.0507269 40921.7 2.76094
1.57              1656.47 -0.40726 7070              -0.049281 41131.5 2.70238
1.58              1693.22 -0.403275 7105.36              -0.0416737 41341 2.63657
1.59              1721.12 0.0512343 7141.99              0.0155563 41562 -0.0999624
1.6              1762.48 0.149275 7179.52              0.0441306 41782.1 -0.719721
1.61              1795.1 -0.318785 7218.29              -0.00949054 42013.7 2.02815
1.62              1825.19 -0.338607 7255.26              -0.0068732 42236.5 2.12662
1.63              1865.38 -0.310909 7287.76              0.00502763 42430.4 1.92823
1.64              1899.06 -0.334234 7318.96              0.00755092 42620.5 2.05943
1.65              1932.82 -0.301056 7349.91              0.0150685 42808.6 1.81415
1.66              1969.7 -3.91601 7399.91              0.252584 43109 22.888
1.67              2007.48 -0.943949 7420.18              -0.0396925 43230.7 5.54135
1.68              2042.25 -0.360664 7448.05              0.067172 43405.9 2.16803
1.69              2060.02 4.26452 7439.15              1.27645 43377.1 -22.6582
1.7              2114.26 0.867008 7501.95              0.298807 43737.2 -4.84191
1.71              2153.66 32.6152 7444.28              7.37322 43465.3 -170.749
1.72              2179.41 3.95354 7531.83              0.476755 43938.7 -20.9836
1.73              2221.46 0.453839 7589.84              0.0727195 44278.7 -2.536
1.74              2266.25 -32.8329 7521.71              -7.71211 43954.4 171.94
1.75              2299.82 -6.08648 7649.24              -0.908188 44644.8 32.0778
1.76              2341.63 -1.71597 7707.32              -0.126643 44982.2 8.68415
1.77              2383.84 -0.0630444 7757.37              0.135844 45276.2 -0.367865
1.78              2418.32 1.03874 7774.9              0.373184 45394.8 -6.45121
1.79              2457.62 -0.399916 7819.36              0.372684 45660 1.84625
1.8              2496.03 -0.477664 7856.78              0.158106 45886.7 2.32605
1.81              2521.7 0.358432 7866.25              0.273878 45949.6 -2.32654
1.82              2563.63 0.369287 7916.8              0.478416 46255.3 -2.28049
1.83              2623.56 -2.55981 7983.12              0.558781 46649.3 13.9334
1.84              2645.61 -0.564993 8005.87              0.376005 46793.8 3.02527
1.85              2683.8 -0.898349 8028.86              0.558407 46938.9 4.08117
1.86              2702.41 0.0997865 8034.33              0.438557 46989 -0.882876
1.87              2737.07 0.504324 8074.13              0.471645 47230.4 -3.16705
1.88              2775.92 0.565982 8101.2              0.48869 47404.8 -3.47565
1.89              2825.29 3.83213 8142.14              0.419234 47655.2 -21.1093
1.9              2837.08 1.38494 8162.46              0.485906 47788.7 -7.94889
1.91              2882.52 2.13059 8208.97              0.436569 48073 -11.9161
1.92              2880.46 1.43169 8175.56              0.368455 47898.4 -8.28414
1.93              2858.04 1.69208 8112.55              0.187001 47559.2 -9.80238
1.94              2824.95 1.84768 8026.81              0.0149272 47089 -10.7758
1.95              2872.79 1.74815 8089.7              0.163437 47465.9 -10.1222
1.96              2938.6 1.41017 8189.65              0.33953 48053.2 -8.11839
1.97              2974.83 0.924372 8235.66              0.328144 48333.2 -5.18978
1.98              3018.27 1.09496 8294.04              0.429518 48685.2 -6.19638
1.99              3049.34 1.0428 8330.09              0.450014 48911.5 -5.85629
2              3082.18 0.999128 8373.91              0.475579 49179.9 -5.56958
2.01              3109.27 5.77801 8396.61              -0.18419 49323.2 -33.2345
2.02              3132.1 3.52452 8425.97              0.82627 49515.2 -19.3972
2.03              3154.68 1.35542 8452.22              0.640095 49686.6 -7.24966
2.04              3129.05 11.5594 8378.14              2.37487 49294.4 -61.7808
2.05              3217.64 4.6488 8538.37              1.44841 50222.8 -24.6845
2.06              3149.95 -4.54939 8388.07              -1.30818 49395.3 23.3526
2.07              3240.48 -0.830405 8547.4              0.030885 50321 4.08356
2.08              3144.19 -4.37064 8383.2              0.140614 49389.3 25.4209
2.09              3264.76 0.0608924 8597.27              0.36461 50637.6 0.21419
2.1              3207.22 0.378078 8482.71              0.165512 49999.6 -1.7577
2.11              3284.07 6.22771 8655.19              0.363322 51007.8 -32.9759
2.12              3250.68 2.47228 8575.04              0.314674 50570.4 -13.5195
2.13              3324.74 -0.157907 8697.74              0.802103 51290.4 0.877832
2.14              3269.19 1.21356 8605.18              0.37672 50785.9 -6.56187
2.15              3353.33 1.40768 8746.18              0.582592 51611.7 -7.43775
2.16              3285.38 -2.81802 8666.48              0.48742 51177.9 15.724
2.17              3384.16 -1.98256 8834.58              0.893798 52159.3 11.6268
2.18              3360.84 0.0380595 8790.47              0.583583 51930.3 0.494684
2.19              3347.58 0.696366 8773.4              0.536028 51855.1 -3.22322
2.2              3309.5 2.1927 8719.91              0.388566 51572.1 -11.7496
2.21              3310.4 1.73711 8724.61              0.431732 51622.8 -9.20645
2.22              3293.8 1.45062 8711.7              0.359934 51570.6 -7.46095
2.23              3265.54 1.49465 8673.67              0.26845 51377.2 -7.67222
2.24              3249.54 2.09478 8654.87              0.325288 51294.5 -11.2898
2.25              3244.45 8.93965 8661.14              -0.484727 51345.5 -51.3203
2.26              3205.13 4.19837 8605.36              0.197242 51055 -23.6749
2.27              3253.26 1.93846 8719.91              0.537973 51731.9 -10.4334
2.28              3202.42 -2.89973 8654.9              -0.538789 51378.3 14.6099
2.29              3259.28 12.1113 8792              2.52369 52180.4 -65.1558
2.3              3178.21 3.5332 8631.44              0.229177 51298.7 -19.9109
2.31              3203.55 1.51085 8683.86              0.536316 51627 -8.62846
2.32              3080.82 -3.15303 8500.87              0.423147 50582.4 19.0932
2.33              3162.99 0.463684 8674.79              0.678169 51609 -2.13811
2.34              3062.03 6.68017 8547.68              0.348301 50895.8 -35.9831
2.35              3139.38 2.5163 8702.54              0.756346 51804.5 -13.9679
2.36              3043.76 0.831428 8547.96              0.648618 50941 -5.02255
2.37              3098.99 1.53937 8684.03              0.818315 51743.1 -8.81231
2.38              3004.02 2.64986 8517.94              0.375187 50816.8 -15.295
2.39              3089.73 -2.89834 8760.85              1.09228 52219.9 15.7539
2.4              2986.97 -1.03032 8583.73              0.64749 51231.2 5.39184
2.41              3030.77 0.800786 8690.44              0.816523 51861.8 -4.64554
2.42              2925.02 2.34766 8518.28              0.375534 50901.2 -13.6739
2.43              2969.86 1.89491 8634.16              0.738548 51586.1 -11.0378
2.44              2890.44 1.30089 8514.95              0.412931 50924.8 -7.58454
2.45              2904.76 1.42987 8582.84              0.609678 51333.7 -8.26371
2.46              2839.41 1.66091 8481.88              0.421631 50780.6 -9.86361
2.47              2829.93 9.35421 8511.62              -0.284459 50959.1 -55.2013
2.48              2831.46 1.05181 8564.96              -0.185226 51286 -7.49417
2.49              2780.49 3.47692 8496.81              0.772482 50923.2 -20.6316
2.5              2767.87 -25.5552 8609.54              -4.01685 51553.9 136.52
2.51              2718.67 33.7051 8600.11              6.51554 51507.2 -183.402
2.52              2696.19 4.44097 8430.75              0.721113 50613.2 -26.0531
2.53              2614.09 -3.25982 8336.53              0.736079 50074.1 18.4681
2.54              2601.9 1.61213 8351.71              0.581844 50188.9 -9.83135
2.55              2572.35 1.41797 8331.32              0.898568 50087.6 -8.99066
2.56              2537.06 4.59582 8352.33              0.182706 50222.3 -26.5629
2.57              2506.99 1.78387 8315.77              0.986854 50030.1 -11.5948
2.58              2465.37 1.13467 8270.78              0.416836 49797.5 -7.76149
2.59              2460.69 2.65281 8309.98              0.628764 50037.1 -16.6905
2.6              2385.53 -1.9997 8227.22              0.464191 49579.6 9.73965
2.61              2450.78 -0.678993 8456.54              0.956731 50900.7 2.53948
2.62              2288.71 0.472996 8109.87              0.155722 48944.7 -4.26692
2.63              2345.4 2.05155 8318.18              0.633372 50148.7 -13.1368
2.64              2223.86 1.05367 8068.46              0.097486 48745.3 -7.73338
2.65              2292.57 1.15537 8323.65              0.708291 50210.9 -7.7979
2.66              2143.14 0.469833 8008.95              -0.0601206 48435.2 -4.20849
2.67              2217.6 1.43082 8270.84              0.699599 49942.6 -9.56927
2.68              2057.71 5.98437 7935.2              -0.694015 48035.7 -37.2225
2.69              2185.69 -2.25682 8387.22              -0.922488 50616 9.99464
2.7              2008.47 0.195542 7954.36              -0.161029 48177.5 -3.12456
2.71              2096.79 -45.0873 8459.86              -7.54286 51022.1 243.523
2.72              1906.6 49.109 8098.77              9.65941 48956.2 -269.211
2.73              2007.03 6.11666 8189.49              1.43317 49558.7 -36.0477
2.74              1800.89 -4.32196 7714.68              0.210496 46843.2 23.8057
2.75              1940.98 1.97781 8199.69              1.30461 49627.1 -12.5261
2.76              1711.63 -1.89548 7606.03              -0.357205 46251.2 8.93903
2.77              1859.29 3.48219 8179.04              0.580974 49524.1 -20.8864
2.78              1625.01 -1.17987 7536.09              -0.36074 45867.4 4.5606
2.79              1784.2 0.648827 8096.16              0.771162 49075.1 -5.19064
2.8              1565.66 -0.263366 7482.88              -0.674384 45588 -0.812605
2.81              1714.69 -1.20641 8097.64              0.81234 49092.8 5.61203
2.82              1474.52 -2.29008 7415.02              -0.729831 45215.7 11.0128
2.83              1673.8 0.46939 8170.9              0.83754 49524.5 -3.82532
2.84              1403.39 -1.07402 7367.97              -0.876906 44960.2 3.96708
2.85              1581.18 0.72388 8075.38              0.690697 48993.9 -5.27956
2.86              1318.77 -1.25637 7278              -0.958105 44460.2 5.03798
2.87              1494.21 0.13948 8001.82              0.572009 48585.2 -1.60605
2.88              1224.68 -1.23358 7152.93              -1.12826 43756.8 4.89967
2.89              1416.24 0.398453 7944.56              0.580721 48271.1 -3.19394
2.9              1120.46 0.292369 7018.44              -2.26425 42985.1 -4.63342
2.91              1347.77 -5.35878 7962.89              -1.40745 48373.1 28.5783
2.92              1076.4 -60.3165 7235.91              -12.7633 44200.8 329.844
2.93              1250.39 0.0966975 7830.5              0.626388 47631 -1.23828
2.94              992.992 56.2764 7273.66              11.2734 44392.1 -310.701
2.95              1150.66 6.74388 7668.82              1.46405 46722.9 -38.7097
2.96              938.035 -3.41957 7006.47              -0.933692 42929.2 18.7835
2.97              1069.98 1.33978 7643.27              1.01456 46569.6 -8.16564
2.98              851.07 -2.89304 6901.66              -1.51254 42334.8 15.0444
2.99              1010.13 0.772688 7690.02              0.225919 46834.4 -4.65926
3              730.911 -2.44659 6692.07              -1.95982 41136.6 12.1551
3.01              963.348 -1.18673 7752.39              0.826662 47187.5 6.55813
3.02              617.965 -3.52482 6472.32              -2.2548 39882.5 18.2262
3.03              901.587 -0.151326 7791.82              0.887991 47409.3 0.895692
3.04              546.404 -2.89873 6378.18              -2.45724 39342.2 14.6732
3.05              829.368 -0.523254 7839.73              1.07387 47678.3 3.69131
3.06              545.212 -2.69201 6679.85              -1.60666 41058.9 14.1684
3.07              671.157 -0.920406 7454.27              0.227072 45475.1 5.47143
3.08              575.993 -1.68825 7171              -0.509906 43850.7 9.44429
3.09              558.026 -1.35279 7261.6              -0.240384 44364.1 7.76857
3.1              545.964 -1.0842 7414.31              -0.0112988 45227.4 6.48385
3.11              517.854 -1.14071 7460.78              0.0356715 45484.5 6.99694
3.12              453.797 -1.39821 7354.35              -0.142553 44873.9 8.49034
3.13              405.127 -1.50091 7272.7              -0.245905 44403.2 9.03419
3.14              354.886 -5.95706 7198.1              0.0993211 43981.6 36.0613
3.15              292.809 -4.39945 7111.36              -1.34026 43473.2 25.4736
3.16              239.528 -1.57991 6987.65              -0.547955 42769 9.48395
3.17              187.277 -16.9985 6966.01              -3.49707 42632.4 95.8781
3.18              136.922 -4.9493 6877.43              -0.859083 42127.3 28.3744
3.19              76.7501 10.2061 6826.13              2.48793 41819.3 -55.8239
3.2              35.5065 1.356 6755.42              0.44888 41420.6 -6.43746
3.21              -9.75657 1.89643 6656.78              -0.139761 40855.3 -10.3098
3.22              -30.1915 5.87645 6621.39              -1.37336 40681.6 -35.4323
3.23              -113.465 0.628614 6534.21              -0.470941 40147.9 -3.51215
3.24              -177.404 -0.375462 6454.36              -0.4518 39672.5 2.4349
3.25              -203.185 -7.50781 6424.8              -0.354571 39508.5 43.1498
3.26              -283.637 -3.33758 6351.91              -0.71456 39077.5 19.901
3.27              -327.379 -1.35125 6307.45              -0.464881 38815 8.65552
3.28              -393.428 -2.41949 6229.79              -0.45546 38355.8 14.3844
3.29              -452.809 -2.11198 6175.89              -0.540216 38043.2 12.958
3.3              -505.724 -2.60525 6125.31              -0.417656 37742.2 15.7707
3.31              -567.993 -2.18051 6072.61              -0.495762 37433.9 13.4593
3.32              -596.714 3.60328 6031.94              -0.585999 37199.2 -19.5762
3.33              -668.654 1.31807 5988.17              -0.598789 36943.1 -6.82284
3.34              -743.751 -1.08703 5909.93              -0.431761 36478.9 6.89139
3.35              -805.358 -1.59951 5869.95              -0.371149 36239 9.95021
3.36              -864.738 -1.86281 5823.31              -0.333962 35962.8 11.5475
3.37              -920.637 -3.53179 5781.81              -0.24827 35715.9 21.4417
3.38              -983.808 -2.40526 5744.12              -0.260445 35489.3 14.8789
3.39              -1047.83 -2.26855 5696.37              -0.23119 35205.2 14.0784
3.4              -1110.59 -2.15933 5662.78              -0.183088 35002 13.4504
3.41              -1175.66 -0.835122 5606.57              0.00623415 34670.1 5.14089
3.42              -1238.67 -1.84751 5572.15              -0.0901951 34460.9 11.5871
3.43              -1305.13 -1.97025 5514.81              -0.0882694 34121.7 12.374
3.44              -1367.18 -1.95919 5476.15              -0.0556951 33889.5 12.3628
3.45              -1432.06 -1.95582 5419.93              -0.0457597 33556.1 12.359
3.46              -1498.44 -1.87273 5376.95              -0.0236683 33299 11.8789
3.47              -1547.07 -10.5267 5350.45              0.816059 33149.7 64.8215
3.48              -1628.41 -3.87576 5262.34              0.210153 32624.5 24.2893
3.49              -1703.54 -0.853913 5153.19              0.699146 31987.5 6.37073
3.5              -1759.54 -1.18732 5133.91              -0.0602769 31865.2 7.69078
3.51              -1834.05 -3.54356 5075.34              -0.0716012 31516.9 21.9879
3.52              -1895.36 10.8832 4984.6              3.67532 30992.3 -59.4469
3.53              -1965.53 -2.97847 4990.99              -0.104544 31003.9 18.1665
3.54              -2031.22 -2.86303 4956.42              0.0876068 30790.2 17.6428
3.55              -2086.36 -19.7002 4836.15              -4.7434 30107 112.067
3.56              -2152.92 -2.34317 4878.12              0.687372 30314.4 15.4659
3.57              -2228.07 -0.733098 4782.71              0.562934 29754.3 5.75233
3.58              -2292.01 -0.536914 4721.66              0.573591 29390.4 4.51868
3.59              -2358.46 -0.440663 4664.64              0.525237 29049.8 3.94492
3.6              -2407.19 1.27203 4633.3              0.487921 28858.8 -6.43125
3.61              -2434.77 9.6351 4607.41              -0.875292 28744.2 -58.0557
3.62              -2537.21 1.68873 4515.74              0.312496 28162.9 -9.49446
3.63              -2593.99 -0.860925 4475.43              0.463093 27912.5 5.82969
3.64              -2664.59 0.0421487 4417.43              0.469618 27563.5 0.607568
3.65              -2722.82 -0.848525 4364.98              -0.0525913 27248.3 5.86534
3.66              -2786.16 0.1018 4308.25              0.571701 26902.5 0.226602
3.67              -2848.2 -0.0618906 4257.23              0.618033 26592.9 1.25189
3.68              -2912.38 -0.0471529 4178.07              0.594157 26117.4 1.12653
3.69              -2969.15 -0.0412519 4121.85              0.58447 25782.9 1.06108
3.7              -3028.94 -0.0675274 4063.09              0.575101 25431.4 1.16219
3.71              -3054.65 -7.62095 4032.49              0.539163 25248.1 45.2974
3.72              -3134.44 -1.50079 3975.19              0.505531 24896.5 9.86684
3.73              -3189.86 -0.816499 3927.85              0.544355 24607.4 5.69125
3.74              -3244.09 -0.445266 3885.82              0.597974 24348.5 3.4558
3.75              -3295.43 -0.412371 3846.63              0.602352 24107.2 3.23357
3.76              -3347.49 -0.0329273 3806.4              0.700499 23859.3 1.0332
3.77              -3397.84 0.216858 3763.88              0.798704 23597.8 -0.40361
3.78              -3447.64 0.193948 3719.88              0.773775 23328.9 -0.355777
3.79              -3494.08 0.243733 3677.16              0.783397 23065.5 -0.688704
3.8              -3540.2 0.35224 3636.35              0.805476 22813.2 -1.33603
3.81              -3581.15 0.951071 3600.17              0.769824 22590.7 -4.89238
3.82              -3630.99 0.562277 3557.55              0.850792 22327 -2.66881
3.83              -3675.71 0.5739 3517.73              0.879969 22080.8 -2.69674
3.84              -3719 0.703755 3474.91              0.874829 21818.5 -3.49531
3.85              -3759.49 0.707355 3437.97              0.896635 21589 -3.54628
3.86              -3799.89 0.778242 3399.02              0.912268 21349.2 -3.94623
3.87              -3838.87 0.787673 3361.31              0.950593 21117.1 -4.05117
3.88              -3873.7 0.827891 3326.47              0.936006 20900.9 -4.29677
3.89              -3907.47 0.868755 3292.07              0.973283 20687.2 -4.5723
3.9              -3941.52 0.912787 3252.73              0.974434 20446.6 -4.87028
