*************************Generated by extractQP.sh*************************
*      Thu Jan  9 10:54:29 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
9.06 7.310207e-01 -5.983223e+00 4.007421e-03
9.07 1.121396e+01 -6.093498e+00 4.049938e-03
9.08 -1.553153e+00 -5.974556e+00 4.199457e-03
9.09 1.981905e+01 -6.135854e+00 4.217720e-03
9.1 7.497598e+00 -6.016537e+00 4.394159e-03
9.11 7.029803e+00 -6.028684e+00 4.564848e-03
9.12 -2.665563e-01 -5.988311e+00 4.719499e-03
9.13 7.686627e+00 -6.076334e+00 4.781309e-03
9.14 5.154989e+00 -6.018424e+00 4.938925e-03
9.15 1.932839e+01 -6.146146e+00 5.023116e-03
9.16 -2.980073e+00 -5.987768e+00 5.205004e-03
9.17 4.333296e+00 -6.049931e+00 5.319046e-03
9.18 8.098011e+00 -6.060210e+00 5.468485e-03
9.19 -3.196505e+01 -5.730908e+00 5.916499e-03
9.2 1.571266e+01 -6.116191e+00 5.969336e-03
9.21 5.674147e+00 -6.048880e+00 6.061918e-03
9.22 1.430562e+01 -6.193198e+00 5.954376e-03
9.23 6.737828e+00 -6.095639e+00 5.938310e-03
9.24 1.607908e+01 -6.201210e+00 5.873056e-03
9.25 4.097494e+00 -6.053844e+00 5.958911e-03
9.26 2.688458e+01 -6.208066e+00 6.005956e-03
9.27 5.174301e+00 -6.006366e+00 6.199887e-03
9.28 8.348856e+00 -6.114966e+00 6.217636e-03
9.29 1.088963e+01 -6.129265e+00 6.246263e-03
9.3 8.261522e+00 -6.060042e+00 6.365352e-03
9.31 1.445858e+01 -6.135491e+00 6.425520e-03
9.32 3.982426e+01 -6.407954e+00 6.266998e-03
9.33 6.676729e+00 -6.104717e+00 6.305981e-03
9.34 1.952709e+01 -6.234720e+00 6.244832e-03
9.35 7.550203e+00 -6.074883e+00 6.358952e-03
9.36 1.629528e+01 -6.178368e+00 6.386749e-03
9.37 5.027051e+00 -6.075868e+00 6.459069e-03
9.38 9.279240e+00 -6.138127e+00 6.426078e-03
9.39 1.496102e+01 -6.213498e+00 6.343247e-03
9.4 5.766517e+00 -6.092471e+00 6.407546e-03
9.41 2.987988e+01 -6.314068e+00 6.381731e-03
9.42 3.640833e+00 -6.040925e+00 6.575350e-03
9.43 6.265460e+00 -6.073809e+00 6.621477e-03
9.44 9.935653e+00 -6.192540e+00 6.593000e-03
9.45 2.311215e+01 -6.277888e+00 6.557529e-03
9.46 4.597004e+00 -6.091939e+00 6.640451e-03
9.47 1.241283e+01 -6.212502e+00 6.560313e-03
9.48 -1.312524e+00 -6.062846e+00 6.603743e-03
9.49 2.076228e+01 -6.285488e+00 6.514494e-03
9.5 -1.389153e+01 -5.922124e+00 6.650303e-03
9.51 1.150107e+01 -6.225810e+00 6.559632e-03
9.52 5.427495e+00 -6.140977e+00 6.566033e-03
9.53 1.098425e+01 -6.197196e+00 6.532025e-03
9.54 3.291627e+00 -6.138939e+00 6.485563e-03
9.55 8.715203e+00 -6.190849e+00 6.422256e-03
9.56 1.711182e+01 -6.282463e+00 6.347579e-03
9.57 7.058225e+00 -6.202582e+00 6.276247e-03
9.58 4.317423e+00 -6.193628e+00 6.248780e-03
9.59 4.192123e+01 -6.539843e+00 6.027558e-03
9.6 6.295479e+00 -6.224698e+00 5.910115e-03
9.61 1.210958e+01 -6.371159e+00 5.552748e-03
9.62 1.007422e+00 -6.224827e+00 5.379646e-03
9.63 1.245736e+01 -6.314071e+00 5.229618e-03
9.64 1.296527e+01 -6.223256e+00 5.151256e-03
9.65 6.383613e+00 -6.244297e+00 5.049575e-03
9.66 -1.688217e+01 -6.105990e+00 5.021132e-03
9.67 7.108474e+00 -6.327307e+00 4.838400e-03
9.68 4.474244e+00 -6.226430e+00 4.842469e-03
9.69 2.384457e+00 -6.171681e+00 4.889727e-03
9.7 1.171403e+01 -6.280547e+00 4.721381e-03
9.71 7.855870e+00 -6.264384e+00 4.477290e-03
9.72 -1.632283e+00 -6.257184e+00 4.284778e-03
9.73 -7.852967e+00 -6.199757e+00 4.197138e-03
9.74 1.910341e+00 -6.334261e+00 4.028658e-03
9.75 1.787467e+01 -6.510620e+00 3.666972e-03
9.76 -8.373441e+00 -6.232172e+00 3.483165e-03
9.77 -2.598335e+00 -6.355368e+00 3.248999e-03
9.78 4.961987e+00 -6.338623e+00 3.037607e-03
9.79 -2.986586e+00 -6.348995e+00 2.775062e-03
9.8 -4.271864e+00 -6.415618e+00 2.312580e-03
9.81 -4.883383e-01 -6.484550e+00 1.842446e-03
9.82 -7.548412e-01 -6.506905e+00 1.483315e-03
9.83 -2.468402e+01 -6.194982e+00 1.417820e-03
9.84 -7.446648e-01 -6.446265e+00 1.220587e-03
9.85 -9.606849e+00 -6.373488e+00 9.951963e-04
9.86 -3.833396e+00 -6.485605e+00 6.716600e-04
9.87 -9.652288e+00 -6.400479e+00 4.765690e-04
9.88 -2.024045e+00 -6.461223e+00 1.698525e-04
9.89 -1.180468e+01 -6.394426e+00 -1.891204e-04
9.9 -7.653770e+00 -6.524028e+00 -6.177553e-04
9.91 -1.925376e+01 -6.355516e+00 -8.494017e-04
9.92 -8.655529e-01 -6.546598e+00 -1.202808e-03
9.93 -4.820509e+00 -6.534053e+00 -1.552306e-03
9.94 -5.697702e+00 -6.516096e+00 -1.876664e-03
9.95 -1.160371e+01 -6.479645e+00 -2.200169e-03
9.96 -2.860028e+01 -6.366715e+00 -2.475296e-03
9.97 -1.073197e+01 -6.508176e+00 -2.865570e-03
9.98 -2.616630e+01 -6.358929e+00 -3.071893e-03
9.99 -5.458957e+00 -6.572760e+00 -3.506894e-03
10 -1.420167e+01 -6.542115e+00 -3.879463e-03
10.01 -1.798253e+01 -6.467450e+00 -4.131279e-03
10.02 -1.619715e+01 -6.505979e+00 -4.396055e-03
10.03 -2.252199e+01 -6.451940e+00 -4.697667e-03
10.04 -1.771402e+01 -6.483716e+00 -4.937007e-03
10.05 -3.392214e+01 -6.267734e+00 -4.951327e-03
10.06 -1.511725e+01 -6.564997e+00 -5.273666e-03
10.07 -2.724483e+01 -6.474861e+00 -5.607892e-03
10.08 -3.590137e+01 -6.390820e+00 -5.914137e-03
10.09 -2.113541e+01 -6.570782e+00 -6.324799e-03
10.1 -2.033539e+01 -6.534362e+00 -6.613287e-03
10.11 -2.601043e+01 -6.468576e+00 -6.834127e-03
10.12 -7.456073e+00 -6.683514e+00 -7.340913e-03
10.13 -2.451459e+01 -6.601389e+00 -7.714904e-03
10.14 7.307399e-01 -6.756455e+00 -8.186058e-03
10.15 -3.804467e+01 -6.400117e+00 -8.358279e-03
10.16 -2.563256e+01 -6.615937e+00 -8.736892e-03
10.17 -3.361874e+01 -6.545413e+00 -9.058644e-03
10.18 -4.722074e+01 -6.434784e+00 -9.280833e-03
10.19 -2.633501e+01 -6.633543e+00 -9.664554e-03
10.2 -4.027374e+01 -6.434023e+00 -9.857918e-03
10.21 -3.444967e+01 -6.582810e+00 -1.014930e-02
10.22 -3.134502e+01 -6.625686e+00 -1.048067e-02
10.23 -3.888273e+01 -6.525710e+00 -1.073200e-02
10.24 -3.145571e+01 -6.611349e+00 -1.103390e-02
10.25 -1.523515e+01 -6.775661e+00 -1.132195e-02
10.26 -4.874217e+01 -6.363152e+00 -1.135621e-02
10.27 -4.514632e+01 -6.533735e+00 -1.163152e-02
10.28 -2.791462e+01 -6.696988e+00 -1.193026e-02
10.29 -3.921938e+01 -6.475907e+00 -1.194174e-02
10.3 -3.268929e+01 -6.553390e+00 -1.215409e-02
10.31 -3.999961e+01 -6.567311e+00 -1.247448e-02
10.32 -3.663413e+01 -6.612467e+00 -1.277597e-02
10.33 -5.582225e+01 -6.356480e+00 -1.289644e-02
10.34 -3.372742e+01 -6.661023e+00 -1.315573e-02
10.35 -4.983908e+01 -6.524783e+00 -1.325965e-02
10.36 -4.196077e+01 -6.583203e+00 -1.346976e-02
10.37 -3.869440e+01 -6.635840e+00 -1.365273e-02
10.38 -3.125382e+01 -6.708839e+00 -1.392135e-02
10.39 -7.617835e+01 -6.354787e+00 -1.385237e-02
10.4 -3.699047e+01 -6.641816e+00 -1.399081e-02
10.41 -3.845242e+01 -6.552871e+00 -1.395373e-02
10.42 -4.513613e+01 -6.471880e+00 -1.392041e-02
10.43 -3.939423e+01 -6.622360e+00 -1.410415e-02
10.44 -6.378357e+01 -6.303793e+00 -1.412915e-02
10.45 -3.849425e+01 -6.622123e+00 -1.428319e-02
10.46 -4.382422e+01 -6.535990e+00 -1.434922e-02
10.47 -4.241513e+01 -6.586903e+00 -1.444858e-02
10.48 -4.344954e+01 -6.546176e+00 -1.453291e-02
10.49 -4.618698e+01 -6.524516e+00 -1.459067e-02
10.5 -4.727839e+01 -6.528896e+00 -1.474084e-02
10.51 -3.490132e+01 -6.726233e+00 -1.502847e-02
10.52 -5.837317e+01 -6.380696e+00 -1.502425e-02
10.53 -4.346482e+01 -6.549772e+00 -1.504136e-02
10.54 -4.904318e+01 -6.444883e+00 -1.501597e-02
10.55 -4.464881e+01 -6.524843e+00 -1.501617e-02
10.56 -4.721789e+01 -6.467220e+00 -1.498300e-02
10.57 -4.484136e+01 -6.505980e+00 -1.498591e-02
10.58 -4.211353e+01 -6.523877e+00 -1.506832e-02
10.59 -4.830718e+01 -6.451247e+00 -1.508989e-02
10.6 -5.450761e+01 -6.352745e+00 -1.507236e-02
10.61 -3.084664e+01 -6.624072e+00 -1.517793e-02
10.62 -4.947279e+01 -6.365237e+00 -1.506567e-02
10.63 -4.870229e+01 -6.381728e+00 -1.499650e-02
10.64 -4.845791e+01 -6.449866e+00 -1.499354e-02
10.65 -4.647919e+01 -6.417017e+00 -1.496221e-02
10.66 -4.169411e+01 -6.475677e+00 -1.494177e-02
10.67 -5.729819e+01 -6.243221e+00 -1.481683e-02
10.68 -3.641388e+01 -6.484637e+00 -1.480146e-02
10.69 -3.147013e+01 -6.274389e+00 -1.466060e-02
10.7 -4.621747e+01 -6.616296e+00 -1.458025e-02
10.71 -4.299117e+01 -6.442779e+00 -1.454839e-02
10.72 -4.867598e+01 -6.347161e+00 -1.435791e-02
10.73 -3.877644e+01 -6.370763e+00 -1.415199e-02
10.74 -5.472603e+01 -6.221397e+00 -1.393016e-02
10.75 -3.820904e+01 -6.358407e+00 -1.388645e-02
10.76 -6.232225e+01 -6.090531e+00 -1.370091e-02
10.77 -3.728977e+01 -6.358615e+00 -1.369191e-02
10.78 -3.692527e+01 -6.322087e+00 -1.364954e-02
10.79 -6.580449e+01 -5.752722e+00 -1.339602e-02
10.8 -3.967421e+01 -6.033440e+00 -1.336472e-02
10.81 -2.495813e+01 -6.315950e+00 -1.341248e-02
10.82 -4.216232e+01 -6.433371e+00 -1.333157e-02
10.83 -3.956017e+01 -6.336133e+00 -1.315951e-02
10.84 -4.140816e+01 -6.234973e+00 -1.293855e-02
10.85 -3.652377e+01 -6.299136e+00 -1.279712e-02
10.86 -2.454326e+01 -6.382091e+00 -1.262741e-02
10.87 -4.059495e+01 -6.111588e+00 -1.221180e-02
10.88 -2.499128e+01 -6.310654e+00 -1.209175e-02
10.89 -3.489361e+01 -6.220553e+00 -1.198124e-02
10.9 -3.266756e+01 -6.176345e+00 -1.171509e-02
10.91 -3.833262e+01 -6.112573e+00 -1.137374e-02
10.92 -1.297354e+01 -6.351921e+00 -1.125528e-02
10.93 -3.965687e+01 -5.992134e+00 -1.084264e-02
10.94 -3.681087e+01 -6.014235e+00 -1.053379e-02
10.95 -2.627551e+01 -6.156331e+00 -1.034631e-02
10.96 -3.774509e+01 -6.019894e+00 -9.976888e-03
10.97 -3.239648e+01 -6.039576e+00 -9.699722e-03
10.98 -2.805236e+01 -6.062992e+00 -9.472275e-03
10.99 -3.374323e+01 -6.006265e+00 -9.199900e-03
11 -1.374029e+01 -6.070511e+00 -8.975457e-03
11.01 -3.518767e+01 -6.041221e+00 -8.602009e-03
11.02 -2.797800e+01 -5.936329e+00 -8.116747e-03
11.03 -2.305376e+01 -5.960368e+00 -7.682331e-03
11.04 -5.145360e+00 -6.050818e+00 -7.365326e-03
11.05 -2.819878e+01 -5.820663e+00 -6.820493e-03
11.06 -2.212038e+01 -5.869184e+00 -6.424228e-03
11.07 -2.725181e+01 -5.764725e+00 -6.011451e-03
11.08 -2.644765e+01 -5.752357e+00 -5.537474e-03
11.09 -1.836804e+01 -5.806352e+00 -5.038431e-03
11.1 -2.709175e+01 -5.679218e+00 -4.527011e-03
11.11 -1.541791e+01 -5.831358e+00 -4.218032e-03
11.12 -2.303952e+01 -5.795501e+00 -3.788661e-03
11.13 -1.822987e+01 -5.584117e+00 -3.281401e-03
11.14 -1.470269e+01 -5.633308e+00 -2.943212e-03
11.15 -4.707493e+00 -5.675651e+00 -2.738171e-03
11.16 -1.318660e+01 -5.558569e+00 -2.330028e-03
11.17 -9.202020e+00 -5.572084e+00 -1.875569e-03
11.18 -9.942602e+00 -5.560139e+00 -1.426450e-03
11.19 -5.733239e+00 -5.595421e+00 -9.751080e-04
11.2 -9.140815e+00 -5.609593e+00 -5.367574e-04
11.21 -1.864129e+01 -5.548060e+00 -9.573077e-06
11.22 -1.093092e+01 -5.616861e+00 4.318974e-04
11.23 -1.321584e+00 -5.632409e+00 8.702326e-04
11.24 -5.769910e+00 -5.590575e+00 1.392243e-03
11.25 2.321015e+00 -5.637724e+00 1.840189e-03
11.26 1.827699e+01 -5.710618e+00 2.160698e-03
11.27 -6.027829e+00 -5.491770e+00 2.749145e-03
11.28 1.396344e+01 -5.733944e+00 3.178731e-03
11.29 3.974355e+00 -5.548299e+00 3.763578e-03
11.3 8.867743e+00 -5.588221e+00 4.277276e-03
11.31 1.173533e+01 -5.586847e+00 4.766068e-03
11.32 1.283544e+01 -5.515235e+00 5.294450e-03
11.33 1.108345e+01 -5.511813e+00 5.790956e-03
11.34 -2.750058e+00 -5.358610e+00 6.355184e-03
11.35 1.711201e+01 -5.496512e+00 6.876454e-03
11.36 1.344093e+01 -5.418786e+00 7.557040e-03
11.37 1.914896e+01 -5.504830e+00 8.058499e-03
11.38 1.732746e+01 -5.471240e+00 8.531752e-03
11.39 1.757040e+01 -5.452098e+00 9.064604e-03
11.4 3.640200e+01 -5.582846e+00 9.537199e-03
11.41 2.194901e+01 -5.461905e+00 1.007709e-02
11.42 1.766026e+01 -5.396915e+00 1.060841e-02
11.43 2.485012e+01 -5.459510e+00 1.110077e-02
11.44 2.507555e+01 -5.413713e+00 1.161946e-02
11.45 2.555463e+01 -5.449342e+00 1.209326e-02
11.46 2.639756e+01 -5.440118e+00 1.252992e-02
11.47 3.323749e+01 -5.496978e+00 1.296146e-02
11.48 4.218717e+01 -5.568261e+00 1.349181e-02
11.49 2.726495e+01 -5.347749e+00 1.407833e-02
11.5 3.432852e+01 -5.478762e+00 1.446411e-02
11.51 3.659927e+01 -5.449924e+00 1.491442e-02
11.52 3.816127e+01 -5.439324e+00 1.538641e-02
11.53 3.691947e+01 -5.422780e+00 1.581170e-02
11.54 3.789137e+01 -5.440725e+00 1.625688e-02
11.55 3.339245e+01 -5.284955e+00 1.681713e-02
11.56 4.103064e+01 -5.366556e+00 1.730650e-02
11.57 3.676049e+01 -5.290546e+00 1.776886e-02
11.58 4.703661e+01 -5.362059e+00 1.816274e-02
11.59 4.165620e+01 -5.313106e+00 1.859760e-02
11.6 4.411440e+01 -5.386058e+00 1.890109e-02
11.61 3.901064e+01 -5.270336e+00 1.931484e-02
11.62 4.820742e+01 -5.376314e+00 1.973734e-02
11.63 4.584064e+01 -5.270028e+00 2.019492e-02
11.64 5.885578e+01 -5.540874e+00 2.049750e-02
11.65 4.508366e+01 -5.285574e+00 2.084659e-02
11.66 4.745121e+01 -5.310309e+00 2.113360e-02
11.67 5.972245e+01 -5.537698e+00 2.131659e-02
11.68 5.027372e+01 -5.341029e+00 2.161696e-02
11.69 3.923478e+01 -5.081858e+00 2.191777e-02
11.7 3.984032e+01 -5.133081e+00 2.220272e-02
11.71 5.861421e+01 -5.372863e+00 2.256938e-02
11.72 4.993797e+01 -5.163761e+00 2.303016e-02
11.73 6.741841e+01 -5.571613e+00 2.320024e-02
11.74 3.873618e+01 -4.924026e+00 2.350667e-02
11.75 5.761129e+01 -5.338096e+00 2.359913e-02
11.76 5.309954e+01 -5.274949e+00 2.383584e-02
11.77 6.426088e+01 -5.414209e+00 2.406536e-02
11.78 5.118058e+01 -5.206101e+00 2.418605e-02
11.79 5.843681e+01 -5.404068e+00 2.415064e-02
11.8 4.735259e+01 -5.089899e+00 2.437223e-02
11.81 6.675848e+01 -5.503057e+00 2.454303e-02
11.82 3.981767e+01 -4.923987e+00 2.474309e-02
11.83 6.994497e+01 -5.642785e+00 2.463807e-02
11.84 5.712416e+01 -5.332835e+00 2.481711e-02
11.85 6.835060e+01 -5.505479e+00 2.498369e-02
11.86 4.693141e+01 -5.020063e+00 2.517574e-02
11.87 6.603874e+01 -5.448440e+00 2.516125e-02
11.88 5.342657e+01 -5.166974e+00 2.535661e-02
11.89 6.114402e+01 -5.328865e+00 2.545448e-02
11.9 5.999216e+01 -5.332895e+00 2.551622e-02
11.91 7.093217e+01 -5.570981e+00 2.555822e-02
11.92 5.360074e+01 -5.148634e+00 2.565218e-02
11.93 6.110901e+01 -5.357473e+00 2.551248e-02
11.94 5.960230e+01 -5.338134e+00 2.551395e-02
11.95 6.341425e+01 -5.369181e+00 2.563469e-02
11.96 6.388666e+01 -5.377706e+00 2.573994e-02
11.97 5.977869e+01 -5.265527e+00 2.587073e-02
11.98 6.528462e+01 -5.468885e+00 2.583386e-02
11.99 3.918804e+01 -4.938684e+00 2.587489e-02
12 6.101490e+01 -5.393049e+00 2.575605e-02
12.01 5.927419e+01 -5.406080e+00 2.573554e-02
12.02 6.148813e+01 -5.421032e+00 2.569570e-02
12.03 7.347690e+01 -5.723914e+00 2.561299e-02
12.04 3.973068e+01 -4.824800e+00 2.579326e-02
12.05 5.403806e+01 -5.302827e+00 2.563657e-02
12.06 5.876993e+01 -5.458468e+00 2.543773e-02
12.07 8.636302e+01 -5.998244e+00 2.515707e-02
12.08 8.169069e+01 -6.030660e+00 2.481200e-02
12.09 6.786731e+01 -5.740992e+00 2.453724e-02
12.1 4.903803e+01 -5.254650e+00 2.445916e-02
12.11 8.023513e+01 -5.646065e+00 2.410591e-02
12.12 4.596986e+01 -5.426702e+00 2.375068e-02
12.13 5.558185e+01 -5.523955e+00 2.349397e-02
12.14 5.374919e+01 -5.446881e+00 2.338014e-02
12.15 5.263585e+01 -5.453010e+00 2.326955e-02
12.16 4.706301e+01 -5.455688e+00 2.308268e-02
12.17 5.177324e+01 -5.540198e+00 2.291716e-02
12.18 5.594045e+01 -5.617361e+00 2.274938e-02
12.19 4.799634e+01 -5.551212e+00 2.256185e-02
12.2 6.427717e+01 -5.929043e+00 2.218345e-02
12.21 7.056499e+01 -6.150386e+00 2.184581e-02
12.22 6.643497e+01 -6.096185e+00 2.161016e-02
12.23 2.052305e+01 -5.163825e+00 2.158899e-02
12.24 4.838237e+01 -5.795068e+00 2.135611e-02
12.25 4.886314e+01 -5.732753e+00 2.126066e-02
12.26 4.998417e+01 -5.705055e+00 2.106315e-02
12.27 4.270452e+01 -5.695356e+00 2.078265e-02
12.28 5.152035e+01 -5.897602e+00 2.043682e-02
12.29 4.731215e+01 -5.777328e+00 2.017256e-02
12.3 4.174237e+01 -5.803092e+00 1.989828e-02
12.31 3.827300e+01 -5.696421e+00 1.965786e-02
12.32 2.639113e+01 -5.524133e+00 1.935081e-02
12.33 4.249433e+01 -5.975071e+00 1.880389e-02
12.34 4.395775e+01 -5.975062e+00 1.840927e-02
12.35 3.581157e+01 -5.872516e+00 1.814718e-02
12.36 2.464679e+01 -5.696013e+00 1.776782e-02
12.37 4.649686e+01 -6.205196e+00 1.715259e-02
12.38 4.475452e+01 -6.174332e+00 1.683068e-02
12.39 9.054726e+00 -5.458624e+00 1.685415e-02
12.4 4.794273e+01 -6.165627e+00 1.636937e-02
12.41 2.719691e+01 -6.038767e+00 1.580268e-02
12.42 3.292477e+01 -6.107073e+00 1.527696e-02
12.43 2.297470e+01 -5.921344e+00 1.492588e-02
12.44 3.584903e+01 -6.229409e+00 1.436056e-02
12.45 3.403124e+01 -6.298218e+00 1.375529e-02
12.46 2.948260e+01 -6.252732e+00 1.327904e-02
12.47 2.413113e+01 -6.207536e+00 1.285108e-02
12.48 2.862812e+01 -6.337364e+00 1.234434e-02
12.49 2.412117e+01 -6.323334e+00 1.186980e-02
12.5 2.936665e+01 -6.457590e+00 1.144710e-02
12.51 3.813008e+01 -6.594818e+00 1.105899e-02
12.52 1.595280e+01 -6.339820e+00 1.068379e-02
12.53 4.708154e+01 -6.852350e+00 9.859294e-03
12.54 -1.910373e+01 -6.009151e+00 9.556472e-03
12.55 9.213856e+00 -6.315825e+00 9.044664e-03
12.56 1.103984e+01 -6.404002e+00 8.621875e-03
12.57 -2.307474e+00 -6.105504e+00 8.416139e-03
12.58 2.728103e+01 -6.686074e+00 7.836156e-03
12.59 9.450727e+00 -6.468446e+00 7.441484e-03
12.6 4.693985e+01 -6.932587e+00 6.584334e-03
12.61 1.452510e+01 -6.693765e+00 5.870237e-03
12.62 5.878844e+00 -6.616324e+00 5.246552e-03
12.63 1.068902e+01 -6.656944e+00 4.676030e-03
12.64 9.643744e+00 -6.617574e+00 4.029499e-03
12.65 -9.851213e+00 -6.632326e+00 3.310977e-03
12.66 1.537438e+00 -6.808804e+00 2.711120e-03
12.67 -1.047573e+00 -6.733492e+00 2.266516e-03
12.68 -5.276617e+00 -6.765934e+00 1.688406e-03
12.69 3.247962e+01 -7.115064e+00 7.372040e-04
12.7 -4.124390e+00 -6.826371e+00 8.418961e-05
12.71 -1.160957e+01 -6.772505e+00 -5.536203e-04
12.72 1.026902e+01 -7.018553e+00 -1.272291e-03
12.73 -1.416343e+01 -6.709536e+00 -1.694714e-03
12.74 -1.929465e+01 -6.791424e+00 -2.413605e-03
12.75 -3.779714e+01 -6.672149e+00 -3.200424e-03
12.76 -1.759118e+01 -6.878999e+00 -3.928654e-03
12.77 -1.472870e+01 -6.906746e+00 -4.514988e-03
12.78 -3.773719e+01 -6.741887e+00 -5.003684e-03
12.79 -1.887869e+01 -6.951849e+00 -5.724424e-03
12.8 -3.833638e+01 -6.802235e+00 -6.235926e-03
12.81 -2.105413e+01 -6.925867e+00 -6.892232e-03
12.82 -5.865743e+01 -6.629348e+00 -7.354271e-03
12.83 -2.597267e+01 -6.978127e+00 -8.068236e-03
12.84 -1.359139e+01 -7.150413e+00 -8.781132e-03
12.85 -6.604739e+01 -6.554356e+00 -9.191301e-03
12.86 -2.571694e+01 -7.033104e+00 -9.921576e-03
12.87 -2.180210e+01 -7.305523e+00 -1.074965e-02
12.88 -3.911605e+01 -7.084453e+00 -1.138982e-02
12.89 -3.179957e+01 -7.223267e+00 -1.213779e-02
12.9 -4.886286e+01 -7.062448e+00 -1.287874e-02
12.91 -4.289289e+01 -7.237109e+00 -1.373422e-02
12.92 -4.454128e+01 -7.150332e+00 -1.438283e-02
12.93 -5.242666e+01 -7.111579e+00 -1.490644e-02
12.94 -3.944256e+01 -7.415652e+00 -1.564017e-02
12.95 -2.930366e+01 -7.470929e+00 -1.635016e-02
12.96 -1.811816e+01 -7.935575e+00 -1.731142e-02
12.97 -5.104616e+01 -7.452590e+00 -1.808577e-02
12.98 -2.819816e+01 -7.697668e+00 -1.894341e-02
12.99 -6.213530e+01 -7.339035e+00 -1.955397e-02
13 -5.665995e+01 -7.445195e+00 -2.032369e-02
13.01 -5.848418e+01 -7.496609e+00 -2.103655e-02
13.02 -8.621557e+01 -6.980184e+00 -2.150505e-02
13.03 -6.664796e+01 -7.429097e+00 -2.224564e-02
13.04 -7.196592e+01 -7.421956e+00 -2.293256e-02
13.05 -6.831209e+01 -7.541671e+00 -2.359667e-02
13.06 -6.513823e+01 -7.610025e+00 -2.439404e-02
13.07 -8.323991e+01 -7.357658e+00 -2.499857e-02
13.08 -7.425131e+01 -7.786792e+00 -2.580484e-02
13.09 -6.799215e+01 -7.807571e+00 -2.647034e-02
13.1 -8.341644e+01 -7.491759e+00 -2.692826e-02
13.11 -7.590011e+01 -7.841894e+00 -2.776528e-02
13.12 -7.840522e+01 -7.874055e+00 -2.867306e-02
13.13 -1.005199e+02 -7.386781e+00 -2.922646e-02
13.14 -8.416768e+01 -7.841098e+00 -2.986632e-02
13.15 -9.439583e+01 -7.670987e+00 -3.054328e-02
13.16 -8.533854e+01 -8.019812e+00 -3.139107e-02
13.17 -9.426317e+01 -7.862091e+00 -3.207047e-02
13.18 -9.128597e+01 -7.924428e+00 -3.266348e-02
13.19 -9.962592e+01 -7.893112e+00 -3.330194e-02
13.2 -9.994952e+01 -7.929437e+00 -3.399055e-02
13.21 -8.553379e+01 -8.331095e+00 -3.464818e-02
13.22 -1.139901e+02 -7.567716e+00 -3.506152e-02
13.23 -1.046726e+02 -7.983118e+00 -3.568987e-02
13.24 -9.991085e+01 -8.048267e+00 -3.615315e-02
13.25 -1.052243e+02 -8.108315e+00 -3.675813e-02
13.26 -8.258799e+01 -8.803820e+00 -3.767882e-02
13.27 -1.101974e+02 -8.117502e+00 -3.825879e-02
13.28 -9.821989e+01 -8.252105e+00 -3.869995e-02
13.29 -1.123704e+02 -8.160200e+00 -3.917790e-02
13.3 -1.087824e+02 -8.186785e+00 -3.959731e-02
13.31 -1.155576e+02 -8.136716e+00 -4.002510e-02
13.32 -8.199032e+01 -9.220153e+00 -4.077950e-02
13.33 -1.254851e+02 -8.155299e+00 -4.126117e-02
13.34 -9.810698e+01 -8.893000e+00 -4.171359e-02
13.35 -1.185471e+02 -8.189146e+00 -4.185463e-02
13.36 -1.189661e+02 -8.237679e+00 -4.218508e-02
13.37 -1.186402e+02 -8.381814e+00 -4.262889e-02
13.38 -9.611394e+01 -9.065317e+00 -4.306779e-02
13.39 -1.088038e+02 -8.732776e+00 -4.334907e-02
13.4 -1.394109e+02 -7.796409e+00 -4.356604e-02
13.41 -1.032758e+02 -8.944300e+00 -4.397172e-02
13.42 -1.263073e+02 -8.300011e+00 -4.409671e-02
13.43 -1.091449e+02 -8.610481e+00 -4.420858e-02
13.44 -1.466849e+02 -7.456711e+00 -4.402538e-02
13.45 -1.149581e+02 -8.545140e+00 -4.422061e-02
13.46 -1.298613e+02 -8.053400e+00 -4.430788e-02
13.47 -1.121178e+02 -8.306775e+00 -4.446747e-02
13.48 -1.316936e+02 -7.954184e+00 -4.437734e-02
13.49 -1.049094e+02 -8.812575e+00 -4.444178e-02
13.5 -1.303139e+02 -7.922970e+00 -4.428433e-02
13.51 -1.180926e+02 -8.374102e+00 -4.433294e-02
13.52 -1.229308e+02 -8.285566e+00 -4.446012e-02
13.53 -1.177030e+02 -8.526448e+00 -4.462144e-02
13.54 -1.270396e+02 -7.810291e+00 -4.441170e-02
13.55 -1.142099e+02 -8.485164e+00 -4.453657e-02
13.56 -1.168660e+02 -8.392505e+00 -4.458583e-02
13.57 -8.441230e+01 -9.362759e+00 -4.459116e-02
13.58 -1.338547e+02 -7.711041e+00 -4.433125e-02
13.59 -1.320074e+02 -7.829549e+00 -4.420986e-02
13.6 -1.543243e+02 -6.825680e+00 -4.362331e-02
13.61 -9.461731e+01 -8.791933e+00 -4.345567e-02
13.62 -1.408974e+02 -7.274536e+00 -4.303100e-02
13.63 -1.412896e+02 -6.864090e+00 -4.235967e-02
13.64 -1.108941e+02 -8.009305e+00 -4.213108e-02
13.65 -1.243158e+02 -7.674114e+00 -4.194234e-02
13.66 -1.173309e+02 -7.735028e+00 -4.158698e-02
13.67 -1.001217e+02 -7.852120e+00 -4.098807e-02
