*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T21.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
1.43              984.354 -0.252571 6394.41              -0.0745567 37152.6 2.05769
1.44              1006.46 -0.276812 6418              -0.0847345 37297.2 2.19874
1.45              1035.11 -0.329146 6457.74              -0.0742212 37525.8 2.47867
1.46              1059.73 -0.354678 6497.17              -0.0707697 37755.5 2.60271
1.47              1089.95 -0.382027 6533.51              -0.0726929 37965.9 2.74261
1.48              1114.28 -0.403053 6572.31              -0.0714618 38193.6 2.84133
1.49              1149.38 -0.235473 6608.56              -0.0317322 38403.9 1.77748
1.5              1172.41 -0.438466 6652.61              -0.0572743 38660.9 2.97835
1.51              1210.49 -0.467672 6689.16              -0.0627496 38871.1 3.12224
1.52              1236.27 -0.449931 6729.44              -0.0708023 39108.1 2.97982
1.53              1264.39 -0.423913 6744.68              -0.1015 39206.7 2.82035
1.54              1295.38 -0.48601 6791.47              -0.0765491 39477.1 3.13323
1.55              1330.07 -0.535172 6831.3              -0.0674195 39708 3.38888
1.56              1359.59 -0.556734 6869.93              -0.0632032 39935.3 3.48551
1.57              1395.86 -0.548989 6904.69              -0.0549847 40138.4 3.40663
1.58              1424.01 -0.443623 6941.92              -0.0375627 40358.8 2.73975
1.59              1462.26 -0.546305 6971.27              -0.0499729 40531.9 3.32165
1.6              1492.11 -0.556885 7004.11              -0.049515 40728.3 3.35856
1.61              1526.24 -1.11045 7036.4              -0.0688362 40921 6.49436
1.62              1558.88 -0.648761 7065.67              -0.0558914 41095.3 3.83454
1.63              1592.9 -0.619002 7099.59              -0.0383883 41297.1 3.62869
1.64              1630.16 -0.574503 7137.13              -0.0208475 41517.7 3.35192
1.65              1663.19 -0.51006 7165.48              -0.014329 41689.2 2.96051
1.66              1699.87 -0.542847 7200.19              -0.00927124 41894.3 3.10553
1.67              1734.42 -0.516883 7233.49              -0.00320375 42092.9 2.9235
1.68              1771.73 -0.478242 7264.91              0.00788052 42280.2 2.67695
1.69              1806.63 -0.0524109 7297.84              0.0688867 42477.4 0.117585
1.7              1845.57 0.0837151 7328.66              0.0944361 42661.5 -0.708028
1.71              1879.95 -0.326135 7359              0.0484518 42845.4 1.71756
1.72              1919.11 -0.343004 7385.51              0.0471291 43005.7 1.80207
1.73              1955.3 -0.312856 7408.86              0.0497159 43150.1 1.59867
1.74              1992.9 -0.343123 7434.11              0.0594952 43305.5 1.76568
1.75              2028.18 -0.262668 7456.93              0.059805 43447.2 1.28145
