*************************Generated by extractForces.sh*************************
*      Thu Apr  3 12:59:26 MDT 2025 - Case: surge/T13.75/
1.43              3302.44 2.71636 7716.52              0.229529 45317.4 -15.1199
1.44              3325.04 -0.6783 7794.38              -0.102179 45801 4.54741
1.45              3389.87 -6.38943 7883.85              -0.0196734 46344.4 36.0205
1.46              3343.16 0.00133445 7909.14              -0.0260401 46534.2 1.309
1.47              3325.57 1.18575 7889.47              -0.0521329 46454.3 -6.86981
1.48              3345.35 2.16001 7983.3              0.229766 47038.6 -11.6068
1.49              3457.78 9.91595 8127.41              0.297976 47907.5 -53.5152
1.5              3414.27 6.45082 8151.05              0.27642 48086.6 -35.3096
1.51              3424.61 1.30393 8222.68              0.700414 48539 -6.79758
1.52              3407.64 2.18194 8238.96              0.616406 48671.3 -11.7857
1.53              3369.33 3.95118 8222.76              0.710085 48612.4 -22.5135
1.54              3401.26 2.28667 8313.01              0.748679 49176.7 -12.6019
1.55              3360.22 -3.01476 8291.36              0.804353 49087.4 18.527
1.56              3346.48 4.83675 8303.54              1.00515 49196.6 -26.9421
1.57              3333.82 15.8191 8267.45              3.53262 49041.8 -85.1699
1.58              3366.17 -12.1144 8341.12              -2.27117 49514 65.115
1.59              3345.63 3.55422 8389.57              0.26771 49806.5 -20.7096
1.6              3226.41 2.02225 8269.39              -0.245878 49132.6 -11.8546
1.61              3261.76 1.48746 8335.32              -0.0189135 49542.5 -8.0093
1.62              3280.09 0.934256 8404.72              0.209228 49982.4 -5.59052
1.63              3176.42 2.5962 8297.47              -0.0966223 49386.3 -15.3336
1.64              3239.68 0.638594 8401.47              -0.00101958 50033.5 -3.70227
1.65              3279.17 0.532842 8494.62              0.184726 50612.6 -2.8084
1.66              3265.57 1.34156 8508              0.0244206 50726.4 -7.25593
1.67              3266.49 1.92026 8542.76              0.0298735 50966.1 -10.6069
1.68              3270.1 0.150761 8578.99              -0.0593303 51212.3 -0.0957854
1.69              3285.28 0.641864 8629.41              0.0506578 51544.5 -3.15486
1.7              3174.07 10.6712 8488.58              -1.31961 50749.8 -62.4686
1.71              3324.93 0.974521 8745.93              0.354966 52295.9 -4.87906
1.72              3314.69 6.11109 8739.49              1.39917 52302.5 -33.6446
1.73              3293.02 1.55493 8733.79              -0.391245 52307.1 -9.12449
1.74              3212.25 -6.69355 8620.86              0.185672 51672.6 39.9462
1.75              3232.95 -1.73433 8677.16              0.0892672 52033.9 10.5308
1.76              3241.63 8.64981 8775.62              -0.1612 52645 -47.0497
1.77              3206.29 0.106488 8710.27              0.430493 52294.9 -1.05624
1.78              3212.82 1.9709 8731.07              0.0388905 52454.5 -11.4813
1.79              3231.1 -10.9844 8841.43              0.627331 53136.2 61.7969
1.8              3313.66 -2.73075 8950              0.326318 53810.4 16.2721
1.81              3244.13 0.498272 8869.08              0.0877581 53372.9 -2.49853
1.82              3188.89 -0.689199 8797.64              -0.13062 52992.6 4.50721
1.83              3156.01 -0.717932 8772.47              -0.256748 52884.5 4.80337
1.84              3015.5 0.875845 8569.85              -0.497524 51738.4 -4.98414
1.85              3194.03 10.7404 8854.72              -1.61591 53435 -63.8215
1.86              3055.91 -6.65318 8683.78              -2.12954 52465.7 33.8013
1.87              3213.57 18.2631 8972.99              2.75262 54192.6 -100.651
1.88              2956.86 1.15311 8504.8              -0.736253 51516.7 -7.51883
1.89              3249.88 -11.3906 8968.62              1.98272 54244.8 68.5367
1.9              2915.01 9.43052 8513.04              -0.35969 51608.7 -51.6473
1.91              3229.3 -1.69674 9018.76              0.630227 54618.7 10.389
1.92              2908.17 0.219072 8512.43              -0.112741 51678.6 -1.25386
1.93              3353.53 -9.89673 9286.05              0.938408 56256 57.0088
1.94              3100.43 -5.4785 8876.14              0.442859 53877.3 31.6632
1.95              3341.31 -3.03447 9299.08              0.756071 56394.1 18.233
1.96              2949.22 1.04901 8638.07              -0.332305 52551.8 -6.19176
1.97              3382.7 -3.19669 9412.71              0.710914 57129.4 19.9075
1.98              2907.26 0.102017 8593.68              -0.552803 52356 -0.749
1.99              3292.64 11.0584 9282.75              -0.604957 56425.3 -66.1837
2              2947.05 -3.46106 8705.14              -1.73692 53064.8 18.6015
2.01              3310.94 -28.6836 9479.49              -4.26371 57609.7 156.46
2.02              2882.11 35.5192 8760.04              5.93613 53391.5 -196.112
2.03              3258.07 3.47573 9302.55              1.31389 56683.2 -20.1105
2.04              2798.72 -6.64699 8460.29              0.379544 51731.5 39.2561
2.05              3193.36 -1.2525 9251.12              1.31093 56417.7 7.6148
2.06              2682.88 5.82374 8320.52              -1.33684 50976.4 -34.1977
2.07              3196.38 -1.25083 9342.35              1.69633 57005.2 7.02386
2.08              2705.24 0.643522 8358.38              -0.934845 51254.3 -5.47083
2.09              3147.91 -4.43054 9380.53              1.65684 57274.8 25.358
2.1              2650.57 -3.06219 8338.53              -0.787114 51191 15.8867
2.11              3081.85 -0.443528 9332.56              1.45534 57044.8 2.16185
2.12              2550.34 0.333922 8180.61              -1.21861 50317.3 -4.37524
2.13              2989.33 0.254697 9254.68              1.52013 56638.9 -1.9979
2.14              2484.97 -0.663859 8133.32              -1.21317 50089.7 1.48964
2.15              2883.35 1.09058 9159.04              1.57391 56128.4 -7.29793
2.16              2367.52 5.93298 7996.83              -2.35963 49322.5 -39.2553
2.17              2816.37 -4.19224 9236.32              0.364407 56613.1 21.7727
2.18              2344.01 -53.6759 8269.15              -10.3914 50916.4 293.699
2.19              2632.59 61.1989 9253.76              13.2713 56673 -340.783
2.2              2217.11 4.65133 8008.85              -0.632407 49482.2 -30.4752
2.21              2477.78 -3.57147 8812.76              2.42408 54214.7 20.41
2.22              2082.92 1.53108 7881.98              -0.201925 48772.1 -12.5107
2.23              2327.6 0.986542 8746.28              1.81985 53855.9 -7.48219
2.24              1926.9 1.64927 7744.2              -1.14089 47997.7 -14.2037
2.25              2170.45 1.90038 8677.69              2.11254 53479.4 -13.4626
2.26              1761.1 -0.210265 7572.18              -1.27538 47023.1 -3.43151
2.27              2027.94 2.52611 8665.92              2.43693 53429.7 -17.1973
2.28              1612.63 -1.14064 7484.09              -1.37383 46534.9 1.80044
2.29              1865.87 1.89409 8673.31              2.841 53485.4 -13.2709
2.3              1466.58 -0.215439 7483.17              -1.03659 46547.2 -3.97628
2.31              1631.74 2.55311 8433.77              2.49029 52101.6 -17.767
2.32              1249.2 0.466805 7229.33              -1.43151 45081.1 -8.68139
2.33              1415.47 2.35232 8259.48              2.54086 51100 -16.7593
2.34              1074.08 0.38616 7178.83              -1.09144 44800.9 -8.03871
2.35              1188.78 2.02745 8091.32              2.36505 50124.4 -15.0133
2.36              867.911 0.675598 7026.82              -1.16862 43923.2 -10.0814
2.37              962.654 2.04067 7960.61              2.53409 49366.4 -15.2084
2.38              641.383 1.45845 6841.36              -1.53059 42845.3 -15.314
2.39              718.833 0.88908 7828.67              1.74672 48581 -8.73975
2.4              461.026 -10.1444 6963.98              -4.04132 43545.5 50.9429
2.41              476.472 2.03652 7649.24              2.46111 47538.9 -15.3675
2.42              219.95 -70.3657 7015.46              -13.2586 43790.6 388.595
2.43              233.107 1.26049 7558.66              2.45568 46998.9 -10.2313
2.44              -19.0386 85.9457 7075.34              16.8767 44084.5 -485.629
2.45              -5.47798 6.50689 7480.69              3.39746 46533.1 -40.0735
2.46              -264.661 1.70902 6489.11              -1.23818 40758.6 -14.8458
2.47              -261.126 -0.520373 7326.42              1.98804 45625.3 -0.0141703
2.48              -496.882 2.30528 6343.58              -2.02886 39904.9 -18.8311
2.49              -487.944 -0.940686 7371.64              2.03728 45857.9 2.94264
2.5              -739.884 -0.215781 6276.5              -1.49266 39481.8 -3.8056
2.51              -749.434 0.547118 7225.82              3.01733 44972.1 -5.4314
2.52              -977.257 0.581999 6163.24              -1.37821 38794.2 -7.92315
2.53              -980.765 -2.28306 7203.99              2.03312 44814.5 11.5567
2.54              -1221.03 -0.222615 6005.84              -1.72879 37848.1 -3.20556
2.55              -1199.19 -5.49331 7147.83              2.24865 44454.7 29.8327
2.56              -1444.96 -1.45285 5861.76              -1.9634 36978.9 4.14158
2.57              -1439.97 -3.40929 7018.52              1.98736 43661.6 18.4927
2.58              -1658.46 -1.57407 5871.08              -1.67315 36993 5.39649
2.59              -1660.61 -2.58999 6852.78              1.85377 42659.6 14.1589
2.6              -1839.69 -1.84912 6019.1              -0.902926 37806.8 7.7918
2.61              -1871.27 -3.28044 6745.24              1.37288 41988.3 18.1001
2.62              -2014.52 -1.86917 6255.38              -0.275093 39131.5 8.91471
2.63              -2076.03 -3.0893 6667.57              1.01022 41490.7 17.1792
2.64              -2209.18 -2.79436 6281.08              0.0262169 39227.8 14.8505
2.65              -2276.42 -3.31254 6505.34              0.69862 40496.3 18.6006
2.66              -2346.67 -3.82102 6727.81              1.058 41753 22.1467
2.67              -2460.01 -3.80317 6557.82              0.662759 40743.8 21.9323
2.68              -2571.83 -3.69039 6385.4              0.454709 39720.1 21.1556
2.69              -2676.09 -3.751 6258.19              0.368403 38956.3 21.5015
2.7              -2779.42 -3.79538 6150.77              0.3316 38307.8 21.7656
2.71              -2879.36 -3.65108 6046.6              0.257848 37678 20.9527
2.72              -2975.23 -3.91976 5951.52              0.26313 37096.1 22.5768
2.73              -3078.65 -4.02663 5888.78              0.308272 36707.2 23.3182
2.74              -3174.53 -4.53113 5801.46              0.215637 36169.7 26.239
2.75              -3277.32 -4.25671 5674.35              0.2026 35405.5 24.6638
2.76              -3384.36 -3.92015 5501.41              0.181408 34375 22.8369
2.77              -3485.2 -3.80258 5430.08              0.252912 33931.7 22.2463
2.78              -3584.89 -5.73912 5328.96              0.116658 33319.3 34.1356
2.79              -3683.4 -4.82177 5245.84              0.184374 32805.3 28.6258
2.8              -3781.95 -4.64102 5160.68              0.190635 32280.2 27.5842
2.81              -3873.13 -4.50251 5078.45              0.240519 31768.8 26.8311
2.82              -3975.05 -3.62159 5001.35              0.786366 31289.6 21.7371
2.83              -4069.41 -4.10934 4927.31              0.496258 30831.9 24.6852
2.84              -4158.56 -4.32979 4839.34              0.450383 30289.7 26.0587
2.85              -4228.39 1.49547 4771.46              -0.756938 29896.2 -9.56306
2.86              -4338.63 -1.15771 4628.3              0.0603179 29019.6 6.72886
2.87              -4434.07 -2.10194 4545.05              0.200514 28496 12.4887
2.88              -4527.55 -2.87743 4464.54              0.26866 28000.9 17.4523
2.89              -4620.19 18.5585 4441.71              5.6867 27807 -102.23
2.9              -4690.2 1.96327 4332.92              1.72669 27167.2 -9.26155
2.91              -4772.48 -0.858787 4225.99              1.3346 26519 6.62723
2.92              -4851.38 -19.1277 4223.06              -2.86706 26456.2 109.285
2.93              -4925.31 -7.04058 4114.32              0.213842 25814.3 41.6424
2.94              -4999.55 -7.99551 4019.21              -0.665148 25224.7 46.8644
2.95              -5045.64 -10.3679 3989.97              1.4007 25042.7 62.6971
2.96              -5117.19 -7.36373 3911.26              1.11424 24553.4 44.9206
2.97              -5174.63 -6.11155 3859.49              1.1923 24223.7 37.5378
2.98              -5244.14 -5.31262 3759.35              1.20301 23614.7 32.7408
2.99              -5298.57 -4.42738 3682.31              1.26783 23136.7 27.335
3              -5355.66 -4.22676 3632.4              1.3247 22824.2 26.2877
3.01              -5406.71 -4.04948 3553.59              1.34249 22340.2 25.2943
3.02              -5458.54 -3.64039 3444.9              1.34409 21679 22.8712
3.03              -5498.47 -3.72378 3387.88              1.41372 21320.4 23.327
3.04              -5551.09 -4.51141 3285.98              1.50104 20699.1 27.7822
3.05              -5615.14 -3.03481 3130.25              1.43501 19767.8 18.6165
3.06              -5611.56 -1.733 3154.36              1.54156 19888.4 11.3782
3.07              -5657.27 -2.21339 3075.64              1.51893 19402.3 14.3268
3.08              -5685.64 -3.11836 2991.58              1.64692 18887.3 18.9681
3.09              -5722.86 -2.37966 2919.28              1.44001 18442.4 14.9108
3.1              -5763.84 0.0850374 2834.27              1.38112 17917.3 1.45907
3.11              -5758.71 -2.45336 2829.17              1.92664 17865.3 15.5254
3.12              -5786.74 -2.68329 2749.46              1.65522 17377.3 17.1194
3.13              -5788.4 -0.277228 2733.83              1.25473 17266.1 2.60459
3.14              -5822.08 9.83489 2669.44              4.01313 16848.3 -53.3274
3.15              -5818.54 -6.65097 2654.25              -0.368564 16739.6 38.374
3.16              -5810.32 -1.85998 2605.57              1.42223 16446.1 12.1785
3.17              -5810.92 -2.29912 2553.75              0.8712 16121.3 14.4572
3.18              -5810.99 -0.172829 2502.49              1.22137 15802.9 2.25898
3.19              -5792.51 -2.54998 2489.15              1.7367 15708.1 16.7477
3.2              -5803.07 -1.99803 2403.02              1.60436 15182.1 13.6011
3.21              -5817.14 -1.06874 2304.26              1.56768 14582.9 7.98342
3.22              -5849.08 0.0405769 2168.07              1.39083 13760.8 1.44012
3.23              -5873.43 -0.207571 2048.19              1.30007 13035.1 2.81102
3.24              -5931.09 -5.50964 1905.17              1.54843 12170.1 32.4872
3.25              -5912.36 3.09991 1797.9              0.778258 11520.2 -15.9041
3.26              -5931.88 2.67906 1721.46              0.889993 11049.6 -14.2669
3.27              -5945.63 1.72279 1628.85              0.857427 10483.9 -9.33292
3.28              -5981.72 6.4411 1517.49              0.518478 9803.73 -35.2753
3.29              -5977.52 3.6826 1438.75              0.602162 9322.6 -20.6719
3.3              -5986.13 1.6499 1363.64              0.873149 8855.38 -8.8081
3.31              -5866.18 0.437765 1509.1              -0.363075 9712.25 -2.62048
3.32              -5970.84 7.36009 1228.68              1.18022 8036.83 -41.5795
3.33              -5965.02 5.07549 1195.07              0.965602 7815.32 -28.7367
3.34              -5921.03 3.8016 1218.78              0.900872 7939.3 -21.0084
3.35              -5846.17 5.31725 1294.38              0.688575 8369.64 -30.1926
3.36              -5768.76 4.86552 1366.51              0.857242 8783.04 -27.5111
3.37              -5694.25 4.22198 1431.06              0.896511 9154.21 -23.5621
3.38              -5544.97 3.13643 1629.11              1.22007 10318 -16.8669
3.39              -5439.82 3.20532 1737.44              1.31855 10951.8 -17.1813
3.4              -5424.78 6.87645 1657.48              1.00165 10468.6 -38.4347
3.41              -5414.76 3.58113 1616.71              1.08323 10211.1 -20.1964
3.42              -5374.57 1.63079 1595.92              1.11824 10081 -9.67404
3.43              -5337.89 0.0293843 1581.67              1.02871 9988.24 0.114452
3.44              -5339.24 4.41377 1507.85              0.489689 9543.17 -24.3847
3.45              -5263.81 8.80929 1555.76              -0.127778 9829.92 -50.3844
3.46              -5341.81 2.60194 1322.5              -1.19049 8444.72 -16.1818
3.47              -5270.03 6.83612 1367.7              1.29949 8706.7 -38.5144
3.48              -5191.57 4.68515 1429.56              1.10378 9062.48 -26.3345
3.49              -5106.13 -0.533953 1502.71              1.57863 9489.15 4.71731
3.5              -5089.64 5.27676 1453.28              0.582502 9187.65 -29.8598
3.51              -5067.93 6.36025 1417.28              0.522263 8968.37 -36.5536
3.52              -5079.8 6.5264 1324.03              0.217424 8412.11 -37.6561
3.53              -5021.12 5.53893 1349.03              0.278007 8552.64 -31.9275
3.54              -4973.11 7.4482 1352.56              0.197614 8568.14 -42.8204
3.55              -4937.72 12.0772 1298.42              -0.114838 8242.71 -68.6713
3.56              -4925.67 6.25858 1305.33              0.259734 8266.9 -37.2255
3.57              -4855.27 4.94815 1343.45              0.356864 8487.77 -29.5914
3.58              -4790.63 -0.626167 1351.09              0.275314 8527.11 2.08118
3.59              -4650.11 11.7036 1547.12              -0.551672 9677.14 -67.3097
3.6              -4602.69 5.91179 1522.14              0.388993 9523.76 -33.835
3.61              -4741.18 1.22592 1210.59              -1.99332 7709.65 -10.0041
3.62              -4594.58 8.01356 1383.3              1.48178 8707.51 -44.9364
3.63              -4501.42 -1.57974 1499.38              1.84638 9370.44 10.3127
3.64              -4478.71 5.27111 1480.42              0.270301 9242.48 -30.3161
3.65              -4414.45 6.02279 1529.02              0.27115 9512.81 -35.0458
3.66              -4404.47 5.41642 1483.89              -0.0254762 9241.98 -31.6225
3.67              -4359.25 4.30619 1495.63              -0.0717537 9300.18 -25.3817
3.68              -4281.69 4.6369 1573.81              0.01506 9740.06 -27.1526
3.69              -4318.56 14.0555 1380.53              -1.02051 8627.52 -79.9599
3.7              -4250.89 5.22011 1509.82              -0.149384 9342.58 -31.4352
3.71              -4137.46 2.37094 1633.23              0.117553 10046.9 -15.6734
3.72              -4129.09 -4.14972 1554.67              -0.00961134 9596.32 20.2182
3.73              -4088.86 3.2319 1593.94              -0.679078 9812.03 -19.1532
3.74              -3941.94 11.4258 1789.91              -1.06549 10939.8 -66.6587
3.75              -3874.4 2.45465 1818.92              0.0399263 11094.2 -14.8196
3.76              -3906.3 -3.59757 1688.27              -2.01089 10348.2 16.4123
3.77              -3857.23 5.27422 1699.85              0.551334 10411.3 -29.9987
3.78              -3834.28 -2.47115 1697.25              0.817022 10390.1 13.6697
3.79              -3830.14 3.12316 1643.6              -0.540141 10071.1 -19.2413
3.8              -3792.05 3.62426 1642.12              -0.68244 10056.3 -22.4842
3.81              -3775.85 4.26728 1592.49              -0.863505 9772.74 -26.4879
3.82              -3805.1 4.08985 1440.64              -1.26799 8919.54 -25.8144
3.83              -3763.14 4.91826 1440.19              -1.2888 8912.96 -30.5503
3.84              -3753.52 9.52932 1329.63              -1.865 8299.13 -56.3408
3.85              -3566.8 14.7927 1578.44              -1.23721 9679.77 -84.3945
3.86              -3510.72 1.83701 1704.95              -0.490452 10360.5 -13.9113
3.87              -3381.77 2.90787 1831.01              -0.266264 11071.2 -19.4291
3.88              -3280.82 -12.0806 1855.18              -0.240412 11214.4 61.7593
3.89              -3268.56 2.01769 1863.81              -1.49276 11246.9 -12.6062
