*************************Generated by extractTensions.sh************************
*      Wed Jan  8 20:35:53 MST 2025. Case: 3D_RM6_4CPH_mid
* Note: Data was extracted from log.overInterDyMFoam using extractTensions.sh
*       Can be visualized with plotTensions.py
********************************************************************************
Time Line1_fx Line1_fy Line1_fz	Line2_fx Line2_fy Line2_fz	Line3_fx Line3_fy Line3_fz
1.29		-14.6055 	 -8.14228 	 -1.09584	-14.6055 	 8.14228 	 -1.09584	5.90257 	 -0 	 -1.6347
1.3		-14.5994 	 -8.1389 	 -1.09539	-14.5994 	 8.1389 	 -1.09539	5.90789 	 -0 	 -1.63595
1.31		-14.5933 	 -8.13552 	 -1.09494	-14.5933 	 8.13552 	 -1.09494	5.9133 	 -0 	 -1.63724
1.32		-14.5872 	 -8.13214 	 -1.09448	-14.5872 	 8.13214 	 -1.09448	5.91876 	 -0 	 -1.63857
1.33		-14.5811 	 -8.12876 	 -1.09402	-14.5811 	 8.12876 	 -1.09402	5.9243 	 -0 	 -1.63993
1.34		-14.5749 	 -8.12537 	 -1.09355	-14.5749 	 8.12537 	 -1.09355	5.92991 	 -0 	 -1.64133
1.35		-14.5688 	 -8.12197 	 -1.09307	-14.5688 	 8.12197 	 -1.09307	5.93563 	 -0 	 -1.64278
1.36		-14.5626 	 -8.11856 	 -1.09258	-14.5626 	 8.11856 	 -1.09258	5.94143 	 -0 	 -1.64427
1.37		-14.5564 	 -8.11515 	 -1.09209	-14.5564 	 8.11515 	 -1.09209	5.94729 	 -0 	 -1.6458
1.38		-14.5502 	 -8.11172 	 -1.09159	-14.5502 	 8.11172 	 -1.09159	5.95326 	 -0 	 -1.64737
1.39		-14.544 	 -8.10829 	 -1.09108	-14.544 	 8.10829 	 -1.09108	5.95932 	 -0 	 -1.64899
1.4		-14.5378 	 -8.10485 	 -1.09056	-14.5378 	 8.10485 	 -1.09056	5.96546 	 -0 	 -1.65065
1.41		-14.5315 	 -8.10141 	 -1.09004	-14.5315 	 8.10141 	 -1.09004	5.97169 	 -0 	 -1.65235
1.42		-14.5253 	 -8.09796 	 -1.08951	-14.5253 	 8.09796 	 -1.08951	5.978 	 -0 	 -1.65409
1.43		-14.519 	 -8.09451 	 -1.08898	-14.519 	 8.09451 	 -1.08898	5.98438 	 -0 	 -1.65587
1.44		-14.5128 	 -8.09107 	 -1.08844	-14.5128 	 8.09107 	 -1.08844	5.99083 	 -0 	 -1.65769
1.45		-14.5066 	 -8.08762 	 -1.0879	-14.5066 	 8.08762 	 -1.0879	5.99737 	 -0 	 -1.65955
1.46		-14.5003 	 -8.08417 	 -1.08735	-14.5003 	 8.08417 	 -1.08735	6.00402 	 -0 	 -1.66145
1.47		-14.4941 	 -8.08072 	 -1.08679	-14.4941 	 8.08072 	 -1.08679	6.01072 	 -0 	 -1.66339
1.48		-14.4879 	 -8.07729 	 -1.08623	-14.4879 	 8.07729 	 -1.08623	6.01748 	 -0 	 -1.66537
1.49		-14.4817 	 -8.07385 	 -1.08567	-14.4817 	 8.07385 	 -1.08567	6.02434 	 -0 	 -1.66739
1.5		-14.4754 	 -8.07041 	 -1.0851	-14.4754 	 8.07041 	 -1.0851	6.0313 	 -0 	 -1.66945
1.51		-14.4692 	 -8.06697 	 -1.08453	-14.4692 	 8.06697 	 -1.08453	6.03833 	 -0 	 -1.67155
1.52		-14.463 	 -8.06354 	 -1.08396	-14.463 	 8.06354 	 -1.08396	6.04544 	 -0 	 -1.67368
1.53		-14.4568 	 -8.06012 	 -1.08338	-14.4568 	 8.06012 	 -1.08338	6.05263 	 -0 	 -1.67586
1.54		-14.4506 	 -8.0567 	 -1.08279	-14.4506 	 8.0567 	 -1.08279	6.0599 	 -0 	 -1.67807
1.55		-14.4445 	 -8.05328 	 -1.08221	-14.4445 	 8.05328 	 -1.08221	6.06725 	 -0 	 -1.68033
1.56		-14.4383 	 -8.04988 	 -1.08162	-14.4383 	 8.04988 	 -1.08162	6.07467 	 -0 	 -1.68262
1.57		-14.4322 	 -8.04649 	 -1.08103	-14.4322 	 8.04649 	 -1.08103	6.08217 	 -0 	 -1.68494
1.58		-14.4261 	 -8.0431 	 -1.08043	-14.4261 	 8.0431 	 -1.08043	6.08975 	 -0 	 -1.68731
1.59		-14.42 	 -8.03974 	 -1.07984	-14.42 	 8.03974 	 -1.07984	6.09741 	 -0 	 -1.68971
1.6		-14.4139 	 -8.03638 	 -1.07924	-14.4139 	 8.03638 	 -1.07924	6.10514 	 -0 	 -1.69214
1.61		-14.4079 	 -8.03305 	 -1.07865	-14.4079 	 8.03305 	 -1.07865	6.11294 	 -0 	 -1.69462
1.62		-14.4019 	 -8.02973 	 -1.07805	-14.4019 	 8.02973 	 -1.07805	6.12082 	 -0 	 -1.69713
1.63		-14.3959 	 -8.02641 	 -1.07745	-14.3959 	 8.02641 	 -1.07745	6.12881 	 -0 	 -1.69968
1.64		-14.3899 	 -8.0231 	 -1.07684	-14.3899 	 8.0231 	 -1.07684	6.1369 	 -0 	 -1.70227
1.65		-14.3839 	 -8.0198 	 -1.07624	-14.3839 	 8.0198 	 -1.07624	6.14509 	 -0 	 -1.70491
1.66		-14.378 	 -8.0165 	 -1.07563	-14.378 	 8.0165 	 -1.07563	6.1534 	 -0 	 -1.70759
1.67		-14.3721 	 -8.01322 	 -1.07503	-14.3721 	 8.01322 	 -1.07503	6.16179 	 -0 	 -1.71031
1.68		-14.3662 	 -8.00997 	 -1.07442	-14.3662 	 8.00997 	 -1.07442	6.17026 	 -0 	 -1.71307
1.69		-14.3604 	 -8.00674 	 -1.07382	-14.3604 	 8.00674 	 -1.07382	6.17878 	 -0 	 -1.71585
1.7		-14.3546 	 -8.00356 	 -1.07322	-14.3546 	 8.00356 	 -1.07322	6.18738 	 -0 	 -1.71867
1.71		-14.3489 	 -8.00038 	 -1.07262	-14.3489 	 8.00038 	 -1.07262	6.1961 	 -0 	 -1.72154
