*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:47 MDT 2025 - Case: surge/T25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
2.32              2622.41 1.01218 8137.12              0.474592 47641.1 -5.39536
2.33              2620.55 1.15303 8147.54              0.46404 47712.7 -6.01268
2.34              2628.47 1.54811 8170.84              0.468632 47855.7 -8.19086
2.35              2622.12 1.48979 8171.65              0.50022 47873.4 -7.85063
2.36              2619.06 1.5052 8179.1              0.51156 47927.7 -7.91568
2.37              2618.94 -0.125774 8203.47              0.610891 48076.3 0.966391
2.38              2612.9 0.54109 8198.17              0.573021 48059.9 -2.46176
2.39              2621.94 0.893151 8229.54              0.604908 48248.8 -4.33235
2.4              2603.53 1.16637 8206.91              0.546219 48134 -5.88684
2.41              2599.74 1.20994 8215.76              0.578396 48196.6 -6.13588
2.42              2585.99 1.66948 8206.24              0.558425 48155.2 -8.74423
2.43              2578.21 1.43861 8207.2              0.57437 48173.4 -7.4761
2.44              2568.55 1.42381 8201.47              0.579031 48155 -7.39956
2.45              2552.36 1.47825 8188.66              0.560022 48095 -7.73099
2.46              2512.34 1.50394 8125.04              0.432073 47749.8 -7.86484
2.47              2530.35 1.17589 8181.66              0.553921 48081.1 -5.94486
2.48              2502.66 1.53091 8144.09              0.512862 47882.6 -8.0791
2.49              2492.9 1.52327 8139.26              0.530122 47870.1 -8.05373
2.5              2465.9 1.66663 8105.4              0.48695 47692.2 -8.90701
2.51              2467.08 5.96625 8130.39              -0.0764692 47839.5 -33.8443
2.52              2470.87 2.7167 8156.38              0.550779 48002.9 -15.0591
2.53              2452.5 1.94895 8144.59              0.784569 47948.9 -10.3623
2.54              2456.29 2.645 8164.72              0.77154 48076.8 -14.4893
2.55              2463.43 3.47272 8202.49              1.24713 48300.5 -18.4681
2.56              2421.29 4.1534 8130.97              1.22599 47913.4 -22.1776
2.57              2440.76 2.20097 8194.93              0.842199 48284.6 -11.7841
2.58              2387.95 1.05298 8103.81              0.226667 47785.6 -6.1531
2.59              2403.02 0.867151 8144              0.49387 48026.9 -5.03759
2.6              2329.5 -2.99243 8026.69              0.534156 47366.7 17.5807
2.61              2372.72 0.63449 8147.68              0.569247 48062.7 -3.17637
2.62              2325.37 0.880832 8065.13              0.413003 47612.7 -4.7922
2.63              2348.17 0.560532 8138.21              0.734832 48027.4 -2.91771
2.64              2281.32 5.12329 8050.72              0.352906 47549.8 -27.5981
2.65              2318.2 1.96517 8141.29              0.691637 48067.7 -10.8904
2.66              2270.17 0.994558 8059.37              0.624362 47619.4 -5.82863
2.67              2290.37 0.779095 8119.36              0.76443 47966.6 -4.52538
2.68              2248.97 1.2968 8063.13              0.588858 47662.3 -7.45144
2.69              2277.67 1.52046 8138.48              0.692066 48095.3 -8.67875
2.7              2214.61 -1.09366 8052.88              0.610235 47625.2 5.58627
2.71              2258.31 -0.778426 8179.99              0.888166 48344.6 4.16832
2.72              2217.69 0.700814 8100.89              0.619187 47914.3 -4.11305
2.73              2248.57 0.161284 8209.78              0.81593 48530.8 -0.913016
2.74              2150.93 1.34854 7984.48              0.383321 47285.5 -7.92365
2.75              2226.35 0.87159 8223.9              0.819783 48628.9 -4.92805
2.76              2101.23 1.60692 7915.06              0.266899 46917.9 -9.46544
2.77              2206.31 0.360123 8237.97              0.862101 48726.3 -2.12315
2.78              2045.74 1.12158 7839.61              0.0697419 46514.4 -6.61728
2.79              2188.2 0.085418 8261.84              0.896498 48876.7 -0.568958
2.8              1993.82 1.58025 7764.86              -0.00300675 46116.3 -9.4748
2.81              2169.38 0.0366996 8281.78              0.943658 49004.9 -0.378142
2.82              1906.68 4.82249 7610.05              -0.733142 45263.1 -28.5604
2.83              2153.49 0.801951 8314.29              0.828723 49200.7 -5.04728
2.84              1900.31 1.54628 7642.3              -0.232307 45466.4 -9.60686
2.85              2129.46 -6.25852 8349.92              -0.296612 49408.9 33.2532
2.86              1851.18 0.35897 7583.77              -0.489577 45154 -3.4756
2.87              2099.62 9.65188 8344.87              3.11567 49395.3 -51.9013
2.88              1880.67 2.33312 7730.19              -0.0103977 45984.6 -14.0445
2.89              1996.94 -1.49655 8081.51              0.770519 47948.5 8.28875
2.9              1858.01 -0.175913 7741.39              -0.19564 46058.6 0.232273
2.91              1933.57 -0.171456 7990.46              0.50634 47455.7 0.422078
2.92              1871.88 -0.0359664 7855.68              0.206884 46702.2 -0.471082
2.93              1900.82 -0.400716 7980.68              0.295523 47409.4 1.86733
2.94              1870.14 -0.134169 7938.67              0.2782 47179.5 0.253373
2.95              1843.53 -0.912965 7881.52              0.263526 46864.7 3.93671
2.96              1812.75 -0.408296 7844.79              0.118281 46670 1.45224
2.97              1801.83 -0.114347 7836.92              0.119416 46629.9 -0.292262
2.98              1773.44 0.0326461 7801.46              0.0288322 46438.8 -1.05361
2.99              1777.87 2.78679 7815.19              -0.090144 46525.2 -16.1102
3              1742.39 0.34549 7787.61              -0.0145266 46375.6 -2.82181
3.01              1709.17 0.0841001 7731.76              -0.106947 46069.9 -1.36434
3.02              1684.52 -0.507567 7695.49              -0.132858 45873.8 1.98364
3.03              1660.88 -0.0435098 7661.66              -0.181103 45689.1 -0.648212
3.04              1636.55 -0.217188 7623.9              -0.241047 45485.1 0.263624
3.05              1614.59 0.0665206 7603.39              -0.215473 45376.7 -1.45933
3.06              1594.33 0.0654201 7581.99              -0.242319 45263 -1.43576
3.07              1574.21 -0.11394 7561.18              -0.287053 45152.1 -0.332227
3.08              1555.47 -0.18665 7537.64              -0.295388 45027.2 0.100228
3.09              1540.95 -2.17693 7531.15              -0.211796 44997.8 11.8986
3.1              1521.09 -0.198348 7513.2              -0.200078 44902.1 0.342526
3.11              1497.44 -0.0478018 7471.17              -0.363569 44675.2 -0.702064
3.12              1480.85 2.42115 7457.73              0.277794 44606.7 -13.5787
3.13              1458.68 -0.919692 7450.36              -0.299041 44567.9 4.30021
3.14              1436.64 -6.13551 7397.21              -1.46432 44279.2 32.6373
3.15              1409.79 0.0295149 7377.9              -0.356034 44171.6 -1.07715
3.16              1400.34 2.51047 7369.69              -0.5078 44140.1 -15.5115
3.17              1366.76 -0.487075 7340.62              -0.371386 43974.2 1.88106
3.18              1334.62 -0.178729 7299.28              -0.466753 43743.4 0.134208
