*************************Generated by extractForces.sh*************************
*      Thu Apr  3 11:15:53 MDT 2025 - Case: surge/T11.25
1.43              3793.07 4.77725 8235.47              1.28847 49362.9 -26.7256
1.44              3546.9 5.76059 8031.81              0.445402 48210.2 -32.2415
1.45              3416.39 5.36576 7974.41              0.721535 47928.1 -31.9231
1.46              3480.54 3.11805 8164.81              0.86106 49107.8 -18.5038
1.47              3538.74 2.62184 8339.16              1.17093 50193.8 -15.2387
1.48              3402.87 4.32116 8288.93              0.726597 49950.8 -25.0034
1.49              3492.82 2.04761 8514.29              1.00964 51337.2 -11.5536
1.5              3263.55 2.36078 8336.51              0.368097 50338.2 -13.5653
1.51              3571.04 9.79894 8816.44              0.247812 53223.9 -57.7149
1.52              3197.89 6.08171 8454.95              1.04479 51145.8 -34.4897
1.53              3410.45 0.0731154 8826.12              0.726096 53394.5 -0.605219
1.54              2914.66 -5.69401 8261.16              0.29432 50085.6 33.5998
1.55              3254.79 -1.39754 8796.23              0.813119 53299.7 8.8258
1.56              2916.2 9.26336 8509.08              -0.485596 51639 -50.9014
1.57              3087.83 -1.71833 8796.8              0.566515 53387.3 9.45576
1.58              2765.97 -6.26748 8472.35              -0.277435 51501.2 35.1716
1.59              3113.89 -5.76179 9034.23              0.606043 54879.5 33.326
1.6              2522.12 0.966912 8307.48              -0.62661 50608.7 -5.99023
1.61              2933.64 -1.75912 8953.51              0.402458 54484.1 10.7193
1.62              2303.89 0.253126 8164.4              -0.847586 49842.3 -1.45082
1.63              2812.4 13.3188 8922.66              -0.9247 54380.6 -79.9284
1.64              2237.69 2.10749 8195.91              -0.841913 50115.1 -13.5036
1.65              2773.46 1.4267 9098.32              1.44897 55485.6 -8.25886
1.66              2178.25 4.49383 8208.35              -0.570411 50281.8 -27.7011
1.67              2595.68 -14.7341 8865.12              2.96442 54190.2 89.1248
1.68              2037.25 11.9747 8160.17              -0.138445 50047.7 -67.4378
1.69              2548.27 -2.79267 8966.24              1.51059 54876.2 16.548
1.7              1963.21 0.831519 8107.99              -0.118953 49810.4 -5.47729
1.71              2598.71 -13.6357 9212.31              2.33468 56404.8 78.9631
1.72              2018.72 -6.61832 8336.74              0.391249 51236.4 37.8203
1.73              2522.98 -1.19619 9199.01              2.04709 56388.4 7.12088
1.74              1868.4 -0.886644 8173.49              -0.178904 50335.3 4.21455
1.75              2473.39 -3.03843 9228.87              2.05087 56630.2 18.73
1.76              1663.57 -0.938877 7893.4              -1.12622 48737.4 4.16594
1.77              2388.67 13.6991 9182.43              0.989342 56405.2 -83.1481
1.78              1750.15 -2.42417 8110.64              -1.81503 50080.5 11.2201
1.79              2267.98 -25.3767 9194.68              -1.84601 56502.6 140.004
1.8              1628.12 35.3622 8125.44              4.95989 50162.9 -199.316
1.81              2126.15 -10.7696 8908.96              4.2056 54891 65.6745
1.82              1562.65 -1.0841 7906.87              -0.539029 48968.9 4.91537
1.83              2017.73 6.17868 8899.62              2.51944 54884.5 -36.2784
1.84              1408.32 -0.924183 7722.37              -1.3566 47916.4 2.98274
1.85              1932.9 -0.575289 8841.28              2.5764 54587.5 2.54151
1.86              1334.68 -1.23362 7624.27              -1.85228 47388.7 4.16545
1.87              1918.89 -5.59178 9045.82              3.58673 55828 32.4832
1.88              1289.39 -4.43637 7666.75              -0.714679 47681.6 23.1576
1.89              1725.09 -1.14346 8781.83              2.4811 54305.5 5.69602
1.9              1195.47 -1.14108 7570.66              -1.30336 47155.4 3.18939
1.91              1542.83 0.493658 8544.48              2.26819 52944.6 -4.46607
1.92              1111.65 -2.77569 7510.57              -1.21309 46843 13.3885
1.93              1423.39 0.369307 8497.53              2.29499 52697.3 -3.68916
1.94              1014.36 -1.06445 7440.16              -0.993406 46466.4 2.66166
1.95              1260.79 7.68957 8350.83              1.46987 51848.6 -48.8402
1.96              947.073 -8.12173 7568.02              -3.59662 47230 41.2496
1.97              1146.19 0.415688 8403.51              2.53055 52182.4 -3.86671
1.98              793.989 -56.883 7559.64              -10.5166 47158.9 314.58
1.99              999.859 2.98917 8360.62              3.04339 51947 -18.355
2              642.014 72.4073 7570.51              12.8535 47198.7 -408.976
2.01              820.468 4.33249 8216.94              3.06305 51115.8 -27.2839
2.02              494.376 1.43928 7096.05              -1.40824 44531.1 -13.0662
2.03              633.148 -3.22392 8057.25              2.51914 50171 17.5235
2.04              344.281 -0.0315765 7063.86              -1.00289 44331.9 -4.33628
2.05              428.722 -0.840111 7884.78              2.11002 49158 2.13701
2.06              181.46 2.53416 7031.14              0.267281 44134.6 -19.4243
2.07              224.201 0.121518 7767.31              2.3513 48451.6 -3.76808
2.08              -16.4118 0.728947 6866.28              -0.884247 43164.5 -9.39898
2.09              24.9507 -0.801618 7659.42              2.66421 47804.1 -0.0116157
2.1              -212.236 0.342911 6814.56              -0.634205 42843.5 -7.69819
2.11              -214.549 -0.19322 7526.88              2.39899 46996.6 -2.89391
2.12              -434.15 1.15561 6743.59              -0.135643 42399.7 -12.3708
2.13              -464.152 0.524057 7355.95              2.27735 45962.2 -7.19177
2.14              -675.794 1.1015 6648.22              -0.147648 41809.2 -12.2435
2.15              -714.94 0.81295 7182.76              2.05538 44913.6 -9.18974
2.16              -925.695 1.52779 6563.95              0.135007 41278.6 -14.9126
2.17              -987.387 0.571457 7028.15              2.1088 43965.1 -7.95809
2.18              -1206.87 1.72516 6378.81              0.200447 40151.4 -16.1524
2.19              -1251.46 0.42346 6955.7              2.17586 43489.3 -6.75548
2.2              -1472.42 1.48302 6408.04              0.519421 40268.4 -14.2691
2.21              -1568.51 0.636168 6659.71              1.61401 41705.1 -8.50446
2.22              -1748.44 1.27926 6420.14              0.903701 40281.3 -12.7416
2.23              -1844.55 -0.106678 6715.98              1.89801 41967.5 -3.7069
2.24              -2046.68 0.272019 6424.77              1.09879 40240.5 -6.31908
2.25              -2187.28 -0.473979 6442.39              1.16908 40307.4 -1.79937
2.26              -2309.4 -0.678352 6629.38              1.75564 41362 0.200852
2.27              -2495.92 -0.555746 6492.08              1.41669 40526.3 -0.398366
2.28              -2671.87 -6.66649 6303.09              1.02167 39396.2 36.0502
2.29              -2881.69 -1.60397 6121.56              0.686011 38302.2 6.29884
2.3              -3081.17 -0.761795 5961.99              0.565952 37338.1 1.14889
2.31              -3275.09 0.109553 5816.78              0.748003 36452.3 -3.96358
2.32              -3460.93 -0.950116 5670.61              0.384893 35565.7 2.37089
2.33              -3626.57 9.38171 5607.12              -1.49304 35202.1 -60.7484
2.34              -3831.42 4.01194 5451.85              -0.251324 34236.1 -27.6001
2.35              -4021.89 2.12459 5330.91              -0.176359 33480.3 -16.1296
2.36              -4201.49 0.209523 5193.42              -0.219663 32643.5 -4.16516
2.37              -4382.61 23.3249 5164.21              4.83058 32410 -133.151
2.38              -4558.56 5.38643 4978.29              1.03865 31308.8 -32.9004
2.39              -4710.26 -16.9907 4968.49              -3.45936 31199.9 92.9845
2.4              -4870.13 -5.27373 4777.9              -1.76061 30067.3 26.9624
2.41              -4995.29 -2.48925 4727.17              -0.924397 29741.9 11.9207
2.42              -5098.18 -9.89301 4691.6              0.85057 29516.6 57.7436
2.43              -5203.69 -4.34443 4681.9              0.148542 29415 24.6407
2.44              -5315.75 -2.64666 4618.7              0.184428 29014.3 14.3998
2.45              -5431.64 -1.97486 4481.86              0.0903083 28186.1 10.3133
2.46              -5509.13 -1.88246 4424.41              0.133977 27818.2 9.84979
2.47              -5581.06 -2.40435 4400.95              0.24299 27652.2 13.2071
2.48              -5670.59 -2.30215 4337.86              0.277931 27257.8 12.6234
2.49              -5740.99 -2.44589 4275.47              0.392922 26863.3 13.4594
2.5              -5824.97 0.332045 4144.72              0.402105 26074.9 -3.24644
2.51              -5860.39 -0.694521 4151.85              0.564355 26088.3 3.20742
2.52              -5940.79 -2.4591 4045.73              0.69736 25440.3 12.9665
2.53              -5998.52 -2.41974 4003.44              0.535851 25165.9 13.6237
2.54              -6054.63 -3.31465 3955.77              0.77311 24858.2 18.7706
2.55              -6116.91 -2.83314 3903.03              1.07502 24523.1 16.1293
2.56              -6166.72 -0.0881736 3880.81              0.483515 24368.9 -0.497817
2.57              -6241.31 13.9693 3836.89              3.91317 24061.8 -77.765
2.58              -6302.71 -11.0769 3769.34              -1.19965 23638.9 61.3929
2.59              -6359.91 -5.69996 3662              0.120196 22999.1 32.0036
2.6              -6397.03 -5.90179 3627.59              0.970093 22771.2 34.324
2.61              -6445.7 -5.48284 3585.28              1.23186 22498.4 32.3121
2.62              -6514.82 -4.53272 3483.49              1.18134 21874 26.733
2.63              -6575.38 -3.69537 3405.9              1.20727 21392.1 21.8494
2.64              -6626.9 -3.95829 3323.41              1.21388 20877 23.4588
2.65              -6667.17 -8.35703 3339.81              1.64919 20940.5 48.642
2.66              -6728.74 -1.62125 3168.42              1.01825 19912.7 10.6829
2.67              -6757.45 -4.1466 3119.5              1.46647 19590 24.4138
2.68              -6832.95 1.07276 3034.65              1.01954 19061.1 -4.3141
2.69              -6837.88 -3.73261 2997.3              1.56158 18806 22.5617
2.7              -6903.9 -5.46944 2899.69              1.63812 18196.3 33.2378
2.71              -6920.57 8.32258 2900.1              3.06396 18161.6 -44.5825
2.72              -6946.49 -7.74045 2845.97              -0.271422 17813.8 44.0423
2.73              -6970.15 -2.04846 2751.7              0.402196 17237.7 11.882
2.74              -6951.65 -5.1403 2748.26              1.36416 17195.6 31.3436
2.75              -6981.73 -4.65425 2651.31              1.284 16598.1 28.7223
2.76              -6985.27 -3.6093 2596.1              1.33614 16246.1 22.4909
2.77              -7014.17 -2.61307 2487.91              1.23463 15581.6 16.7238
2.78              -7004.52 -10.9694 2498.3              1.73507 15611.6 64.2192
2.79              -6967.88 -1.51101 2410.23              1.06268 15070.4 11.248
2.8              -6941.53 -3.98588 2369.46              1.33762 14803.1 24.3927
2.81              -6964.94 5.06061 2276.7              0.908108 14228.4 -25.039
2.82              -6937.19 -6.69327 2190.62              1.77981 13696.4 41.6918
2.83              -6880.95 -0.564934 2188.19              0.672674 13661.3 5.45732
2.84              -6825.6 -0.623081 2198.69              1.1571 13686.5 5.644
2.85              -6760.92 -3.25037 2163.54              1.06648 13473.3 21.0973
2.86              -6712.01 4.26726 2097.22              0.474512 13061.4 -23.5087
2.87              -6638.12 -2.94029 2085.33              1.13413 12975.2 19.6736
2.88              -6591.39 -1.80802 2012.11              1.09113 12526 12.8719
2.89              -6531.74 -0.76628 1961.03              0.993014 12206.8 6.94627
2.9              -6561.16 -10.4439 1791.54              1.34541 11191.8 60.6398
2.91              -6411.7 0.581769 1802.37              0.607948 11236 -0.0694487
2.92              -6366.78 -1.191 1709.74              0.880773 10675.1 8.68252
2.93              -6314.3 7.10324 1646.6              0.582014 10286.9 -36.6956
2.94              -6250.39 -3.57619 1546.32              0.82685 9682.14 23.6588
2.95              -5920.16 0.432869 1896.58              0.728673 11729.5 0.112929
2.96              -5999.81 1.78205 1580.42              0.423646 9864.99 -8.32446
2.97              -5975.47 5.99413 1429.81              -0.0956516 8969.41 -33.4444
2.98              -5878.54 1.81246 1391.86              0.360906 8739.13 -8.59089
2.99              -5836.53 2.09068 1262.5              0.0690396 7970.93 -10.2874
3              -5753.89 3.26793 1184.87              0.000731101 7508.07 -17.2413
3.01              -5583.22 2.90307 1238.38              0.235319 7814.23 -15.1037
3.02              -5445.31 2.13578 1248.05              0.494797 7864.41 -11.3705
3.03              -5176.49 1.0539 1449.75              0.73242 9032.66 -4.27414
3.04              -4799.83 -2.78297 1798.85              1.63563 11071.3 17.1833
3.05              -4669.98 -1.34932 1787.54              1.11891 11006.1 10.0025
3.06              -4473.84 3.58482 1892.03              0.783578 11618.7 -17.0962
3.07              -4208.36 -3.54873 2048.86              0.393689 12545.5 22.2656
3.08              -4105.19 0.520333 1982.72              1.85493 12162.9 0.0810111
3.09              -4006.2 -0.176432 1923.92              1.39564 11820.2 3.59062
3.1              -3797.21 0.479119 2020.42              1.45418 12383.9 -0.511047
3.11              -3625.88 0.40948 2061.18              1.2818 12624.8 0.000843443
3.12              -3488.01 0.891463 2054.28              1.12407 12588.9 -2.98505
3.13              -3317.99 1.43186 2100.3              1.13443 12858.3 -6.23421
3.14              -3166.12 0.199025 2129.84              1.2354 13035.7 0.25219
3.15              -2977.79 -1.28502 2221.09              1.38422 13565.8 7.94617
3.16              -2760.38 1.73552 2333.93              1.24291 14200.5 -8.12036
3.17              -2661.29 0.11574 2312.45              1.40187 14077.8 0.0500084
3.18              -2609.07 6.72308 2226.55              0.80156 13588.4 -35.1727
3.19              -2427.19 4.10127 2304.25              0.376718 14046.4 -21.7589
3.2              -2312.2 4.62288 2261.19              0.560933 13825.4 -25.3343
3.21              -2168.12 11.3746 2339.96              2.9094 14275.6 -60.1431
3.22              -2043.21 -3.68817 2312.85              -1.32462 14163.5 18.7476
3.23              -1778.18 -0.739895 2510.24              -0.825316 15331.3 4.33015
3.24              -1595.85 5.15015 2629.72              -0.503971 16032.6 -28.7467
3.25              -1462.86 -0.513677 2710.75              -0.0631964 16508.5 4.74641
3.26              -1370.71 -0.426039 2752.33              -0.474036 16745.3 4.54983
3.27              -1349.17 0.241467 2707.56              -1.02318 16481.2 1.15062
3.28              -1269.17 1.58007 2775.1              0.0100551 16842 -8.70245
3.29              -1217.78 1.4613 2838.03              1.00615 17155.8 -10.631
3.3              -1252.47 -1.9414 2763.13              0.848418 16686.3 6.93294
3.31              -1113.28 4.17862 2919.85              0.6524 17509 -25.4408
3.32              -1057.03 3.45733 2955.66              0.763368 17673.1 -21.1657
3.33              -1008.39 3.59054 2981.56              0.826521 17772.9 -21.6397
3.34              -1036.32 10.0668 2886.68              0.0157978 17213.8 -55.4155
3.35              -903.02 2.14925 2975.09              1.41313 17690.4 -13.833
3.36              -836.957 -1.24385 3006.81              0.952597 17837.8 5.49246
3.37              -769.063 1.37316 2953.38              0.854866 17549.6 -9.998
3.38              -775.183 3.3845 2852.82              0.289876 16967.5 -21.0711
3.39              -608.353 15.601 3101.61              4.82788 18310.2 -83.4386
3.4              -493.543 -8.66592 3183.43              -2.51886 18753.3 41.82
3.41              -382.046 -0.392295 3234.9              0.235408 19037.5 -0.315473
3.42              -290.83 -2.846 3271.98              -1.17008 19228.4 11.9531
3.43              -204.744 6.96301 3284.43              -0.0823654 19287.6 -43.1494
3.44              -87.5033 0.288444 3358.06              1.16837 19699 -4.81567
3.45              6.74607 0.355504 3381.19              0.949571 19824.9 -4.83297
3.46              107.074 1.05178 3406.03              1.38185 19963.5 -9.22425
3.47              193.5 1.05952 3396.94              1.43648 19913.8 -9.3908
3.48              302.129 1.78836 3429.29              1.39147 20094.6 -13.5586
3.49              408.383 2.51101 3456.94              1.64843 20249.7 -18.2013
3.5              512.434 2.96329 3474.59              1.77094 20351.6 -20.9283
3.51              621.618 4.25883 3510.9              1.78447 20550.7 -28.3427
3.52              746.307 2.91413 3571.16              1.39672 20882.8 -20.4705
3.53              875.819 3.09653 3665.35              1.29572 21391.2 -21.5847
3.54              974.383 2.59597 3672.29              0.465623 21430.8 -17.8201
3.55              1089.46 2.32822 3738.37              -0.169776 21789.6 -15.4326
3.56              1176.37 2.70909 3711.76              -0.493298 21648.2 -17.4049
3.57              1247.17 0.887455 3666.28              -0.648946 21401.9 -7.22625
3.58              1371.44 2.39243 3733.84              -1.08222 21765.5 -14.2755
3.59              1477.23 2.30879 3795.03              -1.24455 22085.9 -13.2221
3.6              1594.15 1.89414 3906.8              -1.23865 22668 -10.3299
3.61              1655.63 2.3422 3801.1              -1.1158 22103.1 -13.0045
3.62              1729.4 3.65742 3768.23              -1.36609 21925.4 -20.7971
3.63              1827.05 2.44816 3832.05              -1.11873 22251.2 -13.5927
3.64              1919.97 2.1986 3910.41              -0.844896 22652.9 -11.6076
3.65              2011.79 2.09456 3976.17              -0.683808 22984.5 -10.752
3.66              2098.91 2.66732 4041.1              -0.634607 23312.2 -13.997
3.67              2169.32 2.29177 4044.23              -0.43831 23318.5 -11.7591
3.68              2241.83 2.47303 4060.94              -0.281815 23395.1 -12.3879
3.69              2321.5 2.40485 4173.7              -0.0730433 23975.7 -11.9869
3.7              2392.46 1.80084 4271.68              0.141712 24480.8 -8.73248
3.71              2472.91 2.18959 4334.26              0.237446 24800.6 -10.5244
3.72              2539.56 2.13163 4340.62              0.348165 24827.4 -10.1445
3.73              2615.62 2.02604 4400.28              0.570213 25136.7 -9.39414
3.74              2689.07 3.07333 4458.5              0.530941 25440.4 -15.546
3.75              2758.72 2.02716 4503.84              0.920164 25678.1 -9.39348
3.76              2821.31 2.58951 4500.3              0.809064 25656.6 -12.6913
3.77              2891.67 1.3902 4539.54              1.29361 25865.1 -5.45971
3.78              2962.08 1.78845 4581.72              1.39757 26093.4 -7.61012
3.79              3020.26 2.81486 4622.96              1.34903 26315.5 -13.6316
3.8              3095.54 1.79106 4680.09              1.78607 26621.4 -7.23586
3.81              3149.88 3.1719 4683.55              1.82145 26646 -15.1697
3.82              3204.57 2.83303 4709.58              1.89821 26792.5 -12.9929
3.83              3263.61 2.70673 4741.12              2.11615 26970.8 -12.2302
3.84              3318.04 -2.71202 4761.07              2.54919 27097.7 19.5493
3.85              3351.81 2.4918 4743.64              2.22448 27004.5 -10.5061
3.86              3415.54 8.13447 4799.82              4.37859 27323.6 -40.9011
3.87              3462.44 40.3552 4728.24              12.6844 26969.8 -207.849
3.88              3497.67 4.37489 4903              3.19817 27914.6 -19.8456
3.89              3537.13 -39.4495 4772.46              -8.60277 27257.2 209.562
3.9              3567.26 1.24938 4944.97              3.13989 28169.6 -5.34513
3.91              3636.16 6.95175 5026.66              4.12171 28654.6 -35.7869
