*************************Generated by extractMotion.sh**********************
*      Wed Jul  2 13:43:52 MDT 2025 - Case: heave/mesh_4x/
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
8.02 16.7233 0 -0.495169 1 0 0 0 1 0 0 0 1  -0 -0 -0.0100445 0 0 0
8.03 16.7233 0 -0.495268 1 0 0 0 1 0 0 0 1  -0 -0 -0.00984259 0 0 0
8.04 16.7233 0 -0.495366 1 0 0 0 1 0 0 0 1  -0 -0 -0.0096924 0 0 0
8.05 16.7233 0 -0.495464 1 0 0 0 1 0 0 0 1  -0 -0 -0.00968989 0 0 0
8.06 16.7233 0 -0.495558 1 0 0 0 1 0 0 0 1  -0 -0 -0.00941601 0 0 0
8.07 16.7233 0 -0.495653 1 0 0 0 1 0 0 0 1  -0 -0 -0.00941936 0 0 0
8.08 16.7233 0 -0.495746 1 0 0 0 1 0 0 0 1  -0 -0 -0.0092387 0 0 0
8.09 16.7233 0 -0.495838 1 0 0 0 1 0 0 0 1  -0 -0 -0.0091076 0 0 0
8.1 16.7233 0 -0.495929 1 0 0 0 1 0 0 0 1  -0 -0 -0.00904556 0 0 0
8.11 16.7233 0 -0.496018 1 0 0 0 1 0 0 0 1  -0 -0 -0.00885805 0 0 0
8.12 16.7233 0 -0.496107 1 0 0 0 1 0 0 0 1  0 0 -0.00877892 0 0 0
8.13 16.7233 0 -0.496194 1 0 0 0 1 0 0 0 1  -0 -0 -0.00866302 0 0 0
8.14 16.7233 0 -0.496279 1 0 0 0 1 0 0 0 1  -0 -0 -0.00851614 0 0 0
8.15 16.7233 0 -0.496364 1 0 0 0 1 0 0 0 1  -0 -0 -0.00843491 0 0 0
8.16 16.7233 0 -0.496448 1 0 0 0 1 0 0 0 1  -0 -0 -0.00829009 0 0 0
8.17 16.7233 0 -0.49653 1 0 0 0 1 0 0 0 1  -0 -0 -0.00818453 0 0 0
8.18 16.7233 0 -0.496612 1 0 0 0 1 0 0 0 1  -0 -0 -0.00807181 0 0 0
8.19 16.7233 0 -0.496692 1 0 0 0 1 0 0 0 1  -0 -0 -0.00794126 0 0 0
8.2 16.7233 0 -0.496771 1 0 0 0 1 0 0 0 1  -0 -0 -0.00784122 0 0 0
8.21 16.7233 0 -0.496848 1 0 0 0 1 0 0 0 1  -0 -0 -0.00770715 0 0 0
8.22 16.7233 0 -0.496925 1 0 0 0 1 0 0 0 1  -0 -0 -0.00759301 0 0 0
8.23 16.7233 0 -0.497 1 0 0 0 1 0 0 0 1  -0 -0 -0.00747341 0 0 0
8.24 16.7233 0 -0.497074 1 0 0 0 1 0 0 0 1  -0 -0 -0.00734132 0 0 0
8.25 16.7233 0 -0.497147 1 0 0 0 1 0 0 0 1  -0 -0 -0.00722303 0 0 0
8.26 16.7233 0 -0.497218 1 0 0 0 1 0 0 0 1  -0 -0 -0.00708875 0 0 0
8.27 16.7233 0 -0.497289 1 0 0 0 1 0 0 0 1  -0 -0 -0.00695727 0 0 0
8.28 16.7233 0 -0.497358 1 0 0 0 1 0 0 0 1  -0 -0 -0.00682459 0 0 0
8.29 16.7233 0 -0.497425 1 0 0 0 1 0 0 0 1  -0 -0 -0.00668583 0 0 0
8.3 16.7233 0 -0.497491 1 0 0 0 1 0 0 0 1  -0 -0 -0.00655129 0 0 0
8.31 16.7233 0 -0.497556 1 0 0 0 1 0 0 0 1  -0 -0 -0.00640782 0 0 0
8.32 16.7233 0 -0.497619 1 0 0 0 1 0 0 0 1  -0 -0 -0.00626835 0 0 0
8.33 16.7233 0 -0.497681 1 0 0 0 1 0 0 0 1  -0 -0 -0.00612587 0 0 0
8.34 16.7233 0 -0.497742 1 0 0 0 1 0 0 0 1  -0 -0 -0.00598123 0 0 0
8.35 16.7233 0 -0.497801 1 0 0 0 1 0 0 0 1  -0 -0 -0.00583492 0 0 0
8.36 16.7233 0 -0.497859 1 0 0 0 1 0 0 0 1  -0 -0 -0.0057164 0 0 0
8.37 16.7233 0 -0.497915 1 0 0 0 1 0 0 0 1  -0 -0 -0.00551804 0 0 0
8.38 16.7233 0 -0.49797 1 0 0 0 1 0 0 0 1  -0 -0 -0.00541485 0 0 0
8.39 16.7233 0 -0.498023 1 0 0 0 1 0 0 0 1  -0 -0 -0.00523454 0 0 0
8.4 16.7233 0 -0.498075 1 0 0 0 1 0 0 0 1  -0 -0 -0.00508955 0 0 0
8.41 16.7233 0 -0.498125 1 0 0 0 1 0 0 0 1  -0 -0 -0.0049448 0 0 0
8.42 16.7233 0 -0.498173 1 0 0 0 1 0 0 0 1  -0 -0 -0.00476898 0 0 0
8.43 16.7233 0 -0.498221 1 0 0 0 1 0 0 0 1  -0 -0 -0.0046676 0 0 0
8.44 16.7233 0 -0.498266 1 0 0 0 1 0 0 0 1  -0 -0 -0.00443297 0 0 0
8.45 16.7233 0 -0.49831 1 0 0 0 1 0 0 0 1  -0 -0 -0.00433344 0 0 0
8.46 16.7233 0 -0.498352 1 0 0 0 1 0 0 0 1  -0 -0 -0.00413415 0 0 0
8.47 16.7233 0 -0.498393 1 0 0 0 1 0 0 0 1  -0 -0 -0.00396917 0 0 0
8.48 16.7233 0 -0.498432 1 0 0 0 1 0 0 0 1  -0 -0 -0.00382019 0 0 0
8.49 16.7233 0 -0.498469 1 0 0 0 1 0 0 0 1  -0 -0 -0.00362036 0 0 0
8.5 16.7233 0 -0.498504 1 0 0 0 1 0 0 0 1  -0 -0 -0.00347183 0 0 0
8.51 16.7233 0 -0.498538 1 0 0 0 1 0 0 0 1  -0 -0 -0.0032817 0 0 0
8.52 16.7233 0 -0.49857 1 0 0 0 1 0 0 0 1  -0 -0 -0.00310438 0 0 0
8.53 16.7233 0 -0.4986 1 0 0 0 1 0 0 0 1  -0 -0 -0.00292954 0 0 0
8.54 16.7233 0 -0.498628 1 0 0 0 1 0 0 0 1  -0 -0 -0.00273801 0 0 0
8.55 16.7233 0 -0.498655 1 0 0 0 1 0 0 0 1  -0 -0 -0.00255972 0 0 0
8.56 16.7233 0 -0.498679 1 0 0 0 1 0 0 0 1  -0 -0 -0.00236884 0 0 0
8.57 16.7233 0 -0.498702 1 0 0 0 1 0 0 0 1  -0 -0 -0.00217881 0 0 0
8.58 16.7233 0 -0.498723 1 0 0 0 1 0 0 0 1  -0 -0 -0.00198655 0 0 0
8.59 16.7233 0 -0.498742 1 0 0 0 1 0 0 0 1  -0 -0 -0.00178817 0 0 0
8.6 16.7233 0 -0.498759 1 0 0 0 1 0 0 0 1  -0 -0 -0.0015935 0 0 0
8.61 16.7233 0 -0.498774 1 0 0 0 1 0 0 0 1  -0 -0 -0.00138841 0 0 0
8.62 16.7233 0 -0.498787 1 0 0 0 1 0 0 0 1  -0 -0 -0.00118348 0 0 0
8.63 16.7233 0 -0.498797 1 0 0 0 1 0 0 0 1  -0 -0 -0.000976501 0 0 0
8.64 16.7233 0 -0.498806 1 0 0 0 1 0 0 0 1  -0 -0 -0.000762717 0 0 0
8.65 16.7233 0 -0.498813 1 0 0 0 1 0 0 0 1  -0 -0 -0.000548019 0 0 0
8.66 16.7233 0 -0.498817 1 0 0 0 1 0 0 0 1  -0 -0 -0.000327467 0 0 0
8.67 16.7233 0 -0.498819 1 0 0 0 1 0 0 0 1  -0 -0 -0.000104255 0 0 0
8.68 16.7233 0 -0.498819 1 0 0 0 1 0 0 0 1  0 0 0.000119897 0 0 0
8.69 16.7233 0 -0.498817 1 0 0 0 1 0 0 0 1  0 0 0.000352991 0 0 0
8.7 16.7233 0 -0.498812 1 0 0 0 1 0 0 0 1  0 0 0.000586533 0 0 0
8.71 16.7233 0 -0.498805 1 0 0 0 1 0 0 0 1  0 0 0.000828869 0 0 0
8.72 16.7233 0 -0.498795 1 0 0 0 1 0 0 0 1  0 0 0.00107377 0 0 0
8.73 16.7233 0 -0.498783 1 0 0 0 1 0 0 0 1  0 0 0.00132483 0 0 0
8.74 16.7233 0 -0.498769 1 0 0 0 1 0 0 0 1  0 0 0.00157505 0 0 0
8.75 16.7233 0 -0.498752 1 0 0 0 1 0 0 0 1  0 0 0.00183128 0 0 0
8.76 16.7233 0 -0.498732 1 0 0 0 1 0 0 0 1  0 0 0.00209183 0 0 0
8.77 16.7233 0 -0.49871 1 0 0 0 1 0 0 0 1  0 0 0.00235487 0 0 0
8.78 16.7233 0 -0.498685 1 0 0 0 1 0 0 0 1  0 0 0.00262608 0 0 0
8.79 16.7233 0 -0.498657 1 0 0 0 1 0 0 0 1  0 0 0.00290366 0 0 0
8.8 16.7233 0 -0.498627 1 0 0 0 1 0 0 0 1  0 0 0.00317434 0 0 0
8.81 16.7233 0 -0.498594 1 0 0 0 1 0 0 0 1  0 0 0.00346178 0 0 0
8.82 16.7233 0 -0.498558 1 0 0 0 1 0 0 0 1  0 0 0.00374794 0 0 0
8.83 16.7233 0 -0.498519 1 0 0 0 1 0 0 0 1  0 0 0.00401702 0 0 0
8.84 16.7233 0 -0.498477 1 0 0 0 1 0 0 0 1  0 0 0.00432459 0 0 0
8.85 16.7233 0 -0.498432 1 0 0 0 1 0 0 0 1  0 0 0.00461071 0 0 0
8.86 16.7233 0 -0.498385 1 0 0 0 1 0 0 0 1  0 0 0.00489868 0 0 0
8.87 16.7233 0 -0.498334 1 0 0 0 1 0 0 0 1  0 0 0.00520901 0 0 0
8.88 16.7233 0 -0.498281 1 0 0 0 1 0 0 0 1  0 0 0.00549596 0 0 0
8.89 16.7233 0 -0.498224 1 0 0 0 1 0 0 0 1  0 0 0.00580466 0 0 0
8.9 16.7233 0 -0.498165 1 0 0 0 1 0 0 0 1  0 0 0.00610193 0 0 0
8.91 16.7233 0 -0.498102 1 0 0 0 1 0 0 0 1  0 0 0.00639596 0 0 0
8.92 16.7233 0 -0.498037 1 0 0 0 1 0 0 0 1  0 0 0.00670975 0 0 0
8.93 16.7233 0 -0.497968 1 0 0 0 1 0 0 0 1  0 0 0.00699959 0 0 0
8.94 16.7233 0 -0.497897 1 0 0 0 1 0 0 0 1  0 0 0.00731 0 0 0
8.95 16.7233 0 -0.497822 1 0 0 0 1 0 0 0 1  0 0 0.00761186 0 0 0
8.96 16.7233 0 -0.497744 1 0 0 0 1 0 0 0 1  0 0 0.00791371 0 0 0
8.97 16.7233 0 -0.497663 1 0 0 0 1 0 0 0 1  0 0 0.00827433 0 0 0
8.98 16.7233 0 -0.49758 1 0 0 0 1 0 0 0 1  0 0 0.00849881 0 0 0
8.99 16.7233 0 -0.497493 1 0 0 0 1 0 0 0 1  0 0 0.0088816 0 0 0
9 16.7233 0 -0.497403 1 0 0 0 1 0 0 0 1  0 0 0.00914666 0 0 0
9.01 16.7233 0 -0.49731 1 0 0 0 1 0 0 0 1  0 0 0.00946126 0 0 0
9.02 16.7233 0 -0.497213 1 0 0 0 1 0 0 0 1  0 0 0.00979685 0 0 0
9.03 16.7233 0 -0.497114 1 0 0 0 1 0 0 0 1  0 0 0.0100712 0 0 0
9.04 16.7233 0 -0.497011 1 0 0 0 1 0 0 0 1  0 0 0.0104206 0 0 0
9.05 16.7233 0 -0.496906 1 0 0 0 1 0 0 0 1  0 0 0.0107113 0 0 0
9.06 16.7233 0 -0.496797 1 0 0 0 1 0 0 0 1  0 0 0.0110326 0 0 0
9.07 16.7233 0 -0.496685 1 0 0 0 1 0 0 0 1  0 0 0.0113584 0 0 0
9.08 16.7233 0 -0.49657 1 0 0 0 1 0 0 0 1  0 0 0.0116597 0 0 0
9.09 16.7233 0 -0.496452 1 0 0 0 1 0 0 0 1  0 0 0.0119976 0 0 0
9.1 16.7233 0 -0.49633 1 0 0 0 1 0 0 0 1  0 0 0.012305 0 0 0
9.11 16.7233 0 -0.496205 1 0 0 0 1 0 0 0 1  0 0 0.0126325 0 0 0
9.12 16.7233 0 -0.496077 1 0 0 0 1 0 0 0 1  0 0 0.0129642 0 0 0
9.13 16.7233 0 -0.495946 1 0 0 0 1 0 0 0 1  0 0 0.0132974 0 0 0
9.14 16.7233 0 -0.495811 1 0 0 0 1 0 0 0 1  0 0 0.0136402 0 0 0
9.15 16.7233 0 -0.495673 1 0 0 0 1 0 0 0 1  0 0 0.0139946 0 0 0
9.16 16.7233 0 -0.495531 1 0 0 0 1 0 0 0 1  0 0 0.0143702 0 0 0
9.17 16.7233 0 -0.495386 1 0 0 0 1 0 0 0 1  0 0 0.014752 0 0 0
9.18 16.7233 0 -0.495236 1 0 0 0 1 0 0 0 1  0 0 0.0151759 0 0 0
9.19 16.7233 0 -0.495083 1 0 0 0 1 0 0 0 1  0 0 0.0155188 0 0 0
9.2 16.7233 0 -0.494925 1 0 0 0 1 0 0 0 1  0 0 0.0159354 0 0 0
9.21 16.7233 0 -0.494764 1 0 0 0 1 0 0 0 1  0 0 0.0163063 0 0 0
9.22 16.7233 0 -0.4946 1 0 0 0 1 0 0 0 1  0 0 0.0166188 0 0 0
9.23 16.7233 0 -0.494432 1 0 0 0 1 0 0 0 1  0 0 0.0169966 0 0 0
9.24 16.7233 0 -0.49426 1 0 0 0 1 0 0 0 1  0 0 0.0173224 0 0 0
9.25 16.7233 0 -0.494085 1 0 0 0 1 0 0 0 1  0 0 0.0176581 0 0 0
9.26 16.7233 0 -0.493907 1 0 0 0 1 0 0 0 1  0 0 0.0180067 0 0 0
9.27 16.7233 0 -0.493725 1 0 0 0 1 0 0 0 1  0 0 0.0183231 0 0 0
9.28 16.7233 0 -0.49354 1 0 0 0 1 0 0 0 1  0 0 0.0186626 0 0 0
9.29 16.7233 0 -0.493352 1 0 0 0 1 0 0 0 1  0 0 0.0189874 0 0 0
9.3 16.7233 0 -0.493161 1 0 0 0 1 0 0 0 1  0 0 0.0193117 0 0 0
9.31 16.7233 0 -0.492966 1 0 0 0 1 0 0 0 1  0 0 0.0196459 0 0 0
9.32 16.7233 0 -0.492768 1 0 0 0 1 0 0 0 1  0 0 0.0199652 0 0 0
9.33 16.7233 0 -0.492566 1 0 0 0 1 0 0 0 1  0 0 0.0203085 0 0 0
9.34 16.7233 0 -0.492362 1 0 0 0 1 0 0 0 1  0 0 0.0206318 0 0 0
9.35 16.7233 0 -0.492153 1 0 0 0 1 0 0 0 1  0 0 0.0209956 0 0 0
9.36 16.7233 0 -0.491942 1 0 0 0 1 0 0 0 1  0 0 0.0213616 0 0 0
9.37 16.7233 0 -0.491726 1 0 0 0 1 0 0 0 1  0 0 0.0217577 0 0 0
9.38 16.7233 0 -0.491506 1 0 0 0 1 0 0 0 1  0 0 0.0221945 0 0 0
9.39 16.7233 0 -0.491282 1 0 0 0 1 0 0 0 1  0 0 0.022587 0 0 0
9.4 16.7233 0 -0.491054 1 0 0 0 1 0 0 0 1  0 0 0.0230257 0 0 0
9.41 16.7233 0 -0.490822 1 0 0 0 1 0 0 0 1  0 0 0.0234118 0 0 0
9.42 16.7233 0 -0.490587 1 0 0 0 1 0 0 0 1  0 0 0.0237549 0 0 0
9.43 16.7233 0 -0.490347 1 0 0 0 1 0 0 0 1  0 0 0.0241625 0 0 0
9.44 16.7233 0 -0.490104 1 0 0 0 1 0 0 0 1  0 0 0.0245694 0 0 0
9.45 16.7233 0 -0.489856 1 0 0 0 1 0 0 0 1  0 0 0.0249919 0 0 0
9.46 16.7233 0 -0.489604 1 0 0 0 1 0 0 0 1  0 0 0.0254693 0 0 0
9.47 16.7233 0 -0.489348 1 0 0 0 1 0 0 0 1  0 0 0.0257383 0 0 0
9.48 16.7233 0 -0.489088 1 0 0 0 1 0 0 0 1  0 0 0.0261749 0 0 0
9.49 16.7233 0 -0.48883 1 0 0 0 1 0 0 0 1  0 0 0.0259796 0 0 0
9.5 16.7233 0 -0.488563 1 0 0 0 1 0 0 0 1  0 0 0.0268288 0 0 0
9.51 16.7233 0 -0.48828 1 0 0 0 1 0 0 0 1  0 0 0.0288253 0 0 0
9.52 16.7233 0 -0.488016 1 0 0 0 1 0 0 0 1  0 0 0.0265858 0 0 0
9.53 16.7233 0 -0.487729 1 0 0 0 1 0 0 0 1  0 0 0.0287669 0 0 0
9.54 16.7233 0 -0.487447 1 0 0 0 1 0 0 0 1  0 0 0.0284666 0 0 0
9.55 16.7233 0 -0.487161 1 0 0 0 1 0 0 0 1  0 0 0.0287082 0 0 0
9.56 16.7233 0 -0.486866 1 0 0 0 1 0 0 0 1  0 0 0.0297557 0 0 0
9.57 16.7233 0 -0.486574 1 0 0 0 1 0 0 0 1  0 0 0.0293329 0 0 0
9.58 16.7233 0 -0.486274 1 0 0 0 1 0 0 0 1  0 0 0.0301736 0 0 0
9.59 16.7233 0 -0.485981 1 0 0 0 1 0 0 0 1  0 0 0.0293807 0 0 0
9.6 16.7233 0 -0.485676 1 0 0 0 1 0 0 0 1  0 0 0.030573 0 0 0
9.61 16.7233 0 -0.485376 1 0 0 0 1 0 0 0 1  0 0 0.0301103 0 0 0
9.62 16.7233 0 -0.485072 1 0 0 0 1 0 0 0 1  0 0 0.0304402 0 0 0
9.63 16.7233 0 -0.484765 1 0 0 0 1 0 0 0 1  0 0 0.0308855 0 0 0
9.64 16.7233 0 -0.484459 1 0 0 0 1 0 0 0 1  0 0 0.0305989 0 0 0
9.65 16.7233 0 -0.484148 1 0 0 0 1 0 0 0 1  0 0 0.031198 0 0 0
9.66 16.7233 0 -0.483838 1 0 0 0 1 0 0 0 1  0 0 0.0310897 0 0 0
9.67 16.7233 0 -0.483534 1 0 0 0 1 0 0 0 1  0 0 0.0303359 0 0 0
9.68 16.7233 0 -0.483214 1 0 0 0 1 0 0 0 1  0 0 0.0321465 0 0 0
9.69 16.7233 0 -0.482908 1 0 0 0 1 0 0 0 1  0 0 0.0306697 0 0 0
9.7 16.7233 0 -0.48259 1 0 0 0 1 0 0 0 1  0 0 0.0318286 0 0 0
9.71 16.7233 0 -0.482274 1 0 0 0 1 0 0 0 1  0 0 0.0317074 0 0 0
9.72 16.7233 0 -0.48196 1 0 0 0 1 0 0 0 1  0 0 0.0314536 0 0 0
9.73 16.7233 0 -0.481638 1 0 0 0 1 0 0 0 1  0 0 0.0322531 0 0 0
9.74 16.7233 0 -0.481322 1 0 0 0 1 0 0 0 1  0 0 0.0317109 0 0 0
9.75 16.7233 0 -0.481 1 0 0 0 1 0 0 0 1  0 0 0.032196 0 0 0
9.76 16.7233 0 -0.480678 1 0 0 0 1 0 0 0 1  0 0 0.0322838 0 0 0
9.77 16.7233 0 -0.480356 1 0 0 0 1 0 0 0 1  0 0 0.032272 0 0 0
9.78 16.7233 0 -0.480032 1 0 0 0 1 0 0 0 1  0 0 0.0324417 0 0 0
9.79 16.7233 0 -0.479707 1 0 0 0 1 0 0 0 1  0 0 0.0324674 0 0 0
9.8 16.7233 0 -0.479382 1 0 0 0 1 0 0 0 1  0 0 0.0325217 0 0 0
9.81 16.7233 0 -0.479056 1 0 0 0 1 0 0 0 1  0 0 0.0326448 0 0 0
9.82 16.7233 0 -0.47873 1 0 0 0 1 0 0 0 1  0 0 0.0326343 0 0 0
9.83 16.7233 0 -0.478403 1 0 0 0 1 0 0 0 1  0 0 0.0327555 0 0 0
9.84 16.7233 0 -0.478075 1 0 0 0 1 0 0 0 1  0 0 0.0328152 0 0 0
9.85 16.7233 0 -0.477746 1 0 0 0 1 0 0 0 1  0 0 0.0329785 0 0 0
9.86 16.7233 0 -0.477417 1 0 0 0 1 0 0 0 1  0 0 0.0329762 0 0 0
9.87 16.7233 0 -0.477086 1 0 0 0 1 0 0 0 1  0 0 0.0330874 0 0 0
9.88 16.7233 0 -0.476755 1 0 0 0 1 0 0 0 1  0 0 0.0331658 0 0 0
9.89 16.7233 0 -0.476423 1 0 0 0 1 0 0 0 1  0 0 0.0332459 0 0 0
9.9 16.7233 0 -0.47609 1 0 0 0 1 0 0 0 1  0 0 0.0333539 0 0 0
9.91 16.7233 0 -0.475755 1 0 0 0 1 0 0 0 1  0 0 0.0335539 0 0 0
9.92 16.7233 0 -0.47542 1 0 0 0 1 0 0 0 1  0 0 0.0335938 0 0 0
9.93 16.7233 0 -0.475081 1 0 0 0 1 0 0 0 1  0 0 0.0339359 0 0 0
9.94 16.7233 0 -0.474741 1 0 0 0 1 0 0 0 1  0 0 0.0341336 0 0 0
9.95 16.7233 0 -0.4744 1 0 0 0 1 0 0 0 1  0 0 0.0342278 0 0 0
9.96 16.7233 0 -0.474057 1 0 0 0 1 0 0 0 1  0 0 0.034468 0 0 0
9.97 16.7233 0 -0.473711 1 0 0 0 1 0 0 0 1  0 0 0.0347266 0 0 0
9.98 16.7233 0 -0.473361 1 0 0 0 1 0 0 0 1  0 0 0.0351493 0 0 0
9.99 16.7233 0 -0.47301 1 0 0 0 1 0 0 0 1  0 0 0.0352292 0 0 0
10 16.7233 0 -0.472656 1 0 0 0 1 0 0 0 1  0 0 0.0355578 0 0 0
10.01 16.7233 0 -0.4723 1 0 0 0 1 0 0 0 1  0 0 0.0357125 0 0 0
10.02 16.7233 0 -0.471942 1 0 0 0 1 0 0 0 1  0 0 0.0358925 0 0 0
10.03 16.7233 0 -0.471582 1 0 0 0 1 0 0 0 1  0 0 0.0361514 0 0 0
10.04 16.7233 0 -0.471219 1 0 0 0 1 0 0 0 1  0 0 0.0363836 0 0 0
10.05 16.7233 0 -0.470855 1 0 0 0 1 0 0 0 1  0 0 0.0365052 0 0 0
10.06 16.7233 0 -0.470491 1 0 0 0 1 0 0 0 1  0 0 0.0364163 0 0 0
10.07 16.7233 0 -0.470105 1 0 0 0 1 0 0 0 1  0 0 0.0391449 0 0 0
10.08 16.7233 0 -0.469746 1 0 0 0 1 0 0 0 1  0 0 0.0361964 0 0 0
10.09 16.7233 0 -0.469367 1 0 0 0 1 0 0 0 1  0 0 0.0376536 0 0 0
10.1 16.7233 0 -0.468985 1 0 0 0 1 0 0 0 1  0 0 0.038487 0 0 0
10.11 16.7233 0 -0.468618 1 0 0 0 1 0 0 0 1  0 0 0.0366876 0 0 0
10.12 16.7233 0 -0.468228 1 0 0 0 1 0 0 0 1  0 0 0.0390251 0 0 0
10.13 16.7233 0 -0.467869 1 0 0 0 1 0 0 0 1  0 0 0.0358091 0 0 0
10.14 16.7233 0 -0.467481 1 0 0 0 1 0 0 0 1  0 0 0.0387208 0 0 0
10.15 16.7233 0 -0.467115 1 0 0 0 1 0 0 0 1  0 0 0.036713 0 0 0
10.16 16.7233 0 -0.46674 1 0 0 0 1 0 0 0 1  0 0 0.0372526 0 0 0
10.17 16.7233 0 -0.466367 1 0 0 0 1 0 0 0 1  0 0 0.0373434 0 0 0
10.18 16.7233 0 -0.465999 1 0 0 0 1 0 0 0 1  0 0 0.0368136 0 0 0
10.19 16.7233 0 -0.465625 1 0 0 0 1 0 0 0 1  0 0 0.0372814 0 0 0
10.2 16.7233 0 -0.465257 1 0 0 0 1 0 0 0 1  0 0 0.0368176 0 0 0
10.21 16.7233 0 -0.464887 1 0 0 0 1 0 0 0 1  0 0 0.0369127 0 0 0
10.22 16.7233 0 -0.464518 1 0 0 0 1 0 0 0 1  0 0 0.0368647 0 0 0
10.23 16.7233 0 -0.464152 1 0 0 0 1 0 0 0 1  0 0 0.0365828 0 0 0
10.24 16.7233 0 -0.463784 1 0 0 0 1 0 0 0 1  0 0 0.0367192 0 0 0
10.25 16.7233 0 -0.46342 1 0 0 0 1 0 0 0 1  0 0 0.0363844 0 0 0
10.26 16.7233 0 -0.463054 1 0 0 0 1 0 0 0 1  0 0 0.0365357 0 0 0
10.27 16.7233 0 -0.462692 1 0 0 0 1 0 0 0 1  0 0 0.0361455 0 0 0
10.28 16.7233 0 -0.462329 1 0 0 0 1 0 0 0 1  0 0 0.0361577 0 0 0
10.29 16.7233 0 -0.461969 1 0 0 0 1 0 0 0 1  0 0 0.0359871 0 0 0
10.3 16.7233 0 -0.46161 1 0 0 0 1 0 0 0 1  0 0 0.0357657 0 0 0
10.31 16.7233 0 -0.461252 1 0 0 0 1 0 0 0 1  0 0 0.0357437 0 0 0
10.32 16.7233 0 -0.460896 1 0 0 0 1 0 0 0 1  0 0 0.0355274 0 0 0
10.33 16.7233 0 -0.460541 1 0 0 0 1 0 0 0 1  0 0 0.0355253 0 0 0
10.34 16.7233 0 -0.460187 1 0 0 0 1 0 0 0 1  0 0 0.0352507 0 0 0
10.35 16.7233 0 -0.459834 1 0 0 0 1 0 0 0 1  0 0 0.0352193 0 0 0
10.36 16.7233 0 -0.459483 1 0 0 0 1 0 0 0 1  0 0 0.0350417 0 0 0
10.37 16.7233 0 -0.459134 1 0 0 0 1 0 0 0 1  0 0 0.034895 0 0 0
10.38 16.7233 0 -0.458785 1 0 0 0 1 0 0 0 1  0 0 0.0348397 0 0 0
10.39 16.7233 0 -0.458438 1 0 0 0 1 0 0 0 1  0 0 0.0345989 0 0 0
10.4 16.7233 0 -0.458092 1 0 0 0 1 0 0 0 1  0 0 0.0345586 0 0 0
10.41 16.7233 0 -0.457747 1 0 0 0 1 0 0 0 1  0 0 0.0343834 0 0 0
10.42 16.7233 0 -0.457404 1 0 0 0 1 0 0 0 1  0 0 0.0342268 0 0 0
10.43 16.7233 0 -0.457062 1 0 0 0 1 0 0 0 1  0 0 0.0341383 0 0 0
10.44 16.7233 0 -0.456722 1 0 0 0 1 0 0 0 1  0 0 0.033956 0 0 0
10.45 16.7233 0 -0.456383 1 0 0 0 1 0 0 0 1  0 0 0.0338554 0 0 0
10.46 16.7233 0 -0.456044 1 0 0 0 1 0 0 0 1  0 0 0.0338394 0 0 0
10.47 16.7233 0 -0.455707 1 0 0 0 1 0 0 0 1  0 0 0.0335923 0 0 0
10.48 16.7233 0 -0.455371 1 0 0 0 1 0 0 0 1  0 0 0.0336104 0 0 0
10.49 16.7233 0 -0.455036 1 0 0 0 1 0 0 0 1  0 0 0.0334931 0 0 0
10.5 16.7233 0 -0.4547 1 0 0 0 1 0 0 0 1  0 0 0.0335072 0 0 0
10.51 16.7233 0 -0.454364 1 0 0 0 1 0 0 0 1  0 0 0.0335795 0 0 0
10.52 16.7233 0 -0.454029 1 0 0 0 1 0 0 0 1  0 0 0.0335116 0 0 0
10.53 16.7233 0 -0.453693 1 0 0 0 1 0 0 0 1  0 0 0.0336813 0 0 0
10.54 16.7233 0 -0.453355 1 0 0 0 1 0 0 0 1  0 0 0.0338746 0 0 0
10.55 16.7233 0 -0.453018 1 0 0 0 1 0 0 0 1  0 0 0.0337121 0 0 0
10.56 16.7233 0 -0.452687 1 0 0 0 1 0 0 0 1  0 0 0.0330344 0 0 0
10.57 16.7233 0 -0.452354 1 0 0 0 1 0 0 0 1  0 0 0.0331443 0 0 0
10.58 16.7233 0 -0.452009 1 0 0 0 1 0 0 0 1  0 0 0.0348727 0 0 0
10.59 16.7233 0 -0.45169 1 0 0 0 1 0 0 0 1  0 0 0.0317983 0 0 0
10.6 16.7233 0 -0.451363 1 0 0 0 1 0 0 0 1  0 0 0.0322002 0 0 0
10.61 16.7233 0 -0.451036 1 0 0 0 1 0 0 0 1  0 0 0.032818 0 0 0
10.62 16.7233 0 -0.450722 1 0 0 0 1 0 0 0 1  0 0 0.0312869 0 0 0
10.63 16.7233 0 -0.450399 1 0 0 0 1 0 0 0 1  0 0 0.0321823 0 0 0
10.64 16.7233 0 -0.450086 1 0 0 0 1 0 0 0 1  0 0 0.0312269 0 0 0
10.65 16.7233 0 -0.449795 1 0 0 0 1 0 0 0 1  0 0 0.0284556 0 0 0
10.66 16.7233 0 -0.449466 1 0 0 0 1 0 0 0 1  0 0 0.0329954 0 0 0
10.67 16.7233 0 -0.44919 1 0 0 0 1 0 0 0 1  0 0 0.0275547 0 0 0
10.68 16.7233 0 -0.448875 1 0 0 0 1 0 0 0 1  0 0 0.0311144 0 0 0
10.69 16.7233 0 -0.448587 1 0 0 0 1 0 0 0 1  0 0 0.028926 0 0 0
